"","GEO","Characteristics","Hours.and.wages","YEAR","VALUE"
"2983","Canada","Union coverage","FT employees, week hours","2016",38.5333333333333
"2984","Canada","15 to 24 years","PT employees, #K","2016",1141.775
"2985","Canada","15 years and over","PT employees, #K","2016",2797.35833333333
"2986","Canada","25 years and over","PT employees, #K","2016",1655.58333333333
"2987","Canada","Business, finance and administration occupations [1]","PT employees, #K","2016",356.116666666667
"2988","Canada","Females","PT employees, #K","2016",1891.4
"2989","Canada","Health occupations [3]","PT employees, #K","2016",265.2
"2990","Canada","Males","PT employees, #K","2016",905.975
"2991","Canada","Management occupations [0]","PT employees, #K","2016",24.5
"2992","Canada","Natural and applied sciences and related occupations [2]","PT employees, #K","2016",44.1583333333333
"2993","Canada","Natural resources, agriculture and related production occupations [8]","PT employees, #K","2016",34.025
"2994","Canada","No union coverage","PT employees, #K","2016",2134.36666666667
"2995","Canada","Occupations in art, culture, recreation and sport [5]","PT employees, #K","2016",115.591666666667
"2996","Canada","Occupations in education, law and social, community and government services [4]","PT employees, #K","2016",360.541666666667
"2997","Canada","Occupations in manufacturing and utilities [9]","PT employees, #K","2016",30.4416666666667
"2998","Canada","Permanent employees","PT employees, #K","2016",1970.44166666667
"2999","Canada","Sales and service occupations [6]","PT employees, #K","2016",1423.375
"3000","Canada","Temporary employees","PT employees, #K","2016",826.9
"3001","Canada","Trades, transport and equipment operators and related occupations [7]","PT employees, #K","2016",143.425
"3002","Canada","Union coverage","PT employees, #K","2016",663.016666666667
"3003","Canada","15 to 24 years","PT employees, Wages","2016",197.991666666667
"3004","Canada","15 years and over","PT employees, Wages","2016",320.429166666667
"3005","Canada","25 years and over","PT employees, Wages","2016",404.785833333333
"3006","Canada","Business, finance and administration occupations [1]","PT employees, Wages","2016",355.816666666667
"3007","Canada","Females","PT employees, Wages","2016",334.199166666667
"3008","Canada","Health occupations [3]","PT employees, Wages","2016",569.865
"3009","Canada","Males","PT employees, Wages","2016",291.7025
"3010","Canada","Management occupations [0]","PT employees, Wages","2016",583.531666666667
"3011","Canada","Natural and applied sciences and related occupations [2]","PT employees, Wages","2016",573.104166666667
"3012","Canada","Natural resources, agriculture and related production occupations [8]","PT employees, Wages","2016",247.425
"3013","Canada","No union coverage","PT employees, Wages","2016",272.4625
"3014","Canada","Occupations in art, culture, recreation and sport [5]","PT employees, Wages","2016",234.631666666667
"3015","Canada","Occupations in education, law and social, community and government services [4]","PT employees, Wages","2016",445.649166666667
"3016","Canada","Occupations in manufacturing and utilities [9]","PT employees, Wages","2016",291.281666666667
"3017","Canada","Permanent employees","PT employees, Wages","2016",343.56
"3018","Canada","Sales and service occupations [6]","PT employees, Wages","2016",229.345
"3019","Canada","Temporary employees","PT employees, Wages","2016",265.388333333333
"3020","Canada","Trades, transport and equipment operators and related occupations [7]","PT employees, Wages","2016",331.869166666667
"3021","Canada","Union coverage","PT employees, Wages","2016",474.970833333333
"3022","Canada","15 to 24 years","PT employees, week hours","2016",15.4833333333333
"3023","Canada","15 years and over","PT employees, week hours","2016",17.45
"3024","Canada","25 years and over","PT employees, week hours","2016",18.8
"3025","Canada","Business, finance and administration occupations [1]","PT employees, week hours","2016",17.5
"3026","Canada","Females","PT employees, week hours","2016",17.6916666666667
"3027","Canada","Health occupations [3]","PT employees, week hours","2016",20.1333333333333
"3028","Canada","Males","PT employees, week hours","2016",16.9333333333333
"3029","Canada","Management occupations [0]","PT employees, week hours","2016",18.6833333333333
"3030","Canada","Natural and applied sciences and related occupations [2]","PT employees, week hours","2016",18.3583333333333
"3031","Canada","Natural resources, agriculture and related production occupations [8]","PT employees, week hours","2016",15.425
"3032","Canada","No union coverage","PT employees, week hours","2016",16.8583333333333
"3033","Canada","Occupations in art, culture, recreation and sport [5]","PT employees, week hours","2016",13.025
"3034","Canada","Occupations in education, law and social, community and government services [4]","PT employees, week hours","2016",17.1
"3035","Canada","Occupations in manufacturing and utilities [9]","PT employees, week hours","2016",18.2083333333333
"3036","Canada","Permanent employees","PT employees, week hours","2016",18.3833333333333
"3037","Canada","Sales and service occupations [6]","PT employees, week hours","2016",17.3083333333333
"3038","Canada","Temporary employees","PT employees, week hours","2016",15.2333333333333
"3039","Canada","Trades, transport and equipment operators and related occupations [7]","PT employees, week hours","2016",18.0583333333333
"3040","Canada","Union coverage","PT employees, week hours","2016",19.3833333333333
"3041","Canada","15 to 24 years","Employees, #K","2017",2383.61666666667
"3042","Canada","15 years and over","Employees, #K","2017",15609.625
"3043","Canada","25 years and over","Employees, #K","2017",13226.0166666667
"3044","Canada","Business, finance and administration occupations [1]","Employees, #K","2017",2646.39166666667
"3045","Canada","Females","Employees, #K","2017",7738.78333333333
"3046","Canada","Health occupations [3]","Employees, #K","2017",1172.625
"3047","Canada","Males","Employees, #K","2017",7870.86666666667
"3048","Canada","Management occupations [0]","Employees, #K","2017",1051.26666666667
"3049","Canada","Natural and applied sciences and related occupations [2]","Employees, #K","2017",1265.89166666667
"3050","Canada","Natural resources, agriculture and related production occupations [8]","Employees, #K","2017",284.433333333333
"3051","Canada","No union coverage","Employees, #K","2017",10860.4916666667
"3052","Canada","Occupations in art, culture, recreation and sport [5]","Employees, #K","2017",348.525
"3053","Canada","Occupations in education, law and social, community and government services [4]","Employees, #K","2017",1798.65
"3054","Canada","Occupations in manufacturing and utilities [9]","Employees, #K","2017",820.383333333333
"3055","Canada","Permanent employees","Employees, #K","2017",13472.4083333333
"3056","Canada","Sales and service occupations [6]","Employees, #K","2017",4057.125
"3057","Canada","Temporary employees","Employees, #K","2017",2137.21666666667
"3058","Canada","Trades, transport and equipment operators and related occupations [7]","Employees, #K","2017",2164.3
"3059","Canada","Union coverage","Employees, #K","2017",4749.13333333333
"3060","Canada","15 to 24 years","Employees, average hourly wages","2017",15.1233333333333
"3061","Canada","15 years and over","Employees, average hourly wages","2017",26.1566666666667
"3062","Canada","25 years and over","Employees, average hourly wages","2017",28.1441666666667
"3063","Canada","Business, finance and administration occupations [1]","Employees, average hourly wages","2017",26.0083333333333
"3064","Canada","Females","Employees, average hourly wages","2017",24.2808333333333
"3065","Canada","Health occupations [3]","Employees, average hourly wages","2017",29.7833333333333
"3066","Canada","Males","Employees, average hourly wages","2017",28.0041666666667
"3067","Canada","Management occupations [0]","Employees, average hourly wages","2017",42.62
"3068","Canada","Natural and applied sciences and related occupations [2]","Employees, average hourly wages","2017",35.8841666666667
"3069","Canada","Natural resources, agriculture and related production occupations [8]","Employees, average hourly wages","2017",23.8741666666667
"3070","Canada","No union coverage","Employees, average hourly wages","2017",24.5583333333333
"3071","Canada","Occupations in art, culture, recreation and sport [5]","Employees, average hourly wages","2017",23.1033333333333
"3072","Canada","Occupations in education, law and social, community and government services [4]","Employees, average hourly wages","2017",31.91
"3073","Canada","Occupations in manufacturing and utilities [9]","Employees, average hourly wages","2017",22.025
"3074","Canada","Permanent employees","Employees, average hourly wages","2017",26.9675
"3075","Canada","Sales and service occupations [6]","Employees, average hourly wages","2017",16.7666666666667
"3076","Canada","Temporary employees","Employees, average hourly wages","2017",21.0975
"3077","Canada","Trades, transport and equipment operators and related occupations [7]","Employees, average hourly wages","2017",25.9058333333333
"3078","Canada","Union coverage","Employees, average hourly wages","2017",29.815
"3079","Canada","15 to 24 years","Employees, Wages","2017",433.8525
"3080","Canada","15 years and over","Employees, Wages","2017",955.729166666667
"3081","Canada","25 years and over","Employees, Wages","2017",1049.47666666667
"3082","Canada","Business, finance and administration occupations [1]","Employees, Wages","2017",936.840833333333
"3083","Canada","Females","Employees, Wages","2017",829.009166666667
"3084","Canada","Health occupations [3]","Employees, Wages","2017",1012.5825
"3085","Canada","Males","Employees, Wages","2017",1080.3725
"3086","Canada","Management occupations [0]","Employees, Wages","2017",1679.745
"3087","Canada","Natural and applied sciences and related occupations [2]","Employees, Wages","2017",1375.21916666667
"3088","Canada","Natural resources, agriculture and related production occupations [8]","Employees, Wages","2017",1030.4375
"3089","Canada","No union coverage","Employees, Wages","2017",900.891666666667
"3090","Canada","Occupations in art, culture, recreation and sport [5]","Employees, Wages","2017",746.191666666667
"3091","Canada","Occupations in education, law and social, community and government services [4]","Employees, Wages","2017",1100.34666666667
"3092","Canada","Occupations in manufacturing and utilities [9]","Employees, Wages","2017",877.171666666667
"3093","Canada","Permanent employees","Employees, Wages","2017",1002.895
"3094","Canada","Sales and service occupations [6]","Employees, Wages","2017",547.895
"3095","Canada","Temporary employees","Employees, Wages","2017",657.544166666667
"3096","Canada","Trades, transport and equipment operators and related occupations [7]","Employees, Wages","2017",1051.33833333333
"3097","Canada","Union coverage","Employees, Wages","2017",1081.19666666667
"3098","Canada","15 to 24 years","Employees, week hours","2017",27
"3099","Canada","15 years and over","Employees, week hours","2017",35.25
"3100","Canada","25 years and over","Employees, week hours","2017",36.7166666666667
"3101","Canada","Business, finance and administration occupations [1]","Employees, week hours","2017",35.425
"3102","Canada","Females","Employees, week hours","2017",32.9416666666667
"3103","Canada","Health occupations [3]","Employees, week hours","2017",33.8083333333333
"3104","Canada","Males","Employees, week hours","2017",37.5166666666667
"3105","Canada","Management occupations [0]","Employees, week hours","2017",39.5833333333333
"3106","Canada","Natural and applied sciences and related occupations [2]","Employees, week hours","2017",38.25
"3107","Canada","Natural resources, agriculture and related production occupations [8]","Employees, week hours","2017",41.6666666666667
"3108","Canada","No union coverage","Employees, week hours","2017",35.0416666666667
"3109","Canada","Occupations in art, culture, recreation and sport [5]","Employees, week hours","2017",30.1333333333333
"3110","Canada","Occupations in education, law and social, community and government services [4]","Employees, week hours","2017",33.75
"3111","Canada","Occupations in manufacturing and utilities [9]","Employees, week hours","2017",39.3416666666667
"3112","Canada","Permanent employees","Employees, week hours","2017",36.1166666666667
"3113","Canada","Sales and service occupations [6]","Employees, week hours","2017",30.8
"3114","Canada","Temporary employees","Employees, week hours","2017",29.6416666666667
"3115","Canada","Trades, transport and equipment operators and related occupations [7]","Employees, week hours","2017",40.05
"3116","Canada","Union coverage","Employees, week hours","2017",35.7416666666667
"3117","Canada","15 to 24 years","FT employees, #K","2017",1213.11666666667
"3118","Canada","15 years and over","FT employees, #K","2017",12770.3666666667
"3119","Canada","25 years and over","FT employees, #K","2017",11557.2416666667
"3120","Canada","Business, finance and administration occupations [1]","FT employees, #K","2017",2283.39166666667
"3121","Canada","Females","FT employees, #K","2017",5844.51666666667
"3122","Canada","Health occupations [3]","FT employees, #K","2017",903.233333333333
"3123","Canada","Males","FT employees, #K","2017",6925.88333333333
"3124","Canada","Management occupations [0]","FT employees, #K","2017",1021.96666666667
"3125","Canada","Natural and applied sciences and related occupations [2]","FT employees, #K","2017",1214.76666666667
"3126","Canada","Natural resources, agriculture and related production occupations [8]","FT employees, #K","2017",255.541666666667
"3127","Canada","No union coverage","FT employees, #K","2017",8703.15833333333
"3128","Canada","Occupations in art, culture, recreation and sport [5]","FT employees, #K","2017",233.433333333333
"3129","Canada","Occupations in education, law and social, community and government services [4]","FT employees, #K","2017",1449.90833333333
"3130","Canada","Occupations in manufacturing and utilities [9]","FT employees, #K","2017",784.008333333333
"3131","Canada","Permanent employees","FT employees, #K","2017",11478.4166666667
"3132","Canada","Sales and service occupations [6]","FT employees, #K","2017",2606.85833333333
"3133","Canada","Temporary employees","FT employees, #K","2017",1291.95833333333
"3134","Canada","Trades, transport and equipment operators and related occupations [7]","FT employees, #K","2017",2017.23333333333
"3135","Canada","Union coverage","FT employees, #K","2017",4067.21666666667
"3136","Canada","15 to 24 years","FT employees, Wages","2017",664.898333333333
"3137","Canada","15 years and over","FT employees, Wages","2017",1095.48416666667
"3138","Canada","25 years and over","FT employees, Wages","2017",1140.82916666667
"3139","Canada","Business, finance and administration occupations [1]","FT employees, Wages","2017",1025.68916666667
"3140","Canada","Females","FT employees, Wages","2017",986.564166666667
"3141","Canada","Health occupations [3]","FT employees, Wages","2017",1141.59833333333
"3142","Canada","Males","FT employees, Wages","2017",1187.4325
"3143","Canada","Management occupations [0]","FT employees, Wages","2017",1710.11083333333
"3144","Canada","Natural and applied sciences and related occupations [2]","FT employees, Wages","2017",1410.1475
"3145","Canada","Natural resources, agriculture and related production occupations [8]","FT employees, Wages","2017",1119.49083333333
"3146","Canada","No union coverage","FT employees, Wages","2017",1054.85583333333
"3147","Canada","Occupations in art, culture, recreation and sport [5]","FT employees, Wages","2017",1006.38
"3148","Canada","Occupations in education, law and social, community and government services [4]","FT employees, Wages","2017",1255.46416666667
"3149","Canada","Occupations in manufacturing and utilities [9]","FT employees, Wages","2017",904.166666666667
"3150","Canada","Permanent employees","FT employees, Wages","2017",1116.48166666667
"3151","Canada","Sales and service occupations [6]","FT employees, Wages","2017",723.385
"3152","Canada","Temporary employees","FT employees, Wages","2017",915.410833333333
"3153","Canada","Trades, transport and equipment operators and related occupations [7]","FT employees, Wages","2017",1102.59083333333
"3154","Canada","Union coverage","FT employees, Wages","2017",1182.58166666667
"3155","Canada","15 to 24 years","FT employees, week hours","2017",38.5083333333333
"3156","Canada","15 years and over","FT employees, week hours","2017",39.225
"3157","Canada","25 years and over","FT employees, week hours","2017",39.3166666666667
"3158","Canada","Business, finance and administration occupations [1]","FT employees, week hours","2017",38.25
"3159","Canada","Females","FT employees, week hours","2017",37.8666666666667
"3160","Canada","Health occupations [3]","FT employees, week hours","2017",37.875
"3161","Canada","Males","FT employees, week hours","2017",40.375
"3162","Canada","Management occupations [0]","FT employees, week hours","2017",40.15
"3163","Canada","Natural and applied sciences and related occupations [2]","FT employees, week hours","2017",39.1166666666667
"3164","Canada","Natural resources, agriculture and related production occupations [8]","FT employees, week hours","2017",44.6666666666667
"3165","Canada","No union coverage","FT employees, week hours","2017",39.5583333333333
"3166","Canada","Occupations in art, culture, recreation and sport [5]","FT employees, week hours","2017",38.8416666666667
"3167","Canada","Occupations in education, law and social, community and government services [4]","FT employees, week hours","2017",37.7916666666667
"3168","Canada","Occupations in manufacturing and utilities [9]","FT employees, week hours","2017",40.325
"3169","Canada","Permanent employees","FT employees, week hours","2017",39.2166666666667
"3170","Canada","Sales and service occupations [6]","FT employees, week hours","2017",38.3833333333333
"3171","Canada","Temporary employees","FT employees, week hours","2017",39.3
"3172","Canada","Trades, transport and equipment operators and related occupations [7]","FT employees, week hours","2017",41.65
"3173","Canada","Union coverage","FT employees, week hours","2017",38.55
"3174","Canada","15 to 24 years","PT employees, #K","2017",1170.475
"3175","Canada","15 years and over","PT employees, #K","2017",2839.25833333333
"3176","Canada","25 years and over","PT employees, #K","2017",1668.79166666667
"3177","Canada","Business, finance and administration occupations [1]","PT employees, #K","2017",363.016666666667
"3178","Canada","Females","PT employees, #K","2017",1894.275
"3179","Canada","Health occupations [3]","PT employees, #K","2017",269.391666666667
"3180","Canada","Males","PT employees, #K","2017",944.991666666667
"3181","Canada","Management occupations [0]","PT employees, #K","2017",29.3
"3182","Canada","Natural and applied sciences and related occupations [2]","PT employees, #K","2017",51.1083333333333
"3183","Canada","Natural resources, agriculture and related production occupations [8]","PT employees, #K","2017",28.9
"3184","Canada","No union coverage","PT employees, #K","2017",2157.33333333333
"3185","Canada","Occupations in art, culture, recreation and sport [5]","PT employees, #K","2017",115.075
"3186","Canada","Occupations in education, law and social, community and government services [4]","PT employees, #K","2017",348.766666666667
"3187","Canada","Occupations in manufacturing and utilities [9]","PT employees, #K","2017",36.3916666666667
"3188","Canada","Permanent employees","PT employees, #K","2017",1994
"3189","Canada","Sales and service occupations [6]","PT employees, #K","2017",1450.25
"3190","Canada","Temporary employees","PT employees, #K","2017",845.241666666667
"3191","Canada","Trades, transport and equipment operators and related occupations [7]","PT employees, #K","2017",147.075
"3192","Canada","Union coverage","PT employees, #K","2017",681.925
"3193","Canada","15 to 24 years","PT employees, Wages","2017",203.344166666667
"3194","Canada","15 years and over","PT employees, Wages","2017",329.029166666667
"3195","Canada","25 years and over","PT employees, Wages","2017",417.175
"3196","Canada","Business, finance and administration occupations [1]","PT employees, Wages","2017",378.431666666667
"3197","Canada","Females","PT employees, Wages","2017",343.938333333333
"3198","Canada","Health occupations [3]","PT employees, Wages","2017",581.619166666667
"3199","Canada","Males","PT employees, Wages","2017",299.183333333333
"3200","Canada","Management occupations [0]","PT employees, Wages","2017",623.1475
"3201","Canada","Natural and applied sciences and related occupations [2]","PT employees, Wages","2017",552.0625
"3202","Canada","Natural resources, agriculture and related production occupations [8]","PT employees, Wages","2017",256.31
"3203","Canada","No union coverage","PT employees, Wages","2017",282.303333333333
"3204","Canada","Occupations in art, culture, recreation and sport [5]","PT employees, Wages","2017",238.860833333333
"3205","Canada","Occupations in education, law and social, community and government services [4]","PT employees, Wages","2017",453.1475
"3206","Canada","Occupations in manufacturing and utilities [9]","PT employees, Wages","2017",298.005833333333
"3207","Canada","Permanent employees","PT employees, Wages","2017",349.6475
"3208","Canada","Sales and service occupations [6]","PT employees, Wages","2017",233.6225
"3209","Canada","Temporary employees","PT employees, Wages","2017",280.448333333333
"3210","Canada","Trades, transport and equipment operators and related occupations [7]","PT employees, Wages","2017",350.815
"3211","Canada","Union coverage","PT employees, Wages","2017",477.049166666667
"3212","Canada","15 to 24 years","PT employees, week hours","2017",15.4416666666667
"3213","Canada","15 years and over","PT employees, week hours","2017",17.4333333333333
"3214","Canada","25 years and over","PT employees, week hours","2017",18.8166666666667
"3215","Canada","Business, finance and administration occupations [1]","PT employees, week hours","2017",17.6916666666667
"3216","Canada","Females","PT employees, week hours","2017",17.7333333333333
"3217","Canada","Health occupations [3]","PT employees, week hours","2017",20.175
"3218","Canada","Males","PT employees, week hours","2017",16.7583333333333
"3219","Canada","Management occupations [0]","PT employees, week hours","2017",19.0666666666667
"3220","Canada","Natural and applied sciences and related occupations [2]","PT employees, week hours","2017",17.7083333333333
"3221","Canada","Natural resources, agriculture and related production occupations [8]","PT employees, week hours","2017",15.425
"3222","Canada","No union coverage","PT employees, week hours","2017",16.9083333333333
"3223","Canada","Occupations in art, culture, recreation and sport [5]","PT employees, week hours","2017",12.95
"3224","Canada","Occupations in education, law and social, community and government services [4]","PT employees, week hours","2017",16.9083333333333
"3225","Canada","Occupations in manufacturing and utilities [9]","PT employees, week hours","2017",18.25
"3226","Canada","Permanent employees","PT employees, week hours","2017",18.325
"3227","Canada","Sales and service occupations [6]","PT employees, week hours","2017",17.2
"3228","Canada","Temporary employees","PT employees, week hours","2017",15.3166666666667
"3229","Canada","Trades, transport and equipment operators and related occupations [7]","PT employees, week hours","2017",18.2833333333333
"3230","Canada","Union coverage","PT employees, week hours","2017",19.0583333333333
"3231","Canada","15 to 24 years","Employees, #K","2018",2378.61666666667
"3232","Canada","15 years and over","Employees, #K","2018",15796.925
"3233","Canada","25 years and over","Employees, #K","2018",13418.3
"3234","Canada","Business, finance and administration occupations [1]","Employees, #K","2018",2717.2
"3235","Canada","Females","Employees, #K","2018",7820.38333333333
"3236","Canada","Health occupations [3]","Employees, #K","2018",1185.28333333333
"3237","Canada","Males","Employees, #K","2018",7976.525
"3238","Canada","Management occupations [0]","Employees, #K","2018",1015.175
"3239","Canada","Natural and applied sciences and related occupations [2]","Employees, #K","2018",1309.55833333333
"3240","Canada","Natural resources, agriculture and related production occupations [8]","Employees, #K","2018",299.416666666667
"3241","Canada","No union coverage","Employees, #K","2018",11044.3833333333
"3242","Canada","Occupations in art, culture, recreation and sport [5]","Employees, #K","2018",330.633333333333
"3243","Canada","Occupations in education, law and social, community and government services [4]","Employees, #K","2018",1844.95
"3244","Canada","Occupations in manufacturing and utilities [9]","Employees, #K","2018",812.416666666667
"3245","Canada","Permanent employees","Employees, #K","2018",13693.4583333333
"3246","Canada","Sales and service occupations [6]","Employees, #K","2018",4067.69166666667
"3247","Canada","Temporary employees","Employees, #K","2018",2103.475
"3248","Canada","Trades, transport and equipment operators and related occupations [7]","Employees, #K","2018",2214.59166666667
"3249","Canada","Union coverage","Employees, #K","2018",4752.54166666667
"3250","Canada","15 to 24 years","Employees, average hourly wages","2018",16.2058333333333
"3251","Canada","15 years and over","Employees, average hourly wages","2018",26.92
"3252","Canada","25 years and over","Employees, average hourly wages","2018",28.8175
"3253","Canada","Business, finance and administration occupations [1]","Employees, average hourly wages","2018",26.7258333333333
"3254","Canada","Females","Employees, average hourly wages","2018",25.03
"3255","Canada","Health occupations [3]","Employees, average hourly wages","2018",29.9425
"3256","Canada","Males","Employees, average hourly wages","2018",28.7741666666667
"3257","Canada","Management occupations [0]","Employees, average hourly wages","2018",43.6733333333333
"3258","Canada","Natural and applied sciences and related occupations [2]","Employees, average hourly wages","2018",36.6233333333333
"3259","Canada","Natural resources, agriculture and related production occupations [8]","Employees, average hourly wages","2018",25.1483333333333
"3260","Canada","No union coverage","Employees, average hourly wages","2018",25.3733333333333
"3261","Canada","Occupations in art, culture, recreation and sport [5]","Employees, average hourly wages","2018",23.3933333333333
"3262","Canada","Occupations in education, law and social, community and government services [4]","Employees, average hourly wages","2018",32.8791666666667
"3263","Canada","Occupations in manufacturing and utilities [9]","Employees, average hourly wages","2018",22.7866666666667
"3264","Canada","Permanent employees","Employees, average hourly wages","2018",27.705
"3265","Canada","Sales and service occupations [6]","Employees, average hourly wages","2018",17.6358333333333
"3266","Canada","Temporary employees","Employees, average hourly wages","2018",21.8666666666667
"3267","Canada","Trades, transport and equipment operators and related occupations [7]","Employees, average hourly wages","2018",26.5166666666667
"3268","Canada","Union coverage","Employees, average hourly wages","2018",30.5133333333333
"3269","Canada","15 to 24 years","Employees, Wages","2018",467.119166666667
"3270","Canada","15 years and over","Employees, Wages","2018",984.080833333333
"3271","Canada","25 years and over","Employees, Wages","2018",1075.38833333333
"3272","Canada","Business, finance and administration occupations [1]","Employees, Wages","2018",967.826666666667
"3273","Canada","Females","Employees, Wages","2018",855.123333333333
"3274","Canada","Health occupations [3]","Employees, Wages","2018",1020.73333333333
"3275","Canada","Males","Employees, Wages","2018",1110.575
"3276","Canada","Management occupations [0]","Employees, Wages","2018",1727.36666666667
"3277","Canada","Natural and applied sciences and related occupations [2]","Employees, Wages","2018",1408.55166666667
"3278","Canada","Natural resources, agriculture and related production occupations [8]","Employees, Wages","2018",1089.6575
"3279","Canada","No union coverage","Employees, Wages","2018",931.19
"3280","Canada","Occupations in art, culture, recreation and sport [5]","Employees, Wages","2018",743.038333333333
"3281","Canada","Occupations in education, law and social, community and government services [4]","Employees, Wages","2018",1131.14333333333
"3282","Canada","Occupations in manufacturing and utilities [9]","Employees, Wages","2018",907.834166666667
"3283","Canada","Permanent employees","Employees, Wages","2018",1031.37083333333
"3284","Canada","Sales and service occupations [6]","Employees, Wages","2018",573.8875
"3285","Canada","Temporary employees","Employees, Wages","2018",675.350833333333
"3286","Canada","Trades, transport and equipment operators and related occupations [7]","Employees, Wages","2018",1074.7875
"3287","Canada","Union coverage","Employees, Wages","2018",1107.08916666667
"3288","Canada","15 to 24 years","Employees, week hours","2018",27.3166666666667
"3289","Canada","15 years and over","Employees, week hours","2018",35.3666666666667
"3290","Canada","25 years and over","Employees, week hours","2018",36.775
"3291","Canada","Business, finance and administration occupations [1]","Employees, week hours","2018",35.625
"3292","Canada","Females","Employees, week hours","2018",33.0416666666667
"3293","Canada","Health occupations [3]","Employees, week hours","2018",33.9416666666667
"3294","Canada","Males","Employees, week hours","2018",37.65
"3295","Canada","Management occupations [0]","Employees, week hours","2018",39.6083333333333
"3296","Canada","Natural and applied sciences and related occupations [2]","Employees, week hours","2018",38.4666666666667
"3297","Canada","Natural resources, agriculture and related production occupations [8]","Employees, week hours","2018",41.775
"3298","Canada","No union coverage","Employees, week hours","2018",35.1583333333333
"3299","Canada","Occupations in art, culture, recreation and sport [5]","Employees, week hours","2018",29.8
"3300","Canada","Occupations in education, law and social, community and government services [4]","Employees, week hours","2018",33.7083333333333
"3301","Canada","Occupations in manufacturing and utilities [9]","Employees, week hours","2018",39.4416666666667
"3302","Canada","Permanent employees","Employees, week hours","2018",36.2333333333333
"3303","Canada","Sales and service occupations [6]","Employees, week hours","2018",30.8916666666667
"3304","Canada","Temporary employees","Employees, week hours","2018",29.55
"3305","Canada","Trades, transport and equipment operators and related occupations [7]","Employees, week hours","2018",40.1166666666667
"3306","Canada","Union coverage","Employees, week hours","2018",35.875
"3307","Canada","15 to 24 years","FT employees, #K","2018",1240.44166666667
"3308","Canada","15 years and over","FT employees, #K","2018",13017.0083333333
"3309","Canada","25 years and over","FT employees, #K","2018",11776.5583333333
"3310","Canada","Business, finance and administration occupations [1]","FT employees, #K","2018",2368.59166666667
"3311","Canada","Females","FT employees, #K","2018",5953.40833333333
"3312","Canada","Health occupations [3]","FT employees, #K","2018",918.841666666667
"3313","Canada","Males","FT employees, #K","2018",7063.60833333333
"3314","Canada","Management occupations [0]","FT employees, #K","2018",991.591666666667
"3315","Canada","Natural and applied sciences and related occupations [2]","FT employees, #K","2018",1268.64166666667
"3316","Canada","Natural resources, agriculture and related production occupations [8]","FT employees, #K","2018",266.225
"3317","Canada","No union coverage","FT employees, #K","2018",8920.875
"3318","Canada","Occupations in art, culture, recreation and sport [5]","FT employees, #K","2018",217.741666666667
"3319","Canada","Occupations in education, law and social, community and government services [4]","FT employees, #K","2018",1487.95833333333
"3320","Canada","Occupations in manufacturing and utilities [9]","FT employees, #K","2018",782.675
"3321","Canada","Permanent employees","FT employees, #K","2018",11743.7166666667
"3322","Canada","Sales and service occupations [6]","FT employees, #K","2018",2637.125
"3323","Canada","Temporary employees","FT employees, #K","2018",1273.3
"3324","Canada","Trades, transport and equipment operators and related occupations [7]","FT employees, #K","2018",2077.63333333333
"3325","Canada","Union coverage","FT employees, #K","2018",4096.14166666667
"3326","Canada","15 to 24 years","FT employees, Wages","2018",701.361666666667
"3327","Canada","15 years and over","FT employees, Wages","2018",1121.19833333333
"3328","Canada","25 years and over","FT employees, Wages","2018",1165.50416666667
"3329","Canada","Business, finance and administration occupations [1]","FT employees, Wages","2018",1052.83583333333
"3330","Canada","Females","FT employees, Wages","2018",1010.83833333333
"3331","Canada","Health occupations [3]","FT employees, Wages","2018",1145.58083333333
"3332","Canada","Males","FT employees, Wages","2018",1214.24916666667
"3333","Canada","Management occupations [0]","FT employees, Wages","2018",1753.31916666667
"3334","Canada","Natural and applied sciences and related occupations [2]","FT employees, Wages","2018",1434.26083333333
"3335","Canada","Natural resources, agriculture and related production occupations [8]","FT employees, Wages","2018",1197.31833333333
"3336","Canada","No union coverage","FT employees, Wages","2018",1082.755
"3337","Canada","Occupations in art, culture, recreation and sport [5]","FT employees, Wages","2018",1009.06416666667
"3338","Canada","Occupations in education, law and social, community and government services [4]","FT employees, Wages","2018",1290.38416666667
"3339","Canada","Occupations in manufacturing and utilities [9]","FT employees, Wages","2018",931.235833333333
"3340","Canada","Permanent employees","FT employees, Wages","2018",1142.20666666667
"3341","Canada","Sales and service occupations [6]","FT employees, Wages","2018",748.753333333333
"3342","Canada","Temporary employees","FT employees, Wages","2018",935.180833333333
"3343","Canada","Trades, transport and equipment operators and related occupations [7]","FT employees, Wages","2018",1122.58416666667
"3344","Canada","Union coverage","FT employees, Wages","2018",1205.095
"3345","Canada","15 to 24 years","FT employees, week hours","2018",38.6
"3346","Canada","15 years and over","FT employees, week hours","2018",39.1916666666667
"3347","Canada","25 years and over","FT employees, week hours","2018",39.2916666666667
"3348","Canada","Business, finance and administration occupations [1]","FT employees, week hours","2018",38.25
"3349","Canada","Females","FT employees, week hours","2018",37.8666666666667
"3350","Canada","Health occupations [3]","FT employees, week hours","2018",37.9416666666667
"3351","Canada","Males","FT employees, week hours","2018",40.3416666666667
"3352","Canada","Management occupations [0]","FT employees, week hours","2018",40.1166666666667
"3353","Canada","Natural and applied sciences and related occupations [2]","FT employees, week hours","2018",39.0916666666667
"3354","Canada","Natural resources, agriculture and related production occupations [8]","FT employees, week hours","2018",45.2
"3355","Canada","No union coverage","FT employees, week hours","2018",39.55
