Product code	Product label	Turkey's imports from Belgium-Value in 2001	Turkey's imports from Belgium-Value in 2002	Turkey's imports from Belgium-Value in 2003	Turkey's imports from Belgium-Value in 2004	Turkey's imports from Belgium-Value in 2005	Turkey's imports from Belgium-Value in 2006	Turkey's imports from Belgium-Value in 2007	Turkey's imports from Belgium-Value in 2008	Turkey's imports from Belgium-Value in 2009	Turkey's imports from Belgium-Value in 2010	Turkey's imports from Belgium-Value in 2011	Turkey's imports from Belgium-Value in 2012	Turkey's imports from Belgium-Value in 2013	Turkey's imports from Belgium-Value in 2014	Turkey's imports from Belgium-Value in 2015	Turkey's imports from Belgium-Value in 2016	Turkey's imports from Belgium-Value in 2017	Belgium's exports to world- 	Belgium's exports to world-Value in 2001	Belgium's exports to world-Value in 2002	Belgium's exports to world-Value in 2003	Belgium's exports to world-Value in 2004	Belgium's exports to world-Value in 2005	Belgium's exports to world-Value in 2006	Belgium's exports to world-Value in 2007	Belgium's exports to world-Value in 2008	Belgium's exports to world-Value in 2009	Belgium's exports to world-Value in 2010	Belgium's exports to world-Value in 2011	Belgium's exports to world-Value in 2012	Belgium's exports to world-Value in 2013	Belgium's exports to world-Value in 2014	Belgium's exports to world-Value in 2015	Belgium's exports to world-Value in 2016	Belgium's exports to world-Value in 2017	Turkey's imports from world- 	Turkey's imports from world-Value in 2001	Turkey's imports from world-Value in 2002	Turkey's imports from world-Value in 2003	Turkey's imports from world-Value in 2004	Turkey's imports from world-Value in 2005	Turkey's imports from world-Value in 2006	Turkey's imports from world-Value in 2007	Turkey's imports from world-Value in 2008	Turkey's imports from world-Value in 2009	Turkey's imports from world-Value in 2010	Turkey's imports from world-Value in 2011	Turkey's imports from world-Value in 2012	Turkey's imports from world-Value in 2013	Turkey's imports from world-Value in 2014	Turkey's imports from world-Value in 2015	Turkey's imports from world-Value in 2016	Turkey's imports from world-Value in 2017	
3105	"Mineral or chemical fertilisers containing two or three of the fertilising elements nitrogen, ..."	541	1644	1937	2873	3623	3469	4962	13026	3726	10607	13713	13902	10841	18963	11055	12718	11119		396197	445005	479664	528305	564758	536535	698751	1267277	566649	768852	981727	916781	1200352	1069257	1026130	799014	864897		84024	63804	116744	208809	293532	221455	247748	459801	324363	290753	467200	451267	384260	403694	416009	501725	443409	
3923	"Articles for the conveyance or packaging of goods, of plastics; stoppers, lids, caps and other ..."	1838	12063	11813	17771	16833	16255	11887	11626	11761	11853	15792	14286	12734	14189	13574	8255	11573		638195	681975	822434	958664	1061126	1141442	1361091	1483302	1254321	1239223	1311997	1265369	1417458	1332281	1090500	1142768	1193281		60506	88211	95982	123341	138253	171003	194208	203021	149794	172699	216826	196547	225224	245922	221179	268795	284205	
1806	"Chocolate and other food preparations containing cocoa"	1391	1664	1429	3683	5229	5484	4819	4654	4462	6567	8495	9829	13124	8468	7751	8957	12171		999764	1128723	1401273	1648166	1751582	1842619	2235193	2383091	2225463	2261847	2591000	2487157	2909124	2952838	2697666	2912291	3029564		17230	20274	24060	36137	41544	58484	64349	80343	77269	89227	91693	100653	111379	98108	90108	92729	113354	
2916	"Unsaturated acyclic monocarboxylic acids, cyclic monocarboxylic acids, their anhydrides, halides, ..."	1317	2323	3302	3557	4089	12874	8246	8381	9621	21414	39653	34962	34258	21311	9346	8974	12588		348261	350828	460722	558267	671970	705805	729045	716459	560401	845683	1005405	895276	1095266	1097801	794067	643514	813939		44377	55150	78983	115643	173007	194067	212477	233489	183263	282632	369668	333710	340268	355588	299973	243153	322740	
5502	"Artificial filament tow as specified in Note 1 to chapter 55"	5030	7554	5907	5655	4779	4138	15845	5964	666	615	255	251	12575	16013	9052	656	12634		50	115665	136895	159419	176551	164076	196233	247839	256837	279309	285263	324492	445541	430444	374001	311678	210897		58781	65970	36072	55609	45060	51626	81043	60299	70764	69529	73375	94799	98798	111281	112084	103440	108014	
8433	"Harvesting or threshing machinery, incl. straw or fodder balers; grass or hay mowers; machines ..."	6147	3615	3450	13871	31461	40280	22653	11438	7591	7066	17576	12620	18002	10396	15785	9250	12866		451400	627894	754776	847432	901475	963838	1212915	1465538	1197129	945452	1340563	1398674	1614925	1390191	1195004	1185031	1369153		28042	17700	27231	91593	175846	224952	185916	110035	73252	122240	216888	220052	308324	196575	188104	176419	171054	
4012	"Retreaded or used pneumatic tyres of rubber; solid or cushion tyres, tyre treads and tyre flaps, ..."	319	2482	2824	2870	3394	3596	4390	7480	7591	6108	7526	8384	10879	9534	12553	13167	12943		53267	51599	55054	66256	66230	78247	99047	111501	78587	87036	126102	121909	191946	174986	144228	136247	138260		3347	4743	6983	8789	10821	12013	19537	24687	19479	24808	28962	29815	35264	34085	36479	39981	43528	
2929	"Compounds with other nitrogen function (excluding amine-function compounds; oxygen-function ..."	9709	11428	13947	2954	9251	5514	9712	3047	10203	10247	13855	10499	11363	6597	5888	7149	14455		202478	228527	258728	327061	403898	500254	545134	537618	409880	430810	474319	404990	632981	503517	421978	415410	481098		65508	84075	108338	128028	126732	136771	138887	158352	113983	125408	148542	165832	192932	186357	157124	167801	288498	
1905	"Bread, pastry, cakes, biscuits and other bakers' wares, whether or not containing cocoa; communion ..."	176	859	1828	4357	3207	3140	3097	4933	5951	8248	11191	14776	20843	15507	13403	13711	15575		889883	995112	1237655	1398611	1423310	1431296	1612915	1892921	1742356	1681155	1984574	2001501	2450599	2326695	1966882	2094776	2178453		5757	5909	7231	13468	15440	18745	24265	36591	39198	48554	56400	63101	75091	60175	61465	63257	64569	
3102	"Mineral or chemical nitrogenous fertilisers (excluding those in pellet or similar forms, or ..."	1758	5939	3670	4326	9733	8663	12124	21581	18811	21351	27303	25256	24433	14241	24408	28717	16027		324130	347864	435147	514016	575421	621005	760367	1354279	785030	938264	1370689	1266920	1426221	1143482	1015867	870599	848431		163365	180797	249522	390788	415316	519158	679057	941530	688096	664070	831557	848335	1036281	987545	736409	694886	849798	
3808	"Insecticides, rodenticides, fungicides, herbicides, anti-sprouting products and plant-growth ..."	5884	3273	5482	6360	8033	9368	10806	16273	9712	10412	14089	13837	14743	12515	12383	13762	16299		427262	434907	478277	565273	1146328	1184533	1512785	2196480	1807012	1524530	1850553	1788661	2153458	2055874	1756830	1833492	2026467		77361	85613	107551	138808	156216	199155	224358	254202	208502	277032	360847	331557	324263	329759	362903	356288	371378	
2905	"Acyclic alcohols and their halogenated, sulphonated, nitrated or nitrosated derivatives"	801	3275	3546	2968	6136	5278	20440	13517	1980	6715	12990	14232	4631	21671	4184	6864	16698		397020	423731	538427	764098	831928	890324	1098150	1282634	876078	1433493	1897777	1667810	1844259	1573779	1258424	1054757	1274302		127464	136507	214001	315461	356868	432616	546469	580686	352973	560917	728557	690989	782094	850329	674051	589552	823367	
7005	"Float glass and surface ground or polished glass, in sheets, whether or not having an absorbent, ..."	1001	1978	4667	12440	15414	18934	29002	26746	19288	24817	30407	23869	29646	29787	26071	18581	17086		318958	406728	446322	492093	485225	577462	777762	839306	526199	620549	667866	492427	534455	356737	198409	202103	268112		20791	28405	39469	53139	84453	143627	170856	114670	87448	116384	115536	105949	147130	180137	159865	155501	147104	
4002	"Synthetic rubber and factice derived from oils, in primary forms or in plates, sheets or strip; ..."	3927	3718	5539	5442	4622	6205	16851	21475	13873	15191	23741	22282	21847	21216	22176	18816	18996		386903	381493	503697	594518	967108	1083220	1200179	1301445	1070747	1505419	1844536	1760975	1901442	1620097	1232561	1203646	1265350		73365	105048	138411	174741	251385	323673	396767	541736	363025	577150	915653	780112	691232	630529	524039	475098	634471	
7602	"Waste and scrap, of aluminium (excluding slags, scale and the like from iron and steel production, ..."	0	121	57	0	0	93	475	0	141	590	472	133	0	0	6827	7700	21122		141486	134198	133635	162868	191423	308722	331231	306783	256557	394690	496482	450997	462666	403457	346509	305779	408967		9482	7945	15281	14368	24916	22207	43086	34567	18277	39951	47477	35825	35651	57871	66241	63155	124087	
2909	"Ethers, ether-alcohols, ether-phenols, ether-alcohol-phenols, alcohol peroxides, ether peroxide, ..."	756	690	967	1121	1461	2548	6689	6154	4936	4400	2812	3148	3151	4711	12711	18112	24096		165291	238456	352461	462834	694252	772530	851407	878814	669804	816312	889638	839588	894624	906177	750912	637623	810059		13314	16946	23249	33995	38823	48322	59513	192825	145435	132633	230123	217266	214269	183159	166396	143772	179035	
8708	"Parts and accessories for tractors, motor vehicles for the transport of ten or more persons, ..."	4688	3590	11219	35512	34066	22076	22387	14471	15200	14932	16713	18597	17105	19987	18530	20006	24580		3169501	3762529	4530639	5904382	6218676	6609768	7715648	7974784	5334992	6192366	7057514	6169693	7307476	6305958	5079777	5431062	6228021		808865	1029377	1729618	3109809	3382247	4242321	4868019	5173791	3404848	4433076	5230313	4491022	4894117	4950790	4965958	5185313	6166654	
8704	"Motor vehicles for the transport of goods, incl. chassis with engine and cab"	235	726	397	1902	1678	2273	3838	4238	2480	13756	11501	6118	10599	16509	22941	8340	25099		2415800	2512915	2713789	1697903	1264559	1780395	2556813	3652051	1811625	2267389	2644178	2481987	2713254	2748807	2542175	3818855	5083669		201224	233162	843944	1872141	1593243	1144359	1089041	1168033	405141	784208	1279881	1069581	1088993	1132926	1323416	1153914	1291360	
3824	"Prepared binders for foundry moulds or cores; chemical products and preparations for the chemical ..."	7739	11775	17936	38030	41334	19511	19553	16546	16650	24811	26305	27319	31767	31240	24249	25671	25227		580956	595134	831384	1112071	1140875	1089193	1470815	2212026	1934707	2133019	2684747	1935355	1880991	1641275	1398047	1459037	1638758		101200	137833	195910	267240	362736	363714	421946	516176	442961	548988	664530	567607	601299	622466	557159	573154	625937	
3907	"Polyacetals, other polyethers and epoxide resins, in primary forms; polycarbonates, alkyd resins, ..."	12227	17809	23683	31835	54093	53163	55922	50112	30641	41960	52310	42291	47728	43686	33127	35328	26220		1036593	1086620	1354690	1657373	1898234	1947235	2233264	2263642	1835435	2236326	2658231	2392165	2868931	2629092	2428595	2412466	2497778		180009	246238	340388	477241	598281	685841	837477	941414	693184	982043	1387072	1279135	1438003	1280189	1173779	1134117	1399822	
3206	"Inorganic or mineral colouring matter, n.e.s.; preparations based on inorganic or mineral colouring ..."	11444	16701	24547	24311	23182	25236	30778	24038	19695	30278	30223	33090	24156	23993	19706	23231	27008		638944	660833	868676	1050639	1036874	1052967	1214619	1179028	1012292	1233451	1545905	1512602	1485168	1324426	1031293	1061128	1345624		93838	133144	178153	232936	250890	291856	315966	323251	275087	365231	559523	472676	443561	446765	356971	362974	493213	
3908	"Polyamides, in primary forms"	1914	4708	10679	9914	11075	10025	7474	11609	19751	13583	13993	22247	26727	20490	13772	22415	29647		459084	567791	676412	905178	955596	1067467	1220402	1138575	845677	1356439	1495252	1315260	1272198	1217627	1055295	1047037	1207128		43737	62244	81271	109858	109500	126326	142664	172660	126118	200923	261209	247937	282165	288171	212753	213524	266648	
7901	"Unwrought zinc :"	1237	1007	3087	8948	9382	16351	13884	8064	2402	5529	6669	5672	15745	27552	25353	22663	29709		92171	116344	145138	149649	13249	38803	77203	17057	22588	690067	1080526	891959	900281	1045819	688888	802532	1202475		70579	85242	105269	163296	218919	469799	500752	326253	243033	422501	479627	470367	498616	583189	534111	547786	853480	
3904	"Polymers of vinyl chloride or of other halogenated olefins, in primary forms"	7429	14498	14477	17685	17299	12061	5754	38289	10362	26927	43773	10362	43853	70373	28402	22375	31335		515930	558056	568144	640548	727404	763185	893379	1027312	727906	958387	1071324	1073504	1218430	1312615	992971	1057224	1323783		133601	191847	267526	460939	570347	656451	842116	903835	604853	859942	1068273	917980	1116508	1021656	816485	705396	903420	
8415	"Air conditioning machines comprising a motor-driven fan and elements for changing the temperature ..."	216	253	124	208	393	4255	11325	13364	12602	14017	27875	40924	42273	43436	37388	29602	32575		334201	375399	424714	576644	605217	629116	843906	890512	1107963	1041458	1111676	895459	1051337	957467	790459	875565	868423		140276	126884	181407	247886	317355	375859	471837	515219	309715	383827	615388	557350	700444	544960	550041	633957	691274	
3920	"Plates, sheets, film, foil and strip, of non-cellular plastics, not reinforced, laminated, ..."	7372	10633	10223	13275	16548	19457	23739	22424	17762	20270	26280	23045	31419	25543	26858	29522	33192		1084196	1119209	1343116	1506687	1615042	1731418	2028237	2153687	1728327	1922594	2168658	1908936	2116200	2015842	1716147	1628445	1689007		101430	141179	193852	263423	342920	409477	499504	562015	454264	627738	789809	835382	936861	1003972	922097	907137	998858	
3906	"Acrylic polymers, in primary forms"	3428	3922	6509	9382	13084	19908	16248	10412	15586	37147	39219	33699	40803	34133	48960	24431	36627		263018	385018	555680	689760	719432	892246	1095830	1086970	960487	1066690	1142005	1259111	1443334	1408989	1064774	916089	990551		60289	84568	119098	159791	188252	220600	253765	275609	232704	305640	367448	374936	447052	451549	370241	301547	363575	
8414	"Air or vacuum pumps (excluding gas compound elevators and pneumatic elevators and conveyors); ..."	8971	15953	16667	26119	23216	34315	39982	42454	21042	29702	36618	39193	47430	42551	41467	33107	38395		1068647	1056085	1375304	1598438	1474321	1249152	1651348	1687135	1383351	2454725	2916019	2786099	3081261	2762275	2032483	2007675	2169035		148131	203916	299891	500790	539550	664336	874454	971338	753158	925545	1162388	1095167	1261214	1165614	999182	1104674	1149554	
3811	"Anti-knock preparations, oxidation inhibitors, gum inhibitors, viscosity improvers, anti-corrosive ..."	9093	7200	6976	9785	16407	25361	36092	43228	35180	37397	44218	49573	48635	46092	41112	37009	43585		269586	10184	11238	145670	166689	194937	220256	291101	279271	297548	426357	358855	342333	301679	279672	249739	246068		39344	50916	61167	80303	86603	121968	135085	163383	148316	170550	187941	188169	201946	207334	187461	176928	203741	
8701	"Tractors (other than tractors of heading 8709)"	449	16340	21100	45623	52952	60453	58199	47369	14056	54639	86191	37635	38778	47834	40681	34999	43687		917761	1273082	1594134	2067006	2115378	2207722	3029861	3092247	1155010	1736947	2687812	2923701	3184655	3009918	2868482	2182880	1553303		59233	108660	354649	580361	625391	727492	698971	676357	202700	724838	1223230	757190	646331	874958	1039328	681165	593257	
8703	"Motor cars and other motor vehicles principally designed for the transport of persons, incl. ..."	38203	54173	71669	92167	106476	74234	131105	107564	93656	114538	169292	163846	135637	108102	109386	55286	44296		19756436	20384463	24426323	28735617	28862759	30178495	32198600	30784360	23798846	23382387	28420693	27445072	32125544	30288698	27740906	30330313	33088318		588036	814397	2220483	4214588	4297925	4270786	4748663	4554346	4266673	6821775	8477252	7251417	9130102	7721017	9227428	9841764	8606797	
7106	"Silver, incl. silver plated with gold or platinum, unwrought or in semi-manufactured forms, ..."	2218	1311	10715	19123	5643	629	2	0	0	0	18	112	225	99	2135	55359	49305		160218	141229	119472	133225	121953	318894	465495	314805	447632	481464	1485279	1393439	6111	11177	4259	2304	1252		10720	23635	29411	51163	55700	48345	54011	47109	13952	28373	160096	215787	202856	174544	161538	163536	147411	
7219	"Flat-rolled products of stainless steel, of a width of >= 600 mm, hot-rolled or cold-rolled ..."	10424	13322	16391	20139	25476	32686	62197	68108	48195	71478	75712	68915	63100	55386	60372	57212	51457		1323308	1644467	2179177	2775404	2962378	4188354	5810138	5264742	2450922	3779224	4720818	3919522	4200329	4120532	3520275	2821787	3541464		102969	165451	248347	376470	471588	541656	819419	767627	511514	783938	925029	798642	999711	1043680	931976	770545	1040624	
7225	"Flat-rolled products of alloy steel other than stainless, of a width of >= 600 mm, hot-rolled ..."	891	645	2095	2424	3693	6180	7172	5354	5503	7468	15226	11324	15378	40053	43232	49285	52830		129850	129117	162903	249591	531194	751130	907889	1138577	986419	680607	930923	849497	904355	1494849	1485408	1682992	1981945		49639	57640	81557	162365	275628	361340	500094	666097	493581	695383	938527	893051	563205	764481	1317980	1186026	1199770	
3214	"Glaziers' putty, grafting putty, resin cements, caulking compounds and other mastics; painters' ..."	3892	4701	7295	8804	9425	14873	13082	16054	16179	23090	24627	30720	43842	47181	43793	49363	54746		213875	252265	312198	329581	365229	442180	539081	625009	547120	587338	613845	619066	752988	787498	662036	674211	719464		28827	45409	58889	83294	98924	116267	140631	151798	105784	128550	145035	133973	167264	184483	173952	174430	207255	
7209	"Flat-rolled products of iron or non-alloy steel, of a width of >= 600 mm, cold-rolled "cold-reduced", ..."	10960	17325	31408	40474	49751	41811	56582	56431	38029	30563	85251	73730	54992	47537	28598	27507	58423		511077	541482	845129	1236753	1366256	1535141	1580521	1939140	1204407	1456542	1900366	1516281	1616142	1232705	1071686	1018127	1376043		95041	168187	271406	579741	511156	616180	629852	721087	401099	502307	568766	491248	499944	494521	365284	354293	539824	
3002	"Human blood; animal blood prepared for therapeutic, prophylactic or diagnostic uses; antisera ..."	5670	4920	7416	7502	10265	12539	12390	18557	18572	36061	43665	66538	127009	71699	70144	54208	65990		1419002	1959828	2597871	2787787	3175598	3958916	4746582	5825168	9430721	8666592	9149211	12615700	14050352	16728969	13345224	13169106	14184062		147179	160506	247106	329686	360295	427961	540852	698786	683602	828438	1139242	972409	1052351	1267887	1384170	1320145	1431163	
7210	"Flat-rolled products of iron or non-alloy steel, of a width >= 600 mm, hot-rolled or cold-rolled ..."	14266	30087	42959	71929	66954	74803	83857	116653	82761	132094	167606	130536	112705	106404	92921	64474	72356		1869107	1963904	2510677	3188797	3253751	3787592	4924902	5036213	3735024	4094139	4840642	4026862	3958122	3185270	2578569	2795611	3608151		187323	233513	314778	420915	513847	582250	662014	896759	576642	777504	812672	671902	836631	892962	781408	740702	738681	
2917	"Polycarboxylic acids, their anhydrides, halides, peroxides and peroxyacids; their halogenated, ..."	39926	44594	47718	70738	49620	66359	54435	35570	53964	77918	103337	88345	88907	137707	58124	84797	73041		201680	190427	820790	1081796	1189839	1390337	1448682	348319	274738	378266	1856679	1775498	1732204	317620	241845	232854	282809		131830	188842	251188	289700	344798	361898	418132	376656	287723	401097	508522	535320	620713	746197	538237	489330	547182	
3909	"Amino-resins, phenolic resins and polyurethanes, in primary forms"	1105	1622	2482	2977	15757	51182	51063	55457	42900	48575	67040	61993	63024	60735	55631	57485	75594		277055	269157	337478	415510	838553	1258573	1536932	1671969	1060333	1218254	1550187	1282919	1834169	1814295	1391930	1240568	1662825		62946	87770	103726	137923	158649	265303	366943	388156	286319	367758	493142	511605	554428	534336	447222	410734	553888	
