Product code	Product label	Turkey's imports from Russian Federation-Value in 2001	Turkey's imports from Russian Federation-Value in 2002	Turkey's imports from Russian Federation-Value in 2003	Turkey's imports from Russian Federation-Value in 2004	Turkey's imports from Russian Federation-Value in 2005	Turkey's imports from Russian Federation-Value in 2006	Turkey's imports from Russian Federation-Value in 2007	Turkey's imports from Russian Federation-Value in 2008	Turkey's imports from Russian Federation-Value in 2009	Turkey's imports from Russian Federation-Value in 2010	Turkey's imports from Russian Federation-Value in 2011	Turkey's imports from Russian Federation-Value in 2012	Turkey's imports from Russian Federation-Value in 2013	Turkey's imports from Russian Federation-Value in 2014	Turkey's imports from Russian Federation-Value in 2015	Turkey's imports from Russian Federation-Value in 2016	Turkey's imports from Russian Federation-Value in 2017	Russian Federation's exports to world- 	Russian Federation's exports to world-Value in 2001	Russian Federation's exports to world-Value in 2002	Russian Federation's exports to world-Value in 2003	Russian Federation's exports to world-Value in 2004	Russian Federation's exports to world-Value in 2005	Russian Federation's exports to world-Value in 2006	Russian Federation's exports to world-Value in 2007	Russian Federation's exports to world-Value in 2008	Russian Federation's exports to world-Value in 2009	Russian Federation's exports to world-Value in 2010	Russian Federation's exports to world-Value in 2011	Russian Federation's exports to world-Value in 2012	Russian Federation's exports to world-Value in 2013	Russian Federation's exports to world-Value in 2014	Russian Federation's exports to world-Value in 2015	Russian Federation's exports to world-Value in 2016	Russian Federation's exports to world-Value in 2017	Turkey's imports from world- 	Turkey's imports from world-Value in 2001	Turkey's imports from world-Value in 2002	Turkey's imports from world-Value in 2003	Turkey's imports from world-Value in 2004	Turkey's imports from world-Value in 2005	Turkey's imports from world-Value in 2006	Turkey's imports from world-Value in 2007	Turkey's imports from world-Value in 2008	Turkey's imports from world-Value in 2009	Turkey's imports from world-Value in 2010	Turkey's imports from world-Value in 2011	Turkey's imports from world-Value in 2012	Turkey's imports from world-Value in 2013	Turkey's imports from world-Value in 2014	Turkey's imports from world-Value in 2015	Turkey's imports from world-Value in 2016	Turkey's imports from world-Value in 2017	
8204	"Hand-operated spanners and wrenches, incl. torque meter wrenches (excluding tap wrenches), ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0		1135	1171	1860	2535	2346	3726	5319	14935	3363	3120	5795	7527	6209	5929	5198	4954	5242		3286	4764	6251	9907	12816	13956	22473	26706	17659	31529	47533	42485	52547	48717	39274	26214	24417	
8213	"Scissors, tailors' shears and similar shears, and blades therefor, of base metal (excluding ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		23	13	28	44	143	163	89	79	45	104	49	218	331	446	429	533	711		2419	3072	4520	5584	5360	5504	5739	7211	5447	6976	8521	7776	9842	9197	8356	6397	7137	
8423	"Weighing machinery, incl. weight-operated counting or checking machines (excluding balances ..."	0	21	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0		7291	4150	4720	5130	6852	8484	8523	9748	6155	3417	3955	8605	11361	12061	10283	10181	11033		9624	14545	14712	24806	27754	39886	42365	40901	24746	33865	43157	39068	42304	42565	37764	33145	29060	
8457	"Machining centres, unit construction machines "single station" and multi-station transfer machines ..."	0	0	0	0	12	32	0	10	0	57	88	34	37	0	203	0	0		1763	13141	21331	2956	818	817	1392	927	5781	485	1499	14297	6403	2320	3466	1906	3597		38335	80144	86611	130933	181625	176648	213231	212256	66239	138248	231656	263682	254217	272875	268031	265425	258399	
8464	"Machine tools for working stone, ceramics, concrete, asbestos-cement or like mineral materials ..."	0	0	24	0	0	0	0	0	0	0	25	0	0	0	0	79	0		632	2231	384	1439	1197	1653	2223	1617	1269	807	590	643	1606	1483	1295	971	1481		33876	19132	26953	51101	49467	65819	87305	72895	33531	39135	104178	68208	105411	89469	61618	67007	58359	
8440	"Bookbinding machinery, incl. book-sewing machines (excluding machinery of heading 8441, general-purpose ..."	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0		48	676	210	263	151	306	157	355	458	290	1716	905	1123	434	2067	1050	337		5729	8826	14745	24078	28206	60756	54297	18362	9756	28359	34843	16899	17338	12614	12961	11515	9037	
8449	"Machinery for the manufacture or finishing of felt or nonwovens in the piece or in shapes, ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		72	55	22	2	476	82	19	1742	82	7	17	18	218	393	261	126	160		5178	1311	33674	21481	35078	6349	4548	26432	15499	60670	75942	39129	45121	26335	125876	32259	27704	
8514	"Industrial or laboratory electric furnaces and ovens, incl. those functioning by induction ..."	0	1	122	14	5	0	0	0	2	84	0	0	0	85	14	56	0		5706	5742	57597	113938	26678	23997	23554	26829	16304	16911	71196	65040	28626	23023	13935	8721	12007		25546	12582	36778	32472	45802	56667	59728	68244	95415	67387	117821	76897	69665	62859	75110	61219	60283	
8530	"Electrical signalling, safety or traffic control equipment for railways, tramways, roads, inland ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		2319	2521	3817	10279	8724	11766	16346	31390	23128	20458	29611	64835	50459	37206	37836	22421	20049		23938	27251	6780	8283	20240	19970	26318	41944	59008	46851	85920	39150	91158	62751	50480	38317	58466	
8532	"Electrical capacitors, fixed, variable or adjustable "pre-set"; parts thereof"	1	1	2	4	1	1	0	131	0	14	0	0	1	0	0	0	0		5374	145706	3071	3002	4431	3758	4366	7058	4513	3203	9117	7963	8284	8149	5374	5344	5891		40055	56633	67807	93803	83319	87291	88858	85197	65655	82603	105384	94020	94797	93298	84715	85394	98110	
8548	"Waste and scrap of primary cells, primary batteries and electric accumulators; spent primary ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		5818	3902	7042	1683	3194	7429	9686	5039	2545	1890	527	860	1825	6196	2347	1730	1109		2079	526	986	2177	2752	3000	4414	3570	3169	4275	2627	1768	1816	1329	3654	9475	7728	
8713	"Carriages for disabled persons, whether or not motorised or otherwise mechanically propelled ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		326	220	210	222	386	543	847	797	197	307	80	120	148	140	802	955	2552		981	1206	1044	1697	3428	4471	7167	9084	4426	7157	9393	8441	13423	13520	13123	14742	17029	
8715	"Baby carriages and parts thereof, n.e.s."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1	12	4	15	9	12	26	60	44	2	19	366	762	1147	1361	0	1663		2847	4345	6944	9234	8284	14024	13433	19781	13394	26349	39916	39568	36656	48350	44241	34457	33760	
9008	"Image projectors, and photographic enlargers and reducers (excluding cinematographic)"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		211	43	17	32	225	378	78	578	35	242	431	238	1785	810	2160	2158	45		2488	2784	3376	1237	1570	908	1242	1192	174	195	302	164	196	119	77	47	106	
9011	"Optical microscopes, incl. those for photomicrography, cinephotomicrography or microprojection ..."	0	0	3	6	10	5	8	2	0	1	0	0	3	0	0	0	0		1200	1132	2481	1271	1360	1008	1805	1125	1116	1050	1065	1382	997	1574	1023	1239	1371		6628	5188	9175	12426	16869	15666	21751	21492	16813	18238	21248	21739	21858	27858	22108	20620	20763	
9105	"Clocks (excluding wrist-watches, pocket-watches and other watches of heading 9101 or 9102, ..."	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0		174	155	1116	261	274	1077	1254	6237	309	40	153	413	712	763	490	686	910		2611	2645	4979	8033	8252	9197	11547	11716	6254	9533	14393	10432	13263	11992	8193	9016	6773	
9111	"Cases for wrist-watches, pocket-watches and other watches, incl. stop-watches, of heading 9101 ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		3	5	5	9	0	0	0	0	0	0	2	1	2	3	4	1	6		154	616	748	1818	1784	1662	1901	1490	1040	2130	2155	2040	3143	3845	2500	3556	3663	
9204	"Accordions and similar instruments; mouth organs"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		49	36	55	67	61	199	0	0	0	0	0	0	0	0	0	0	0		26	20	33	56	41	75	0	0	0	0	0	0	0	0	0	0	0	
9207	"Musical instruments, the sound of which is produced, or must be amplified, electrically, e.g. ..."	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0		9	46	2	8	3	5	59	73	67	7	3	102	263	395	156	243	263		2180	3563	4445	6599	8702	8216	10629	12482	10679	15590	16759	17443	14822	13515	13461	13391	14207	
0503	"Horsehair and horsehair waste, whether or not put up as a layer, with or without supporting ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		190	291	325	202	274	410	0	0	0	0	0	0	0	0	0	0	0	
0704	"Cabbages, cauliflowers, kohlrabi, kale and similar edible brassicas, fresh or chilled"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	46	0		479	4	22	323	66	42	156	753	131	1	103	43	147	93	2365	2221	2755		0	0	0	0	0	1	0	4	14	18	1052	430	162	15	394	75	27	
1106	"Flour, meal and powder of peas, beans, lentils and other dried leguminous vegetables of heading ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		92	38	6	40	4	10	42	26	53	29	27	55	202	161	167	171	285		1212	878	711	547	1570	1406	1415	1910	1859	1649	2577	617	1444	849	1035	1530	2798	
1212	"Locust beans, seaweeds and other algae, sugar beet and sugar cane, fresh, chilled, frozen or ..."	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1887	1186	1300	902	740	230	530	233	416	293	336	891	1372	1483	1423	1747	1093		2081	3547	3910	3211	2540	4494	2380	1632	2040	1995	3571	6940	4938	8437	11613	7987	23950	
1214	"Swedes, mangolds, fodder roots, hay, alfalfa, clover, sainfoin, forage kale, lupines, vetches ..."	0	0	0	0	0	0	99	0	0	0	0	0	0	0	0	0	0		10	464	17	328	868	510	667	796	324	117	34	161	300	894	1594	1594	763		12	2	0	0	0	425	2111	0	23	2208	3030	6482	5694	1397	522	583	3533	
1502	"Fats of bovine animals, sheep or goats (excluding oil and oleostearin)"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		108	52	84	72	26	46	0	2	0	0	0	135	12	41	104	39	199		32074	47237	61550	55930	68082	69605	94343	131660	84807	106988	111854	110253	55815	69058	18897	14325	15684	
1605	"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved (excluding smoked)"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		27786	16437	6864	7031	9987	7836	5149	5519	4684	6855	7696	7020	9093	6734	6868	7882	9693		28	140	152	395	235	221	377	263	330	1169	316	651	911	1617	2557	1693	3034	
2002	"Tomatoes, prepared or preserved otherwise than by vinegar or acetic acid"	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0		247	362	756	614	1174	889	697	1447	1315	131	898	1240	1423	2672	3832	4694	5609		9	754	142	501	838	134	143	1589	2691	2789	2875	614	827	1203	1142	651	669	
0101	"Live horses, asses, mules and hinnies"	0	9	0	0	6	0	0	0	0	21	0	4	0	0	0	0	0		531	722	1086	829	540	362	530	964	836	945	655	365	1358	1368	1843	1136	563		12912	6605	1512	1351	1568	4265	7684	8554	5190	14660	4235	2674	8628	4506	3010	1770	1618	
0103	"Live swine"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		76	59	60	113	69	51	84	126	931	93	38	479	8	219	530	774	1018		0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2201	"Waters, incl. natural or artificial mineral waters and aerated waters, not containing added ..."	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0		4106	3743	4673	6821	7609	11559	9511	10695	8511	6983	8102	13536	18159	23732	22976	20265	23312		87	105	106	151	206	535	744	1165	825	1099	1751	1909	3262	2467	2975	2518	2063	
2514	"Slate, whether or not roughly trimmed or merely cut, by sawing or otherwise, into blocks or ..."	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0		0	1	4	13	26	479	850	612	63	3437	9953	5857	5503	276	334	183	349		1	9	5	20	19	306	0	38	40	166	196	127	233	78	81	113	179	
2521	"Limestone flux; limestone and other calcareous stone, of a kind used for the manufacture of ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		578	69	795	1316	2251	2035	1838	1914	628	28	33	7454	5419	7960	7693	10291	9997		5	4	0	0	4	28	2	6	6	2	0	0	9	18	9	2	25	
2502	"Unroasted iron pyrites"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		337	271	307	258	426	594	298	503	0	322	2828	21	1112	1381	1200	1206	12827		17	30	46	59	47	75	91	112	43	192	155	86	126	157	289	270	279	
2613	"Molybdenum ores and concentrates"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		13816	20063	18211	28748	42616	20916	1806	361	100	0	533	11970	0	10504	3126	758	5		0	8	62	62	25	101	153	203	1644	841	506	104	9	410	125	8	12	
2615	"Niobium, tantalum, vanadium or zirconium ores and concentrates"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		13656	8432	8307	13115	13536	15839	14228	14878	11734	18189	28226	32195	24707	31055	27516	24593	24521		938	1618	1682	2343	4555	5851	5415	4740	2945	4874	9693	7728	5098	5293	5708	7847	8388	
2706	"Tar distilled from coal, from lignite or from peat, and other mineral tars, whether or not ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		5381	4710	5065	6269	5351	8591	34037	25021	28760	33725	53970	67273	97911	73842	46682	28453	96565		1	8	2	9	27	44	51	55	0	26	628	73	34	108	142	207	231	
2715	"Bituminous mastics, cut-backs and other bituminous mixtures based on natural asphalt, on natural ..."	0	0	0	0	0	8	0	0	0	41	9	0	24	1	11	386	0		892	591	1111	1605	3164	8784	8077	10029	7169	7423	5704	17855	25782	51189	240773	331560	248381		267	1178	813	1317	1443	3274	6257	7381	3302	5164	5724	3020	2269	1587	1980	4061	3159	
2804	"Hydrogen, rare gases and other non-metals"	20	39	0	56	0	0	93	0	158	142	448	999	32	103	717	31	0		69227	67204	62678	67876	84022	89653	107913	190754	111239	138113	180743	130443	109358	103233	101562	68129	66878		3809	5398	7429	10744	10908	13404	15093	23984	17826	28557	36113	32259	25038	36850	33175	33277	33535	
2806	"Hydrogen chloride "hydrochloric acid"; chlorosulphuric acid"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1398	1186	1532	2696	3587	5483	5086	5078	3432	252	595	8952	11077	4334	1541	934	1360		124	737	794	1234	1614	2035	2653	2541	595	539	684	837	888	717	712	937	839	
2821	"Iron oxides and hydroxides; earth colours containing >= 70% by weight of combined iron evaluated ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0		108	66	177	252	666	756	1230	1678	1375	78	204	1370	1568	1877	3026	2644	1737		2585	5240	6492	7291	8268	10299	15466	18198	15222	15581	18319	18057	19887	17289	14918	14124	13789	
2904	"Sulphonated, nitrated or nitrosated derivatives of hydrocarbons, whether or not halogenated"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1095	1284	876	2371	3546	3237	3726	4100	1572	2167	3079	742	1395	138	212	2416	4594		2414	3010	3392	3329	5252	6157	7232	6817	6687	8354	8581	7551	7426	7240	7375	7297	8577	
2935	"Sulphonamides"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		357	82	258	150	171	124	96	152	98	206	120	2153	993	1609	1666	1924	3437		37333	29808	33338	34254	29444	39208	27118	21879	21368	28312	31759	24855	21159	22739	21796	21311	27096	
2937	"Hormones, prostaglandins, thromboxanes and leukotrienes, natural or reproduced by synthesis; ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		151	933	269	256	0	701	844	562	382	223	356	808	1018	40	37	66	11568		27903	34803	36116	47370	48270	42382	38800	41551	31308	37209	35347	30468	40173	27619	28965	26688	28921	
3203	"Colouring matter of vegetable or animal origin, incl. dye extracts (excluding animal black), ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	68	0	0		386	331	163	120	287	202	196	314	335	433	725	1445	1410	1554	895	1443	2038		1132	1572	2372	3583	3208	4632	4537	5809	5732	11517	15320	10144	11052	14068	11395	13059	15237	
3205	"Colour lakes (other than Chinese or Japanese lacquer and paints); preparations based on colour ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		36	30	1	2	20	86	26	20	30	0	0	492	218	153	73	134	148		393	374	560	674	816	1113	1142	1158	1071	2270	1913	1531	1529	1572	1843	2352	2221	
2918	"Carboxylic acids with additional oxygen function and their anhydrides, halides, peroxides and ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	74	16	0		10861	413	539	469	473	889	1346	2159	1239	1430	3264	5704	6009	2525	6167	6160	5543		39500	52089	67990	73712	90602	82074	84926	103825	73759	85250	108148	101875	106828	116894	100235	94536	118878	
2921	"Amine-function compounds"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		6106	4757	9875	15386	15442	14128	18333	20409	23928	9374	9193	50804	51346	34252	29798	27539	39240		54498	58044	65935	71365	84045	80130	89925	105642	98071	117154	122894	104944	100110	100699	86384	72981	105391	
3503	"Gelatin, whether or not in square or rectangular sheets, whether or not surface-worked or coloured, ..."	0	0	0	0	36	0	0	0	0	0	0	0	0	0	0	0	0		462	265	338	433	223	146	247	305	261	253	135	807	992	2282	1586	2609	3151		4520	6053	7607	9372	10059	11991	15949	19442	28832	22956	24064	32993	30116	29379	22896	19165	13050	
3505	"Dextrins and other modified starches, e.g. pregelatinised or esterified starches; glues based ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		375	485	899	728	1400	2120	2432	2910	2006	130	858	4107	4520	4435	3807	4491	5071		19688	26569	31549	40395	50088	47971	64300	76564	65842	76952	100031	96272	99118	102122	81936	75326	76345	
3601	"Propellent powders"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		9908	2907	3565	6501	5396	24851	886	3308	5741	1740	9903	26004	17456	12682	24200	2951	18973		678	165	1547	1353	3098	1098	1278	2673	3760	5702	8073	6506	6068	8415	9146	8001	8903	
3805	"Gum, wood or sulphate turpentine and other terpenic oils produced by the distillation or other ..."	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0		440	640	1216	1429	2157	1985	2050	3772	4403	4842	8206	4043	4931	5225	2717	3338	5242		113	162	249	214	322	343	311	242	338	387	579	558	460	598	376	506	558	
3807	"Wood tar; wood tar oils; wood creosote; wood naphtha; vegetable pitch; brewer's pitch and similar ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0		222	786	1261	1501	1785	3056	942	1374	1420	1149	1245	1643	1710	2013	1415	1073	1830		2	0	10	39	134	212	1115	710	735	539	572	1059	998	755	743	629	720	
3820	"Anti-freezing preparations and prepared de-icing fluids (excluding prepared additives for mineral ..."	0	0	0	0	0	0	0	4	7	120	96	101	65	142	32	52	0		6597	7587	12472	20400	24862	27227	41720	41060	30111	17784	21978	64888	64272	56652	38138	38904	47559		3026	4203	6406	8953	9540	10053	12728	11281	7340	11678	12197	15570	12928	12772	15248	17107	21871	
4003	"Reclaimed rubber in primary forms or in plates, sheets or strip"	0	0	0	0	0	0	11	0	0	0	0	0	1	0	0	0	0		845	855	1064	1296	968	1160	1072	1228	443	519	885	492	635	443	529	534	798		473	525	523	981	1275	1858	3854	4796	3128	5550	9259	8950	8862	8953	6011	4875	6026	
4005	"Compounded rubber, unvulcanised, in primary forms or in plates, sheets or strip (excluding ..."	0	0	0	0	0	0	0	0	0	5	81	213	54	11	19	98	0		3038	2686	2795	3935	5091	7580	10693	11197	7581	6921	7691	16628	16615	16471	11620	10790	13224		8380	10548	18387	26624	31611	39147	57935	65212	46453	53616	79916	76860	91903	85943	77055	79876	88661	
4501	"Natural cork, raw or merely surface-worked or otherwise cleaned; cork waste; crushed, powdered ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	25	0	0	8	0	0	0	0	0	0	0	4	9	15	3	53		306	370	325	296	224	305	308	318	197	221	242	186	258	261	214	215	384	
4704	"Chemical wood pulp, sulphite (excluding dissolving grades)"	926	0	1	0	0	111	0	0	0	0	0	0	0	0	0	0	0		49967	43482	45147	52588	44308	40370	31473	16976	8029	11614	11139	9204	9788	10469	11397	7873	7218		6904	8481	8116	6845	6898	7315	7040	4455	2519	5223	9808	6526	4496	4151	4300	3198	14789	
4706	"Pulps of fibres derived from recovered "waste and scrap" paper or paperboard or of other fibrous ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1346	1045	920	999	1012	1342	792	26	21	1	5	134	422	917	564	608	1433		188	384	290	467	580	650	654	930	3357	2785	3379	4450	4046	2715	3276	2236	2686	
4905	"Maps and hydrographic or similar charts of all kinds, incl. atlases, wall maps, topographical ..."	5	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0		478	440	596	1029	1707	1361	1340	1191	1208	860	816	786	742	714	588	438	382		360	1588	625	621	1172	1066	2105	2312	2042	1449	1272	1451	1541	1783	1222	596	316	
4910	"Calendars of any kinds, printed, incl. calendars blocks"	0	0	1	0	12	0	1	0	0	0	4	1	7	1	1	1	0		331	412	314	22663	52199	18133	779	937	836	524	764	883	978	594	927	716	732		647	847	1002	1069	951	1243	1275	1275	1151	1143	1174	1255	1182	1026	973	825	714	
5002	"Raw silk "non-thrown""	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		3792	2931	2951	3821	2910	2448	2764	1924	1146	2205	3359	1575	2425	2291	1524	1014	614	
5007	"Woven fabrics of silk or of silk waste"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		7	18	7	31	5	10	28	1	0	5	3	40	245	121	61	70	27		4449	5706	7765	15717	24027	25174	30041	34603	26811	33348	38645	30754	37050	37115	32253	29061	29676	
5103	"Waste of wool or of fine or coarse animal hair, incl. yarn waste (excluding garnetted stock, ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		89	0	5	414	347	329	760	682	780	380	292	223	566	781	624	598	381		301	437	598	1560	1279	1471	1944	1939	1053	1353	818	1594	901	1316	594	785	445	
5202	"Cotton waste, incl. yarn waste and garnetted stock"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		324	191	360	158	174	17	0	20	35	15	27	185	1	73	51	62	73		2551	3510	6888	7300	2767	3891	4998	5597	5176	5600	14053	4542	7132	7165	10124	7909	21983	
5204	"Cotton sewing thread, whether or not put up for retail sale"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0		62	13	23	126	89	125	22	16	24	8	46	93	94	96	143	86	169		680	723	606	482	246	336	644	944	1195	2224	3220	4447	4278	2658	3088	3200	2206	
5306	"Flax yarn"	4	1	0	3	0	24	0	0	0	0	0	0	0	0	1	0	0		389	340	64	212	249	591	448	557	158	219	99	169	24	488	720	135	33		4293	7967	7215	9782	10200	12020	20859	14000	10677	13489	21196	27356	25975	24683	23928	19826	19869	
5308	"Yarn of vegetable textile fibres; paper yarn (excluding flax yarn, yarn of jute or of other ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		2	2	14	125	25	175	257	575	72	14	13	36	21	38	36	127	153		879	683	1277	1782	2615	1567	1335	1070	961	849	1274	806	810	1453	1524	1457	1439	
5311	"Woven fabrics of other vegetable textile fibres; woven fabrics of paper yarn (excluding those ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		23	0	17	0	0	0	0	0	2	6	0	28	10	22	25	51	35		4887	4932	9024	18913	16209	6356	2302	1321	1280	1749	2468	3857	6398	9149	3756	3913	3917	
5408	"Woven fabrics of artificial filament yarn, incl. monofilament of >= 67 decitex and a maximum ..."	0	0	0	0	0	0	0	0	0	0	0	38	0	0	0	51	0		79	190	92	64	106	245	77	18	4	10	37	420	867	219	723	402	547		32753	52924	63679	71868	52650	55205	63536	53454	43634	52471	64293	48486	49895	52404	40754	28231	28706	
5603	"Nonwovens, whether or not impregnated, coated, covered or laminated, n.e.s."	0	0	5	0	0	0	23	327	683	1380	1042	279	4	70	130	32	0		2512	4644	7953	10977	10106	10714	10906	17703	19023	17354	13370	25324	35776	39841	43584	53799	51790		52322	76887	107263	143133	163282	182622	244004	298339	267582	313933	313550	236415	268295	269992	258721	192737	219157	
5702	"Carpets and other textile floor coverings, woven, not tufted or flocked, whether or not made ..."	8	0	1	1	0	82	0	6	9	1	0	2	0	12	1	0	0		196	46	36	238	209	564	295	215	271	94	45	2075	2331	2418	1344	1184	1322		4962	8103	10783	23170	21227	20510	21518	22137	15404	19564	23516	21940	28823	26881	21635	15135	13753	
5805	"Hand-woven tapestries of the type Gobelin, Flanders, Aubusson, Beauvais and the like, and needle-worked ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		33	7	18	1	1	4	0	1	0	1	1	25	3	4	3	9	6		18	52	194	232	113	71	76	50	41	66	27	37	35	40	133	65	120	
5909	"Textile hosepiping and similar textile tubing, whether or not impregnated or coated, with or ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		975	1269	948	1506	1754	1938	1925	1812	2044	757	1393	3283	2879	3561	2286	1695	2323		447	566	671	776	1090	1202	2493	2795	1654	1788	2083	1555	1398	1091	1470	887	1259	
6108	"Women's or girls' slips, petticoats, briefs, panties, nightdresses, pyjamas, négligés, bathrobes, ..."	0	0	0	2	1	1	4	0	0	1	0	0	0	0	68	4	0		3910	5793	4212	2249	1866	898	1160	1062	890	1000	910	1291	2846	4392	3652	4297	5954		3132	2750	4211	7039	7248	8611	13935	17328	18062	20358	27036	21859	22200	26736	23007	20100	18245	
6206	"Women's or girls' blouses, shirts and shirt-blouses (excluding knitted or crocheted and vests)"	10	0	58	0	71	54	50	23	1	0	96	27	9	21	72	99	0		5859	5159	3484	3632	2289	986	1194	1531	667	1531	1200	2222	5494	9943	8287	7683	10090		6039	7278	10349	13416	25150	41203	64248	94466	88738	105931	126935	99097	119413	130979	128632	112284	113121	
6309	"Worn clothing and clothing accessories, blankets and travelling rugs, household linen and articles ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		98	871	2704	3168	1737	638	23	117	20	50	2	225	700	704	1140	163	460		14	2	5	4	1	13	73	48	6	8	5	2	13	1	0	0	9	
6801	"Setts, curbstones and flagstones, of natural stone (excluding slate)"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		42	3	37	15	35	28	72	265	11	115	3237	2116	319	636	1875	372	160		583	20	419	812	6115	9041	5060	1283	2137	1109	809	1310	2756	1066	509	1574	2616	
6803	"Worked slate and articles of slate or of agglomerated slate (excluding slate granules, chippings ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		11	2	0	1	14	1	9	15	68	88	5546	28264	41109	690	756	722	959		356	1165	999	1199	1207	1409	592	640	414	594	624	706	1427	898	863	432	454	
