Product code	Product label	Turkey's imports from Switzerland-Value in 2001	Turkey's imports from Switzerland-Value in 2002	Turkey's imports from Switzerland-Value in 2003	Turkey's imports from Switzerland-Value in 2004	Turkey's imports from Switzerland-Value in 2005	Turkey's imports from Switzerland-Value in 2006	Turkey's imports from Switzerland-Value in 2007	Turkey's imports from Switzerland-Value in 2008	Turkey's imports from Switzerland-Value in 2009	Turkey's imports from Switzerland-Value in 2010	Turkey's imports from Switzerland-Value in 2011	Turkey's imports from Switzerland-Value in 2012	Turkey's imports from Switzerland-Value in 2013	Turkey's imports from Switzerland-Value in 2014	Turkey's imports from Switzerland-Value in 2015	Turkey's imports from Switzerland-Value in 2016	Turkey's imports from Switzerland-Value in 2017	Switzerland's exports to world- 	Switzerland's exports to world-Value in 2001	Switzerland's exports to world-Value in 2002	Switzerland's exports to world-Value in 2003	Switzerland's exports to world-Value in 2004	Switzerland's exports to world-Value in 2005	Switzerland's exports to world-Value in 2006	Switzerland's exports to world-Value in 2007	Switzerland's exports to world-Value in 2008	Switzerland's exports to world-Value in 2009	Switzerland's exports to world-Value in 2010	Switzerland's exports to world-Value in 2011	Switzerland's exports to world-Value in 2012	Switzerland's exports to world-Value in 2013	Switzerland's exports to world-Value in 2014	Switzerland's exports to world-Value in 2015	Switzerland's exports to world-Value in 2016	Switzerland's exports to world-Value in 2017	Turkey's imports from world- 	Turkey's imports from world-Value in 2001	Turkey's imports from world-Value in 2002	Turkey's imports from world-Value in 2003	Turkey's imports from world-Value in 2004	Turkey's imports from world-Value in 2005	Turkey's imports from world-Value in 2006	Turkey's imports from world-Value in 2007	Turkey's imports from world-Value in 2008	Turkey's imports from world-Value in 2009	Turkey's imports from world-Value in 2010	Turkey's imports from world-Value in 2011	Turkey's imports from world-Value in 2012	Turkey's imports from world-Value in 2013	Turkey's imports from world-Value in 2014	Turkey's imports from world-Value in 2015	Turkey's imports from world-Value in 2016	Turkey's imports from world-Value in 2017	
9508	"Roundabouts, swings, shooting galleries and other fairground amusements; travelling circuses ..."	0	0	0	1	55	0	1	5	0	0	0	2537	2267	39631	1788	249	61		52929	43438	32221	43205	42257	53904	41586	46021	43397	32627	64309	47765	40473	55513	62822	60789	61972		2130	758	3745	1399	9975	3572	8046	16679	13161	11293	24905	19691	97133	98153	34548	11629	10584	
3001	"Dried glands and other organs for organo-therapeutic uses, whether or not powdered; extracts ..."	3	4	5	9	7	3	2	0	0	531	245	82	180	13	27	1	63		22035	22807	24683	20508	13672	10869	12368	11080	5876	6238	9752	43657	32049	41691	41972	48764	41354		5973	6286	8641	9279	12462	15806	18234	12340	13794	15624	17047	19071	24645	24614	24204	29500	30449	
2909	"Ethers, ether-alcohols, ether-phenols, ether-alcohol-phenols, alcohol peroxides, ether peroxide, ..."	176	139	123	55	25	414	208	39	50	60	174	56	86	80	68	95	64		9481	9393	10782	11315	26273	17892	42529	16306	18596	27292	22244	23658	34798	32484	20009	20980	22575		13314	16946	23249	33995	38823	48322	59513	192825	145435	132633	230123	217266	214269	183159	166396	143772	179035	
3916	"Monofilament of which any cross-sectional dimension > 1 mm, rods, sticks and profile shapes, ..."	24	15	7	16	41	65	27	30	49	236	504	110	118	346	125	143	65		19217	18077	20728	18919	22001	24798	32421	37762	24954	33755	35352	28957	30697	30802	24800	24358	29136		13330	19164	24959	28726	31776	42180	49946	58073	40799	46124	61151	52220	60952	51746	52260	56692	57078	
4811	"Paper, paperboard, cellulose wadding and webs of cellulose fibres, coated, impregnated, covered, ..."	459	273	520	846	498	415	1088	1177	1164	1049	1308	828	1510	635	77	51	65		264644	309903	368953	383185	380682	317358	309327	289280	235302	219501	219914	180185	136683	87215	75889	70089	77921		79468	113137	143865	198084	220445	241333	275057	304235	282258	326117	356126	343317	364944	384448	342314	332813	382856	
6302	"Bedlinen, table linen, toilet linen and kitchen linen of all types of textile materials (excluding ..."	4	68	10	50	19	35	17	33	29	16	28	52	6	55	122	47	65		22996	21739	23045	26468	25830	26440	28814	33372	26371	26109	32027	27030	24484	24103	22699	24757	22503		3199	2996	5682	9970	14872	21380	22549	24731	21618	34611	59640	24030	26705	29097	23663	16608	16754	
7413	"Stranded wire, cables, plaited bands and the like, of copper (excluding electrically insulated ..."	0	5	10	0	0	1	3	15	6	32	22	5	352	5	2	6	67		497	759	605	826	1091	1147	2599	5763	2020	3114	2861	5249	4587	3880	2935	3811	4235		883	1840	1092	1284	1819	2652	3238	4548	6427	12742	5473	5502	12696	7757	38475	26961	6549	
9401	"Seats, whether or not convertible into beds, and parts thereof, n.e.s. (excluding medical, ..."	289	74	77	45	71	91	194	580	461	292	775	379	217	145	133	31	67		103084	92936	114443	124312	124688	134226	156387	183444	147860	146890	160281	143577	147374	144768	137445	116303	126699		49818	68456	106624	169693	202992	268434	356109	382573	303823	405370	465425	410228	451414	474932	426783	301892	325505	
7015	"Clock or watch glasses and similar glasses, glasses for non-corrective or corrective spectacles, ..."	7	12	20	35	26	52	31	48	27	29	51	32	49	48	76	72	70		9140	9480	9703	11097	9792	9665	13198	15857	12191	13634	16017	16609	20112	26408	19098	16761	17175		1444	1911	1676	1604	2300	1714	1827	1869	1853	1387	1913	1397	1060	1579	1687	1233	1009	
9006	"Photographic cameras, photographic flashlight apparatus and flashbulbs (excluding discharge ..."	286	538	344	133	558	287	615	298	196	300	322	242	216	162	112	101	71		82637	80841	83346	82236	68718	47895	55713	58985	47456	56124	63851	55691	52592	49656	41939	43285	36479		7020	9956	13069	11908	14103	10961	7978	5121	4407	5737	6950	5284	6507	7859	7636	7127	8531	
8476	"Automatic goods-vending machines, e.g. postage stamp, cigarette, food or beverage machines, ..."	116	140	22	67	140	124	80	18	23	30	70	49	96	1	6	2	71		19871	48233	26846	29111	42412	32073	59233	58306	34319	27587	23764	19734	43092	32515	25624	22668	17515		3394	1237	1161	4154	6531	6444	11621	14585	8338	9908	9669	8065	9645	7572	6837	7207	9015	
7220	"Flat-rolled products of stainless steel, of a width of < 600 mm, hot-rolled or cold-rolled ..."	39	48	1	9	1	4	3	30	64	13	21	22	75	95	211	243	71		7893	11195	14612	17988	18925	23916	29548	27254	21902	27119	34880	23969	25170	24873	20475	21416	23651		23247	32423	49838	79038	97549	114822	140516	131757	88742	122248	134685	118804	107459	129929	103484	99209	129340	
8405	"Producer gas or water gas generators, with or without their purifiers; acetylene gas generators ..."	80	2866	15	64	5	31	5	348	24	6172	398	12	2	5	151	87	72		777	897	2301	2268	1715	1409	3808	4126	5901	2257	3985	4100	3756	4471	7061	2668	1449		125438	23690	3014	12550	16921	10667	21980	41655	14621	17711	29108	16127	16846	18532	16821	21104	25370	
7608	"Aluminium tubes and pipes (excluding hollow profiles)"	9	1	2	0	0	13	104	103	32	46	22	17	57	34	1	64	72		14263	15692	14404	14085	12970	18708	21005	21373	13217	27168	44046	37784	34804	32955	34850	30261	31757		5864	9670	13393	12262	9691	8070	17449	31330	18572	34638	53252	43479	41767	40540	35079	35928	41158	
4203	"Articles of apparel and clothing accessories, of leather or composition leather (excluding ..."	29	20	29	46	49	47	89	192	63	60	138	119	296	144	145	103	73		33840	45997	75011	79160	94753	105075	117118	121577	101472	77592	92407	94323	92533	85457	76327	66122	74700		23108	23419	23074	23111	31983	56886	64427	112165	128704	126233	107618	132195	118188	107281	117319	81323	43087	
2903	"Halogenated derivatives of hydrocarbons"	6	91	17	2	0	0	13	6	0	0	0	0	0	0	40	64	75		11858	17062	18553	33758	33961	38704	46504	47994	23158	8779	4578	3973	2952	2431	2137	1906	2327		26025	51069	32576	52904	58911	51775	65597	64049	55832	79949	127594	89226	74623	86238	76105	99150	111424	
6110	"Jerseys, pullovers, cardigans, waistcoats and similar articles, knitted or crocheted (excluding ..."	14	22	19	36	58	249	108	233	146	49	21	53	55	109	75	107	76		41485	77102	125688	140249	133980	147740	162455	198907	169777	122142	141704	137385	140857	124007	117170	138430	181724		35036	34540	54079	81762	108293	159274	218929	297787	320188	414367	399973	276508	323646	312062	233485	195680	184017	
6205	"Men's or boys' shirts (excluding knitted or crocheted, nightshirts, singlets and other vests)"	56	73	32	33	91	109	113	228	159	188	220	137	164	339	195	242	79		35104	39144	58401	63352	63423	75830	80340	85162	65174	55229	57812	48355	42180	43654	48183	49502	54207		6915	7007	10324	18329	18555	26873	46390	88263	96536	139380	157672	122271	173646	176698	169435	122225	91126	
7212	"Flat-rolled products of iron or non-alloy steel, of a width of < 600 mm, hot-rolled or cold-rolled ..."	21	2	49	94	8	16	55	73	40	32	12	0	0	94	67	49	81		12075	11130	12803	10457	7804	8098	10062	10718	8214	11010	11339	12489	13021	11804	10632	11085	10723		8386	12882	13828	17778	17466	42158	109689	60904	48310	67898	61482	51979	54856	56954	54098	57984	61730	
2002	"Tomatoes, prepared or preserved otherwise than by vinegar or acetic acid"	0	0	0	0	0	0	0	0	0	0	0	36	94	321	118	52	82		5774	7131	9297	9573	10236	8155	9700	13406	14486	14648	13679	13090	12186	9161	6537	6311	5981		9	754	142	501	838	134	143	1589	2691	2789	2875	614	827	1203	1142	651	669	
8452	"Sewing machines (other than book-sewing machines of heading 8440); furniture, bases and covers ..."	579	834	1279	1464	634	964	1167	763	210	435	845	132	1015	52	124	41	82		26222	29583	26657	23356	22829	20366	21528	26227	18780	26795	24230	22330	25272	23203	20704	23675	33699		53904	139035	201255	140676	137787	127441	147913	108625	58724	105296	131157	153317	137879	125509	96503	108063	116267	
0305	"Fish, fit for human consumption, dried, salted or in brine; smoked fish, fit for human consumption, ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	94	83		1077	1766	1887	2412	2860	3018	3415	3617	3056	3002	4653	4321	4282	3608	3427	3172	3408		275	335	255	618	822	1174	1363	1791	959	1336	751	601	423	389	655	544	579	
5203	"Cotton, carded or combed"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	84		1044	832	1593	1396	51	91	127	170	1038	2239	3188	2891	2599	2140	1761	1263	552		116	287	640	385	158	689	102	79	167	809	361	51	471	591	773	212	333	
2833	"Sulphates; alums; peroxosulphates "persulphates""	0	5	3	10	15	0	0	25	40	17	73	81	142	146	42	42	84		1011	1269	1887	2087	1912	1807	2356	2065	1933	3548	13603	2036	1571	2779	2111	1915	1378		4839	4962	6707	10736	15467	17725	23610	26695	21503	29327	46374	34577	36145	38187	34421	27870	29879	
9028	"Gas, liquid or electricity supply or production meters, incl. calibrating meters therefor"	767	787	405	383	302	299	420	578	258	485	479	445	2384	2921	3362	466	87		68820	73502	62626	72023	73297	93278	105586	113275	94731	107270	113225	100430	97696	102056	89735	53207	43975		11970	31007	37421	43836	52788	47135	41142	52644	55610	46729	47540	47778	56682	63073	50762	41368	35607	
2845	"Non-radioactive isotopes; inorganic or organic compounds of such isotopes, whether or not chemically ..."	0	0	0	0	0	0	0	0	0	0	0	0	1	0	27	80	88		1475	1981	2980	2984	3260	3716	3634	4428	4287	4260	7325	6648	7075	4498	5538	7115	8950		78	73	688	410	313	284	476	500	503	607	1940	2025	2501	2794	1887	1461	1760	
8539	"Electric filament or discharge lamps, incl. sealed beam lamp units and ultraviolet or infra-red ..."	71	256	131	175	100	129	143	75	67	41	110	50	75	99	115	82	88		23015	22508	26608	26135	24584	22992	26850	27805	21238	23750	23906	22455	23035	22934	23081	22608	26989		47601	65273	87181	116470	130145	153674	193815	229858	188506	234065	262975	227644	246969	203900	168973	146206	175916	
3801	"Artificial graphite; colloidal or semi-colloidal graphite; preparations based on graphite or ..."	4	25	21	64	1	16	182	107	83	177	167	149	116	253	18	67	88		138	442	318	612	1009	477	923	1089	754	1192	1481	1183	913	1346	940	1160	1058		3111	3520	5494	6439	7908	10091	14667	18328	10200	15727	26013	18033	18374	20511	20932	19530	24944	
8450	"Household or laundry-type washing machines, incl. machines which both wash and dry; parts thereof"	2	1	2	0	1	0	1	0	4	10	45	65	2	39	39	53	88		6846	6677	7303	8705	8871	10682	11455	11949	8795	8967	9150	8125	9342	8695	7545	8699	8580		36770	33485	48943	65727	67915	82774	89787	100320	108648	139524	202274	177908	182255	174873	146433	123365	122564	
9706	"Antiques of > 100 years old"	0	0	0	0	235	136	29	77	14	114	203	35	0	60	0	0	89		68076	97110	80586	85954	151396	115525	288630	157737	96863	170250	142320	180646	206881	209480	236967	145331	169174		871	1216	2010	1513	3860	2360	3887	4600	2473	2775	10908	8538	5947	4255	4097	5373	3496	
6814	"Worked mica and articles of mica, incl. agglomerated or reconstituted mica, whether or not ..."	56	25	136	651	75	655	1571	2205	101	2	19	2	7	7	55	225	91		22158	21558	24269	26075	26413	33587	41722	50255	38086	40371	48380	41846	39179	40880	33019	32229	34160		497	400	680	1564	908	2312	3133	5361	2747	3390	5012	3680	4900	5223	4699	5449	7574	
7228	"Other bars and rods of alloy steel other than stainless, angles, shapes and sections of alloy ..."	246	405	91	77	19	52	73	3	652	1999	2501	1816	1389	224	276	142	93		17981	16159	24325	36210	45519	60489	84452	105600	40881	58908	109828	83066	84182	78611	59899	54398	64406		22107	32343	53734	85482	131027	133505	187977	227412	131601	185472	286206	229993	220035	218073	220520	192971	188789	
8455	"Metal-rolling mills and rolls therefor; parts of metal-rolling mills"	44	3	299	162	283	1380	26	221	102	0	7	54	13	3	0	12	94		15764	17174	27019	27607	27769	54903	42482	75708	46574	32527	58470	30309	23129	20741	62224	17123	25345		38093	18714	35860	75952	85327	142035	301986	155965	461904	174992	345303	191614	260687	190480	133081	255642	115376	
6903	"Retorts, crucibles, mufflers, nozzles, plugs, supports, cupels, tubes, pipes, sheaths, rods ..."	151	186	249	386	331	270	73	299	161	318	597	78	46	426	107	110	94		2535	6428	9654	10548	11688	11159	14210	14666	10257	15430	15365	5516	5141	4770	4012	4182	3913		17619	22228	26329	30167	30355	36886	52584	47839	36889	50308	58033	57021	56850	63567	49801	45872	58888	
4102	"Raw skins of sheep or lambs, fresh, or salted, dried, limed, pickled or otherwise preserved, ..."	443	615	948	1155	1025	1160	724	280	364	441	1644	189	361	174	0	18	97		1359	1465	1803	1967	1089	1119	1121	823	636	1075	2782	1176	1153	735	316	202	378		248462	402786	371161	338861	234875	274104	242480	179840	89215	167722	311596	334036	317107	184291	61800	32532	56845	
8518	"Microphones and stands therefor (excluding cordless microphones with built-in transmitter); ..."	26	33	32	19	52	99	17	305	255	194	809	469	503	68	61	170	99		26304	27235	28864	33229	34397	42735	52900	74294	82023	84135	71594	102986	113533	137496	142934	133230	131711		34767	50565	80492	108202	130620	128134	112975	130370	89254	116927	159632	160914	165804	169623	154590	155102	187803	
2912	"Aldehydes, whether or not with other oxygen function; cyclic polymers of aldehydes; parafo ..."	94	149	179	130	137	150	136	146	107	156	153	151	86	209	72	173	99		49188	46897	38689	39164	40107	43306	48589	47172	49401	61847	69677	67963	77356	91227	95205	93844	88409		4212	7389	8579	10956	11545	7858	10317	10700	8543	10131	11281	11321	13338	14747	13038	11862	14301	
3301	"Essential oils, whether or not terpeneless, incl. concretes and absolutes; resinoids; extracted ..."	107	191	190	218	227	233	267	89	201	188	237	221	204	61	82	68	100		27726	34342	39725	47928	46288	53537	63199	90266	55904	70375	69913	61929	59814	59648	55759	53666	57264		3356	5305	5891	7735	8479	10089	11369	13644	11219	12155	19477	18048	19282	23263	26727	27398	36394	
4805	"Other paper and paperboard, uncoated, in rolls of a width > 36 cm or in square or rectangular ..."	1317	2400	2736	779	1102	838	1016	1344	305	66	245	431	2057	1038	445	374	101		122477	93801	100300	107999	93414	92880	119942	116308	67012	97652	122450	109413	127796	138762	127666	136590	151011		31520	55756	94708	113784	131785	192605	248649	212942	170742	257900	308474	258152	284332	279278	209026	204214	236116	
2809	"Diphosphorus pentaoxide; phosphoric acid; polyphosphoric acids, whether or not chemically defined"	0	0	0	0	1	0	0	0	2	0	0	4	15	5	16	73	102		5188	5557	5244	7271	6983	8040	9302	16647	11894	13516	15362	13395	15926	13884	12571	14380	14546		36406	56627	74664	90894	98889	73283	108277	327672	135850	220159	238353	211783	152458	207520	228625	127709	131189	
8509	"Electromechanical domestic appliances, with self-contained electric motor; parts thereof (excluding ..."	31	27	253	278	446	383	20	152	97	259	125	44	69	157	172	279	103		25277	34970	39448	43160	40807	50221	50654	60167	47182	52661	56708	56690	57455	79068	51665	41612	45382		29991	25272	43672	75107	116275	129554	53681	58074	48763	70847	77453	67224	70533	68537	60154	42631	41119	
3925	"Builders' ware of plastics, n.e.s."	6	9	42	72	11	169	99	140	145	77	59	119	115	81	50	50	103		27537	30218	43515	39151	36866	45602	46530	62044	68298	88945	82096	60574	55507	55428	45176	47205	48129		10709	11925	15520	23006	28760	35488	38121	40279	32808	36647	52871	34993	46287	38895	46730	39471	41440	
7010	"Carboys, bottles, flasks, jars, pots, phials, ampoules and other containers, of glass, of a ..."	9	20	22	16	93	96	64	3	5	3	51	64	138	49	151	64	104		44926	46143	54706	58534	61302	61949	76793	87910	83784	87666	96928	86904	89089	81171	71488	67792	64071		12340	16363	26617	35335	51397	53110	58046	47821	40931	69041	63275	59692	126320	132596	76464	61358	59701	
9506	"Articles and equipment for general physical exercise, gymnastics, athletics, other sports, ..."	38	39	42	71	33	8	131	684	71	73	81	255	2758	180	47	385	104		44196	48473	62962	71506	67139	67142	67757	77010	67803	70268	70489	67154	77243	80167	61506	62824	65486		18095	23928	29721	47869	69381	78306	91560	95679	76985	99845	106760	127814	149153	152682	112442	106938	113241	
7007	"Safety glass, toughened "tempered", laminated safety glass (excluding multiple-walled insulating ..."	1	0	7	0	7	38	3	4	3	5	19	5	11	237	25	102	105		31650	35296	41507	50226	56092	64393	81552	94077	77710	80826	81299	83839	92674	107262	79354	57647	55918		18852	20028	30102	51133	45077	47152	46824	61501	56003	66427	72040	75918	82893	84195	97286	105815	154781	
3911	"Petroleum resins, coumarone-indene resins, polyterpenes, polysulphides, polysulphones and other ..."	19	100	26	88	31	427	305	913	47	22	38	77	4	20	9	60	107		9976	11373	14392	16905	18723	22004	27863	23850	22039	29702	31098	25436	29207	25897	25967	28829	25659		6337	9551	13399	17538	19581	27152	39488	46462	39385	53303	81803	77603	85780	98845	89357	90899	97290	
4901	"Printed books, brochures and similar printed matter, whether or not in single sheets (excluding ..."	224	106	524	327	292	473	704	1492	1511	620	1292	1248	1173	771	184	33	108		132678	162008	172323	210503	231670	273412	276201	293632	242558	196834	196730	137302	144899	124760	104869	103614	102118		16943	16950	21470	36165	40651	44960	50920	51822	43695	46389	57547	62055	64517	65741	72933	50579	60053	
7009	"Glass mirrors, whether or not framed, incl. rear-view mirrors (excluding optical mirrors, optically ..."	6	6	80	173	9	10	8	19	6	5	17	18	39	20	4	30	109		6029	6707	7371	9315	4787	4710	5516	6389	5303	6706	9219	8248	7085	8165	5296	6278	5517		7382	10611	18132	32640	34198	40089	48102	52064	36053	51508	64755	57131	64141	72985	65269	58065	64948	
4801	"Newsprint as specified in Note 4 to chapter 48, in rolls of a width > 36 cm or in square or ..."	2353	338	293	590	714	0	34	562	194	45	40	2191	2476	4026	221	44	110		92276	98846	117636	116370	113191	107490	112645	143430	140705	146738	255874	249183	270495	263347	204502	204092	210740		124395	106773	165615	235249	311629	362340	382491	395413	294970	299436	336595	294786	276277	243789	172708	131627	112524	
2522	"Quicklime, slaked lime and hydraulic lime (excluding pure calcium oxide and calcium hydroxide)"	0	0	0	0	0	0	0	0	0	0	0	5	0	98	105	94	112		466	626	566	265	264	324	1072	1473	1424	1482	1878	1845	1577	2310	2329	2731	3141		30	59	32	59	70	194	184	251	215	302	486	617	977	904	974	1258	1544	
2939	"Vegetable alkaloids, natural or reproduced by synthesis, and their salts, ethers, esters and ..."	2280	2440	2930	2081	1788	1834	1168	1820	1287	1868	520	396	21	882	2603	30	112		154115	147380	143815	171129	137051	135775	158114	174646	158211	146224	170182	129412	128132	121335	119013	97766	98731		14616	15910	17239	16902	16254	17997	26260	32018	39686	35552	39119	37538	31887	28612	31881	35106	46859	
2937	"Hormones, prostaglandins, thromboxanes and leukotrienes, natural or reproduced by synthesis; ..."	1548	1154	1205	10	331	117	231	35	25	125	165	267	161	160	17	10	113		933806	1417634	1009353	1270686	1349645	1592067	1483449	1337683	1718404	2070963	2556173	2462127	2773638	2956118	2708116	2850353	3176531		27903	34803	36116	47370	48270	42382	38800	41551	31308	37209	35347	30468	40173	27619	28965	26688	28921	
3405	"Shoe polish, furniture wax and floor waxes, polishes and creams for coachwork, glass or metal, ..."	212	315	268	173	89	86	71	190	186	134	223	252	220	160	99	112	115		17001	16471	18616	20316	19222	21115	20398	17103	14557	17796	21128	19104	20784	19183	18472	18951	21892		4201	5250	6167	7120	8673	9202	11855	12697	11018	14005	18092	16787	18218	17888	15594	14846	14504	
3904	"Polymers of vinyl chloride or of other halogenated olefins, in primary forms"	174	629	604	870	148	324	261	1090	34	422	0	10	11	8	18	47	116		17476	19608	23064	31833	37341	43091	47281	55495	34612	47286	63550	57964	63480	65148	51079	63888	60961		133601	191847	267526	460939	570347	656451	842116	903835	604853	859942	1068273	917980	1116508	1021656	816485	705396	903420	
7017	"Laboratory, hygienic or pharmaceutical glassware, whether or not graduated or calibrated (excluding ..."	41	80	89	96	131	165	174	107	71	114	124	122	153	142	112	88	118		6534	8183	9048	10500	10764	10759	11696	14754	11295	12510	16030	14364	15436	15864	14335	13019	15104		3539	4967	7056	8682	10881	9515	9323	8952	7023	7902	9022	9492	9855	10001	9697	10093	10263	
2842	"Salts of inorganic acids or peroxoacids, incl. aluminosilicates whether or not chemically defined ..."	0	0	0	22	31	34	79	106	114	504	802	212	171	121	115	237	120		267	222	13	2714	3277	4038	7002	7636	4809	5933	6634	6621	4471	4351	4287	3514	3207		2486	3069	4166	4700	7292	6616	8830	12659	8036	11890	13195	12715	12031	15594	12020	13868	14693	
