Product code	Product label	Turkey's imports from Brazil-Value in 2001	Turkey's imports from Brazil-Value in 2002	Turkey's imports from Brazil-Value in 2003	Turkey's imports from Brazil-Value in 2004	Turkey's imports from Brazil-Value in 2005	Turkey's imports from Brazil-Value in 2006	Turkey's imports from Brazil-Value in 2007	Turkey's imports from Brazil-Value in 2008	Turkey's imports from Brazil-Value in 2009	Turkey's imports from Brazil-Value in 2010	Turkey's imports from Brazil-Value in 2011	Turkey's imports from Brazil-Value in 2012	Turkey's imports from Brazil-Value in 2013	Turkey's imports from Brazil-Value in 2014	Turkey's imports from Brazil-Value in 2015	Turkey's imports from Brazil-Value in 2016	Turkey's imports from Brazil-Value in 2017	Brazil's exports to world- 	Brazil's exports to world-Value in 2001	Brazil's exports to world-Value in 2002	Brazil's exports to world-Value in 2003	Brazil's exports to world-Value in 2004	Brazil's exports to world-Value in 2005	Brazil's exports to world-Value in 2006	Brazil's exports to world-Value in 2007	Brazil's exports to world-Value in 2008	Brazil's exports to world-Value in 2009	Brazil's exports to world-Value in 2010	Brazil's exports to world-Value in 2011	Brazil's exports to world-Value in 2012	Brazil's exports to world-Value in 2013	Brazil's exports to world-Value in 2014	Brazil's exports to world-Value in 2015	Brazil's exports to world-Value in 2016	Brazil's exports to world-Value in 2017	Turkey's imports from world- 	Turkey's imports from world-Value in 2001	Turkey's imports from world-Value in 2002	Turkey's imports from world-Value in 2003	Turkey's imports from world-Value in 2004	Turkey's imports from world-Value in 2005	Turkey's imports from world-Value in 2006	Turkey's imports from world-Value in 2007	Turkey's imports from world-Value in 2008	Turkey's imports from world-Value in 2009	Turkey's imports from world-Value in 2010	Turkey's imports from world-Value in 2011	Turkey's imports from world-Value in 2012	Turkey's imports from world-Value in 2013	Turkey's imports from world-Value in 2014	Turkey's imports from world-Value in 2015	Turkey's imports from world-Value in 2016	Turkey's imports from world-Value in 2017	
3909	"Amino-resins, phenolic resins and polyurethanes, in primary forms"	0	8	79	177	140	116	5	226	210	407	425	56	0	0	3	74	346		13096	20700	29566	43157	56473	78357	82204	86071	65927	82779	100003	85011	75891	75444	67585	47694	55100		62946	87770	103726	137923	158649	265303	366943	388156	286319	367758	493142	511605	554428	534336	447222	410734	553888	
2102	"Yeasts, active or inactive; other dead single-cell micro-organisms, prepared baking powders ..."	0	0	0	36	88	98	36	16	98	99	727	245	146	192	198	278	348		9526	12350	13919	15916	24390	36276	41702	53723	44579	60411	64149	69633	84299	88432	81996	88667	98164		2581	2722	3547	3751	4510	5634	7266	7069	5560	8592	11485	12044	12702	14094	18206	18838	20752	
7320	"Springs and leaves for springs, of iron or steel (excluding clock and watch springs, springs ..."	46	106	146	134	123	103	588	656	78	613	370	53	45	34	84	96	355		16666	16835	20995	25524	34593	50672	60355	68228	48636	66468	77034	72290	65985	58105	56274	61651	54276		12974	18755	24526	46143	50468	56852	79865	82444	59133	70218	87420	75457	85232	75316	79498	85614	83696	
3811	"Anti-knock preparations, oxidation inhibitors, gum inhibitors, viscosity improvers, anti-corrosive ..."	48	8	2	30	50	84	189	489	373	369	17	15	395	282	453	351	366		12152	21639	36067	35368	38043	54458	62555	86590	52724	53980	64754	47305	42385	43730	49038	40832	57481		39344	50916	61167	80303	86603	121968	135085	163383	148316	170550	187941	188169	201946	207334	187461	176928	203741	
4107	"Leather further prepared after tanning or crusting "incl. parchment-dressed leather", of bovine ..."	0	2083	2884	1608	3058	1819	1968	3738	2584	2188	2078	1161	495	571	350	431	369		688	326267	472643	620660	675325	938722	1069608	1086234	676963	982638	1151104	1229719	1369741	1620416	1305974	1220159	1081633		8546	51932	63095	62185	65532	73034	78547	75349	54047	69606	87698	85574	93658	75777	59399	49998	61987	
4811	"Paper, paperboard, cellulose wadding and webs of cellulose fibres, coated, impregnated, covered, ..."	0	0	5	114	455	209	134	99	133	0	17	0	83	77	592	525	395		13777	18092	26420	52694	110908	132672	175008	207253	155217	183542	197817	199826	211137	199510	228107	242356	262604		79468	113137	143865	198084	220445	241333	275057	304235	282258	326117	356126	343317	364944	384448	342314	332813	382856	
8503	"Parts suitable for use solely or principally with electric motors and generators, electric ..."	1	3	20	315	93	48	4512	38	107	3987	1129	20409	93	6101	365	388	401		93319	102102	150971	113268	228324	332333	565894	700736	521671	256884	358891	695553	410184	385444	344077	402501	190464		58524	63682	30798	47500	49395	50901	64491	57144	180828	190179	220516	304995	142592	206626	225768	118268	82371	
4302	"Tanned or dressed furskins, incl. heads, tails, paws and other pieces, scraps and remnants, ..."	0	4	2	47	101	91	187	137	235	354	1121	109	338	293	491	114	404		6130	6686	7962	12396	16073	24919	33475	27835	20603	27237	34124	32708	36710	40310	33583	36981	39788		91818	118146	107752	83586	76224	104426	112109	89772	43114	68010	85196	86218	88483	71148	27226	21063	30627	
1202	"Groundnuts, whether or not shelled or broken (excluding roasted or otherwise cooked)"	0	0	0	0	0	0	0	0	0	0	0	338	0	0	555	420	420		4125	3698	9469	26151	33958	26205	25630	50976	48581	48257	78341	110310	112588	86103	116978	120531	194861		401	34	237	3578	24948	2236	20150	21448	4099	11302	20005	21976	10807	16309	58711	21485	23405	
8424	"Mechanical appliances, whether or not hand-operated, for projecting, dispersing or spraying ..."	3	3	39	46	5	8	2	423	330	681	940	448	216	217	191	1070	462		46419	36091	64701	80976	82066	83265	134723	213571	104514	183689	204324	162883	207150	226953	151050	169182	248903		23499	38465	56684	74858	95868	111938	143396	175346	114729	143628	203089	215010	239991	279654	203195	242511	224853	
0805	"Citrus fruit, fresh or dried"	0	0	0	12	10	17	19	30	39	101	64	96	49	196	360	386	463		42250	25282	36942	48537	42050	55755	65543	74282	58738	68868	83157	70208	84599	105134	88043	102276	97531		212	6637	9043	8859	15137	8054	14569	13630	12698	13120	18164	19326	17661	15365	19686	18661	20578	
8431	"Parts suitable for use solely or principally with the machinery of heading 8425 to 8430, n.e.s."	2	12	11	29	52	280	184	346	653	164	1108	200	182	91	87	138	484		47768	55819	79242	121489	174872	235586	279547	310457	131518	159102	262520	237173	165110	173396	99956	101334	129758		62772	116945	69210	99837	168685	238089	261851	255576	265778	377273	472098	355505	405152	435784	345992	412023	442851	
6403	"Footwear with outer soles of rubber, plastics, leather or composition leather and uppers of ..."	1142	1245	2056	4278	5314	5426	6324	7837	4730	3848	5769	3965	2954	2301	1682	989	490		1382113	1268198	1283666	1456114	1507747	1450942	1397929	1301161	919563	934237	735953	544533	514851	491322	441968	471594	445203		40055	53514	84852	128145	169485	224995	269830	302161	230190	263087	320274	314181	351106	337290	280482	251420	225563	
8479	"Machines and mechanical appliances having individual functions, not specified or included elsewhere ..."	1	43	95	161	1	154	689	66	56	52	346	87	19	26	142	730	493		65369	56840	90954	235941	193704	275357	470776	180424	210399	210470	354022	771411	344274	272146	172803	268866	208879		279835	367671	427793	538739	624654	649777	893082	909142	657392	739214	1077434	1065127	1071952	1151202	1058581	1508990	1089006	
2914	"Ketones and quinones, whether or not with other oxygen function, and their halogenated, sulphonated, ..."	0	0	20	44	80	48	56	132	60	282	372	556	628	656	377	476	493		15457	15080	20089	29995	33656	31760	37979	51691	33602	44861	48163	36197	34610	33631	26420	19162	33566		12641	16781	21937	28721	40606	38251	42165	49325	38933	50911	62592	62395	60009	63098	57847	42682	62651	
2106	"Food preparations, n.e.s."	13	49	26	0	0	0	200	76	139	50	114	106	51	113	96	669	497		249171	137117	139501	167391	183136	210059	307259	366951	337846	481536	332012	365731	455760	408827	442356	353758	353739		66857	96563	111909	169215	206998	242179	270133	265507	241539	269350	334928	336613	399792	437012	422162	406623	458934	
3206	"Inorganic or mineral colouring matter, n.e.s.; preparations based on inorganic or mineral colouring ..."	1	0	0	0	240	166	82	84	27	297	758	572	0	0	3	248	503		18732	15323	18216	23484	32767	43397	40856	43210	25877	42972	68065	61008	44262	40792	33416	31679	33957		93838	133144	178153	232936	250890	291856	315966	323251	275087	365231	559523	472676	443561	446765	356971	362974	493213	
9609	"Pencils, crayons, pencil leads, pastels, drawing charcoals, writing or drawing chalks and tailors' ..."	65	50	46	8	22	12	17	109	46	47	170	183	196	186	246	410	505		44696	43600	41867	43953	43623	52380	56778	59726	50460	60641	67568	70722	70660	79056	85626	105121	76995		4692	7143	8874	10253	15153	16558	14509	17288	14561	18606	25639	18952	22637	23227	23420	45871	30433	
3824	"Prepared binders for foundry moulds or cores; chemical products and preparations for the chemical ..."	10	43	225	433	558	26	26	132	141	618	1021	1015	1089	850	1295	231	508		49387	50585	50771	61791	70475	60980	72055	76426	83424	110480	137208	139721	138448	147884	120400	131686	155972		101200	137833	195910	267240	362736	363714	421946	516176	442961	548988	664530	567607	601299	622466	557159	573154	625937	
8458	"Lathes, incl. turning centres, for removing metal"	0	0	0	0	166	450	54	0	0	0	141	288	253	0	0	443	511		19404	9113	12958	16971	23308	21670	31914	33439	8768	9185	20559	16063	14084	12846	14078	12000	12189		30427	44388	85435	134336	163010	175250	184744	165513	90259	134050	223103	228311	235665	244393	207442	197302	196866	
8467	"Tools for working in the hand, pneumatic, hydraulic or with self-contained electric or non-electric ..."	29	573	3630	9640	14567	8149	8925	7621	6525	8392	6887	3590	1418	462	286	347	539		33367	67671	87511	136656	152687	168962	191680	208698	121295	156312	172188	147111	120121	126842	126986	121169	137186		11026	42930	71485	112888	156174	172741	196096	196812	140022	232317	263397	264821	236182	242792	241979	228681	227877	
6402	"Footwear with outer soles and uppers of rubber or plastics (excluding waterproof footwear of ..."	204	526	1218	2942	2642	2799	3215	5264	3073	3884	4911	3870	3588	3039	1147	890	544		165905	127718	171419	240445	245014	284924	362735	455672	353636	464548	475058	476559	485539	498479	435498	411645	503312		18019	28900	54029	95971	145110	179234	163655	207971	172104	218085	301904	283309	295706	260288	177899	135862	123844	
4408	"Sheets for veneering, incl. those obtained by slicing laminated wood, for plywood or for other ..."	0	0	0	74	97	177	542	149	702	646	2452	1912	2220	3223	1593	1530	558		36752	41962	41653	55002	68479	69560	88309	55978	25571	30290	36091	34427	30081	34852	33209	26422	31368		2597	5192	7632	12377	13144	15999	26086	32532	20291	27867	38303	39409	41153	47666	48648	41430	48752	
7411	"Copper tubes and pipes"	324	104	1033	2290	4620	10194	9687	4409	3569	4616	5030	393	1	956	3	1005	569		6523	4072	6728	18694	25355	72056	61752	35283	22850	26967	49388	41321	35050	45666	40747	47572	58210		13663	18204	25716	49938	53300	109338	148973	151653	76629	127538	172700	149029	156512	143851	145433	124421	152013	
4011	"New pneumatic tyres, of rubber"	362	493	532	707	906	1750	3204	2236	2427	2853	3051	840	754	573	1044	1007	579		451790	470378	588458	652653	779241	961264	1318330	1412586	1057032	1277352	1542523	1460992	1286118	1209291	1027598	1083781	1194185		93720	146993	233855	323570	328314	436808	532115	601342	444979	611771	833015	940004	1027562	936361	824499	917323	937456	
7318	"Screws, bolts, nuts, coach screws, screw hooks, rivets, cotters, cotter pins, washers, incl. ..."	363	204	822	1380	349	322	573	394	114	397	315	538	373	313	289	549	579		40507	36741	49242	73265	87564	98889	115540	128011	93977	120492	134712	133701	122489	120566	103626	97254	115204		61483	82732	130628	207748	250820	317420	389054	457264	335826	478762	595568	526674	617139	626212	663758	703832	753358	
8301	"Padlocks and locks "key, combination or electrically operated", of base metal; clasps and frames ..."	41	55	254	280	307	379	2598	2498	536	2070	3501	2762	2801	1911	2053	507	587		16904	13055	20645	26080	29897	46913	55877	68348	56823	70546	69987	68856	69370	55806	49902	39904	40195		23244	36806	51263	82820	93405	123180	169254	195600	116594	159828	201555	165018	185531	191431	188025	177986	188184	
9029	"Revolution counters, production counters, taximeters, milometers, pedometers and the like (excluding ..."	47	468	1032	1137	1559	1731	2179	2366	2217	3679	5865	3657	4030	2535	2353	1605	620		8026	21162	14795	13560	16189	30905	41276	61881	47985	78092	98354	81307	75433	64658	51639	42556	41795		9721	16675	30317	53866	59316	61213	78597	102242	64917	83079	95076	91484	106618	112553	133422	152642	199607	
4008	"Plates, sheets, strip, rods and profile shapes, of vulcanised rubber (excluding hard rubber)"	17	30	278	353	790	254	268	357	295	395	764	855	954	820	512	733	663		19817	20545	28688	38331	47549	36298	45908	44558	34016	44361	48033	45029	44204	41106	37458	32086	31304		14806	16438	20317	27565	31002	37514	53328	54109	38706	50310	73454	71533	85627	82967	59752	58275	59946	
3001	"Dried glands and other organs for organo-therapeutic uses, whether or not powdered; extracts ..."	0	0	0	0	16	0	0	0	3	0	0	3	2	11	0	0	672		10747	9097	9219	9915	14857	17494	10936	12321	22745	45473	50021	33426	33463	33711	32791	44195	47022		5973	6286	8641	9279	12462	15806	18234	12340	13794	15624	17047	19071	24645	24614	24204	29500	30449	
9001	"Optical fibres and optical fibre bundles; optical fibre cables (excluding made up of individually ..."	135	216	342	378	253	382	444	653	285	437	455	673	300	547	497	311	686		45557	23832	19527	21843	28452	33172	38508	37693	27082	34820	43825	41558	31934	24800	30620	38945	32927		30904	27323	25708	30831	40075	47124	58202	80132	70313	104503	122209	113700	137283	186882	169667	165564	175584	
3913	"Natural polymers, e.g. alginic acid, and modified natural polymers, e.g. hardened proteins, ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	684	419	397	714		2863	5894	7692	10717	12435	15409	22469	20790	22509	22521	18716	20069	11356	10533	7489	7398	6120		5959	7178	8175	10903	12372	11894	13825	15288	12098	16589	22190	20914	27376	28190	23437	23677	22033	
6902	"Refractory bricks, blocks, tiles and similar refractory ceramic constructional goods (excluding ..."	0	0	0	0	0	0	10	44	25	93	126	196	310	485	203	337	716		21134	21519	27505	30666	39915	46206	53247	64106	52703	47840	49668	52072	54524	59843	62138	58578	54286		16733	37124	27593	36134	43931	85795	78570	97577	45326	57137	78409	102439	80835	85651	83953	51326	59099	
8514	"Industrial or laboratory electric furnaces and ovens, incl. those functioning by induction ..."	6	18	0	3	0	1	0	0	0	0	0	0	0	0	0	1	756		2358	2533	3641	3933	7043	7258	7984	10597	7034	9279	7630	14197	13260	9237	8684	10389	11548		25546	12582	36778	32472	45802	56667	59728	68244	95415	67387	117821	76897	69665	62859	75110	61219	60283	
8422	"Dishwashing machines; machinery for cleaning or drying bottles or other containers; machinery ..."	119	8	136	2187	1735	185	86	891	1204	719	769	383	1242	2593	1102	961	800		36674	39739	53937	69839	84286	88406	92437	105128	81123	72850	86407	86051	85657	75575	75921	92242	98803		112418	133313	194431	251785	314836	423534	403224	461696	330960	411874	554283	500366	651382	612683	586700	501869	497987	
1521	"Vegetable waxes, beeswax, other insect waxes and spermaceti, whether or not refined or coloured ..."	29	83	53	55	132	159	439	223	260	637	431	743	682	731	727	538	802		43719	35401	31585	38617	45742	48644	72514	89762	65617	105079	113061	125094	108176	126242	122585	103796	108795		355	400	510	979	1286	1795	1565	1534	2238	5488	4847	3046	2195	3270	2420	1650	2487	
2504	"Natural graphite"	0	0	0	0	0	0	0	247	3	6	15	742	1718	171	1024	289	807		13402	11797	12348	11841	13592	13802	12619	15193	13876	23807	34348	37256	32168	31695	29406	28270	29591		2526	2636	2726	3904	5255	4499	5531	9110	4864	8361	18038	11268	12422	8578	8302	8825	11331	
3006	"Pharmaceutical preparations and products of subheadings 3006.10.10 to 3006.60.90"	0	17	4	99	251	310	645	845	560	825	1271	970	561	552	526	666	841		42848	42279	42371	41603	50672	64307	86964	139382	144783	178965	177592	197184	171439	163589	155166	132655	130297		44875	58658	79020	102433	108454	106939	139175	146967	115924	132140	141272	130512	126403	139185	120164	128314	126983	
3201	"Tanning extracts of vegetable origin; tannins and their salts, ethers, esters and other derivatives"	370	369	394	311	447	773	942	1354	831	1331	1416	1506	1563	935	847	549	893		20432	20673	20772	25981	29387	35163	42069	44952	40082	49504	57741	55451	56454	50982	48846	54927	51286		1926	2550	3297	4764	4533	5798	7116	8717	5165	7924	8348	8728	9483	8067	8733	9891	10205	
3305	"Preparations for use on the hair"	0	0	0	1	33	12	0	0	2	562	1155	1184	800	817	458	788	898		24205	42332	55364	73129	89817	98924	118882	161496	162627	180449	192749	169892	159354	163103	166142	116937	122833		41018	48144	59177	81316	90915	125710	138746	159282	156974	194081	171443	154638	184822	188884	164798	168656	190646	
9018	"Instruments and appliances used in medical, surgical, dental or veterinary sciences, incl. ..."	295	559	1610	2621	3627	4179	4782	3453	3320	3952	4238	3095	2392	1795	1835	1027	932		47251	60814	67900	84548	108342	126643	147829	156827	142824	159836	180015	164870	155540	157665	146653	123007	148734		237883	247355	314033	465113	614655	674294	802572	859569	718524	816758	971585	915456	993186	1112584	925433	946463	927466	
6805	"Natural or artificial abrasive powder or grain, on a base of textile material, paper, paperboard ..."	0	5	3	216	2380	530	245	25	9	23	29	55	117	34	1120	1144	968		20981	36416	43531	57071	60125	65562	65527	61697	34927	46468	47089	41149	42284	34168	31043	29817	32058		12376	18053	24369	31928	37964	41500	44776	49130	33912	45782	55126	51751	56293	62817	51390	47791	52266	
7210	"Flat-rolled products of iron or non-alloy steel, of a width >= 600 mm, hot-rolled or cold-rolled ..."	4313	5205	3259	2638	491	1298	1076	4910	399	14	686	0	403	357	796	641	989		151047	246176	385911	461813	507335	496611	616180	326688	211928	312960	374508	292986	259818	244071	418638	489350	662979		187323	233513	314778	420915	513847	582250	662014	896759	576642	777504	812672	671902	836631	892962	781408	740702	738681	
0713	"Dried leguminous vegetables, shelled, whether or not skinned or split"	0	0	0	0	0	47	696	27	25	0	0	117	61	4	37	0	1009		1600	8331	1609	1285	1567	5210	21073	3549	21691	4472	21064	35168	24633	45724	78112	28623	80737		64113	36985	14327	15201	58853	66880	78709	332831	207428	257844	282654	215283	260920	384320	370825	380383	439412	
3923	"Articles for the conveyance or packaging of goods, of plastics; stoppers, lids, caps and other ..."	16	2	23	25	13	6	59	229	14	37	52	112	173	327	49	379	1017		71554	54563	77020	87718	102224	115314	130342	160194	151305	189842	187142	195355	197495	199946	188716	191006	215575		60506	88211	95982	123341	138253	171003	194208	203021	149794	172699	216826	196547	225224	245922	221179	268795	284205	
8481	"Taps, cocks, valves and similar appliances for pipes, boiler shells, tanks, vats or the like, ..."	70	135	274	664	220	8205	479	683	427	783	1078	976	662	578	837	926	1094		74493	132346	182861	150968	201292	311837	290478	442511	596310	585594	596694	556485	807221	704048	754600	810510	858501		158455	197916	275621	388540	420211	564667	694232	742847	549057	709186	962655	927653	1106145	1056526	1005408	1132064	1184064	
2304	"Oilcake and other solid residues, whether or not ground or in the form of pellets, resulting ..."	6067	8727	20081	23379	11406	5242	2497	4825	5082	1112	3809	5539	11516	74188	27830	10836	1100		2065192	2198864	2602374	3270891	2865042	2419188	2957017	4363523	4592651	4719373	5697860	6595457	6787272	7000584	5821074	5192781	4973331		84251	78913	101650	144863	134366	63853	98175	158425	152392	168923	243029	531424	627954	346499	195513	254558	281252	
7228	"Other bars and rods of alloy steel other than stainless, angles, shapes and sections of alloy ..."	43	40	67	234	1191	766	149	339	523	2131	839	130	890	1368	1643	1182	1159		48639	45201	42657	60704	112761	119583	141548	175318	77566	135179	173395	163190	135310	156481	132090	100139	142373		22107	32343	53734	85482	131027	133505	187977	227412	131601	185472	286206	229993	220035	218073	220520	192971	188789	
8511	"Electrical ignition or starting equipment of a kind used for spark-ignition or compression-ignition ..."	289	156	233	257	669	869	692	1244	624	1077	1160	954	620	334	879	1205	1178		83827	87768	100538	123503	177729	182593	191663	201877	144255	174447	191176	178485	179459	145476	138114	147100	176606		50317	73518	98658	142607	155038	158219	172056	197509	157887	201164	247675	229994	229961	222596	221264	231753	260472	
8455	"Metal-rolling mills and rolls therefor; parts of metal-rolling mills"	0	0	0	0	1572	577	1853	5822	4394	1027	3740	3093	1611	911	3461	911	1215		23737	26246	38447	52467	77472	111458	143152	139773	110345	110789	95443	75173	62457	90005	53898	46318	54782		38093	18714	35860	75952	85327	142035	301986	155965	461904	174992	345303	191614	260687	190480	133081	255642	115376	
