Product code	Product label	Turkey's imports from Italy-Value in 2001	Turkey's imports from Italy-Value in 2002	Turkey's imports from Italy-Value in 2003	Turkey's imports from Italy-Value in 2004	Turkey's imports from Italy-Value in 2005	Turkey's imports from Italy-Value in 2006	Turkey's imports from Italy-Value in 2007	Turkey's imports from Italy-Value in 2008	Turkey's imports from Italy-Value in 2009	Turkey's imports from Italy-Value in 2010	Turkey's imports from Italy-Value in 2011	Turkey's imports from Italy-Value in 2012	Turkey's imports from Italy-Value in 2013	Turkey's imports from Italy-Value in 2014	Turkey's imports from Italy-Value in 2015	Turkey's imports from Italy-Value in 2016	Turkey's imports from Italy-Value in 2017	Italy's exports to world- 	Italy's exports to world-Value in 2001	Italy's exports to world-Value in 2002	Italy's exports to world-Value in 2003	Italy's exports to world-Value in 2004	Italy's exports to world-Value in 2005	Italy's exports to world-Value in 2006	Italy's exports to world-Value in 2007	Italy's exports to world-Value in 2008	Italy's exports to world-Value in 2009	Italy's exports to world-Value in 2010	Italy's exports to world-Value in 2011	Italy's exports to world-Value in 2012	Italy's exports to world-Value in 2013	Italy's exports to world-Value in 2014	Italy's exports to world-Value in 2015	Italy's exports to world-Value in 2016	Italy's exports to world-Value in 2017	Turkey's imports from world- 	Turkey's imports from world-Value in 2001	Turkey's imports from world-Value in 2002	Turkey's imports from world-Value in 2003	Turkey's imports from world-Value in 2004	Turkey's imports from world-Value in 2005	Turkey's imports from world-Value in 2006	Turkey's imports from world-Value in 2007	Turkey's imports from world-Value in 2008	Turkey's imports from world-Value in 2009	Turkey's imports from world-Value in 2010	Turkey's imports from world-Value in 2011	Turkey's imports from world-Value in 2012	Turkey's imports from world-Value in 2013	Turkey's imports from world-Value in 2014	Turkey's imports from world-Value in 2015	Turkey's imports from world-Value in 2016	Turkey's imports from world-Value in 2017	
3101	"Animal or vegetable fertilisers, whether or not mixed together or chemically treated; fertilisers ..."	24	18	68	272	378	335	706	880	539	618	1233	1337	1337	980	865	1084	1205		12826	14237	20676	30114	28174	48574	68772	96198	137012	165458	179632	171974	189122	198669	137276	123350	125187		297	444	804	1936	3091	2455	3468	5560	2771	4037	6023	6237	5568	7087	5857	5741	6640	
2936	"Provitamins and vitamins, natural or reproduced by synthesis, incl. natural concentrates, derivatives ..."	63	3	85	29	2	23	4	6	10	12	128	50	52	362	510	1293	1208		36463	34671	41105	40817	37359	36376	44134	74248	70397	71062	86926	73751	73196	78224	61083	71362	110888		19306	25574	34182	36982	34621	36648	47081	85747	77953	85208	83087	79757	68952	72471	67683	79640	101179	
4302	"Tanned or dressed furskins, incl. heads, tails, paws and other pieces, scraps and remnants, ..."	21990	30091	34683	20461	18370	21129	20447	3812	1040	2678	2255	1510	3848	5905	2938	3889	1215		87463	111939	120049	108632	110475	136611	148834	164458	86675	116339	154112	150576	192648	156989	107261	86460	106143		91818	118146	107752	83586	76224	104426	112109	89772	43114	68010	85196	86218	88483	71148	27226	21063	30627	
7005	"Float glass and surface ground or polished glass, in sheets, whether or not having an absorbent, ..."	301	213	1087	3922	3314	1296	2299	965	756	296	164	1955	6254	24967	2991	752	1223		67125	65166	85163	90138	85646	88872	106104	117006	85433	83529	116096	115805	125307	130076	69890	81040	93103		20791	28405	39469	53139	84453	143627	170856	114670	87448	116384	115536	105949	147130	180137	159865	155501	147104	
3816	"Refractory cements, mortars, concretes and similar compositions (excluding preparations based ..."	218	341	372	1275	1019	502	636	900	216	1058	665	2052	747	1442	518	591	1238		29955	28620	35063	43216	44341	51473	69007	62720	53539	60495	65198	63834	72042	76300	52725	55269	55600		11871	16792	15186	18147	20974	25543	35064	45207	28928	38618	52599	54340	52312	63541	47239	46423	50915	
6310	"Used or new rags, scrap twine, cordage, rope and cables and worn-out articles thereof, of textile ..."	0	0	0	0	1	2	0	3	0	88	376	82	29	451	447	870	1249		16251	17636	16995	17779	14210	19411	19182	25268	17718	26366	27569	33015	38227	37766	34601	34230	34561		242	528	741	857	1405	2136	3462	2226	2475	8238	14580	7865	5286	7602	6801	8225	14765	
6302	"Bedlinen, table linen, toilet linen and kitchen linen of all types of textile materials (excluding ..."	434	373	388	802	656	928	1486	1605	1280	1095	985	1054	1329	1575	1140	1246	1264		209027	217968	248408	293318	290498	304163	329325	351751	249224	248793	267154	258359	270237	272906	234477	251166	255708		3199	2996	5682	9970	14872	21380	22549	24731	21618	34611	59640	24030	26705	29097	23663	16608	16754	
9107	"Time switches with clock or watch movement or with synchronous motor"	4503	5120	6656	7640	7479	3638	2223	1894	831	1239	2055	2579	2569	2588	1909	954	1267		52531	51298	68328	82512	83064	74835	70223	55674	41351	44197	43359	39621	35682	40164	30857	25796	26087		9066	11777	15141	18723	19107	16317	13773	14180	12205	13142	18224	17893	18345	19221	16440	15065	21659	
5512	"Woven fabrics containing >= 85% synthetic staple fibres by weight"	393	359	503	632	596	756	1151	1063	1137	1028	733	1348	1126	1229	1181	883	1274		104584	111376	148914	150442	127542	126187	135521	134282	99336	111899	124365	108448	114345	118264	110632	117566	120281		5245	6675	5130	6815	22456	10200	21761	20073	15626	24360	27774	21317	29415	40384	40345	28403	38468	
3507	"Enzymes; prepared enzymes, n.e.s."	1054	1137	1865	1654	2131	1540	1451	1499	1024	1456	746	824	973	983	1080	842	1274		23745	22941	29602	33197	30520	26791	33115	39687	37132	35703	39170	37552	39244	37563	39055	47515	63559		28209	36872	46046	55910	62373	61852	68415	72759	78534	83857	97136	96772	107594	119647	105297	100937	115304	
4004	"Waste, parings and scrap of soft rubber and powders and granules obtained therefrom"	0	16	145	46	0	0	12	0	0	35	35	785	1701	1421	562	825	1292		3085	5235	3670	7537	15422	23939	21619	22878	24626	24867	17986	13421	11260	11778	9543	9747	12810		467	120	293	517	585	1314	1015	1023	68	1261	1251	2550	6235	5294	3494	3267	5295	
8423	"Weighing machinery, incl. weight-operated counting or checking machines (excluding balances ..."	719	582	144	802	1092	1539	1890	786	257	908	2179	1086	1744	2698	897	1109	1301		43668	41016	46920	48752	59854	71600	97713	113164	83326	83552	104165	98093	111023	113344	103253	102913	122069		9624	14545	14712	24806	27754	39886	42365	40901	24746	33865	43157	39068	42304	42565	37764	33145	29060	
6506	"Headgear, whether or not lined or trimmed, n.e.s."	192	315	357	880	1154	1764	1815	1532	897	687	1195	1118	1986	2776	2064	1670	1303		170729	173581	191273	197908	187995	207213	245843	237514	189930	187854	186537	181948	186917	201409	179771	195792	232962		1172	1414	2424	3512	5948	10388	9170	9370	7384	9198	11722	15180	17827	29961	25744	26309	24353	
8442	"Machinery, apparatus and equipment (other than the machine-tools of headings 8456 to 8465) ..."	775	2324	2167	1838	1319	1322	1913	2268	2625	1792	2035	2035	3348	3308	3480	1795	1329		96806	95018	109045	64375	60315	65364	69506	113681	89385	104352	104315	108566	120024	129514	101991	88043	79552		4894	9794	15320	18804	14840	19202	34594	55103	35400	43016	34627	32899	32966	28921	29184	28759	23970	
6117	"Made-up clothing accessories, knitted or crocheted; knitted or crocheted parts of garments ..."	2180	1011	498	648	722	879	1031	1204	920	1014	1602	1014	859	1224	1151	1027	1345		70828	95254	138878	162248	174610	221485	188995	196331	147609	155815	181170	155713	169531	171788	134756	143929	155391		3567	2234	2839	4964	6763	7994	8381	9706	15539	18499	19819	17647	17653	13498	13080	11937	11132	
3821	"Prepared culture media for the development or maintenance of micro-organisms "incl. viruses ..."	48	51	43	81	63	5	6	7	211	373	181	296	894	1210	1143	1278	1349		3000	3310	3900	5456	7123	5652	7530	8057	8209	8855	10402	17299	52318	59081	57922	61215	68065		2892	4184	4711	6156	6336	7970	8792	12020	11877	12761	14312	15529	18193	20034	18748	17669	19097	
9703	"Original sculptures and statuary, in any material"	3	0	17	0	0	1	133	34	523	556	35	451	493	395	637	460	1359		22285	22538	24272	30804	45146	44161	46417	57202	49286	64412	142490	150885	252119	136025	137005	134226	145280		105	164	157	162	133	859	1965	1486	2333	3125	5290	9976	9993	18386	10149	9466	6944	
6211	"Tracksuits, ski suits, swimwear and other garments, n.e.s. (excluding knitted or crocheted)"	878	597	1041	936	791	988	1130	1326	931	923	1146	1162	1407	1376	1350	1492	1364		563951	608981	704260	667244	613111	676033	849704	974241	743180	677958	796852	785434	886239	993386	887767	849039	859582		4252	5392	8747	11610	17097	23880	34004	46101	43285	54204	73137	47366	67818	53925	47254	84586	43570	
9406	"Prefabricated buildings, whether or not complete or already assembled"	1365	1059	887	695	1879	196	1491	83	756	1455	1580	3210	1978	323	1280	1336	1365		109106	118051	184530	188049	242185	230076	328430	413902	366030	454488	343552	250146	332127	255997	264055	397869	369780		11299	5584	6282	14183	25349	19607	25786	35423	23025	37858	45173	26730	28016	24361	18661	42363	16993	
2711	"Petroleum gas and other gaseous hydrocarbons"	4373	8481	27830	31712	25407	36035	27861	16007	16722	11020	3133	24324	33474	10241	4436	154	1369		162189	164503	263178	379945	452400	452325	597457	1203103	720010	734233	497239	483695	465317	292172	208781	182050	192509		955365	990349	977424	1164601	1646662	1664203	1856993	2349681	1640119	2366455	2973579	2945722	2734484	2677438	1454607	1217931	1647131	
4013	"Inner tubes, of rubber"	44	46	144	222	371	745	632	1138	837	1196	1071	949	1159	954	1357	1409	1374		22952	19140	22146	25676	16831	20145	23794	26732	17756	18811	22880	24321	26275	25062	20276	16398	16851		5444	6572	7336	8982	12775	14114	13052	19341	13665	17497	19212	19930	17846	17635	18683	18435	16329	
6809	"Articles of plaster or of compositions based on plaster (excluding plaster bandages for straightening ..."	251	11	35	14	12	109	2681	3599	250	95	153	239	528	836	1866	1675	1378		18748	24219	30015	32096	27419	33356	44127	46545	33271	28534	54718	77021	82528	69885	63836	63300	67042		684	277	507	1697	973	1146	6160	9136	4532	5359	7359	10724	26714	20846	18424	12852	7659	
3707	"Chemical preparations for photographic uses (excluding varnishes, glues, adhesives and similar ..."	1025	1221	1624	1702	2098	1690	1816	1860	1699	1908	2184	2238	2001	1862	1433	1329	1420		46259	50680	56622	57421	62667	50832	61257	45977	36250	59445	61284	61281	68758	73641	65456	67788	48189		29927	27317	35290	46065	47732	50252	51160	47512	42109	42754	50533	44559	48030	49150	40911	39188	38184	
7406	"Powders and flakes, of copper (excluding grains of copper and spangles of heading 8308)"	65	33	46	237	389	822	984	685	212	474	1357	1303	1468	1490	1287	1148	1420		9869	12820	10642	19134	30177	48705	62357	54308	40591	61484	66491	52751	61777	61819	52391	48837	54759		1019	1515	1975	2658	2687	3538	3630	4857	3006	4619	5277	4808	5506	5015	4523	3543	4626	
8604	"Railway or tramway maintenance or service vehicles, whether or not self-propelled, e.g., workshops, ..."	0	0	0	0	0	0	0	2539	272	0	1657	15429	3286	2387	7988	2549	1428		14891	22069	27954	49350	31206	31900	51427	71629	37923	37918	33868	63311	45752	68221	67066	52702	39742		1394	165	1022	6668	3251	2527	1888	14586	8261	5252	46137	78068	36829	5236	12496	19732	3324	
4409	"Wood, incl. strips and friezes for parquet flooring, not assembled, continuously shaped "tongued, ..."	931	1175	1504	1676	1900	2178	2358	2032	853	1377	3906	3121	4223	1954	1569	2855	1435		196563	199691	216616	236868	222991	232902	251247	241503	163987	163031	175597	168495	176585	173908	145112	145741	145809		7055	6477	8342	9066	12508	13733	17105	16428	8228	12336	16229	14461	17824	20284	15709	16205	17899	
2930	"Organo-sulphur compounds"	2854	3548	4096	6003	6983	10037	6500	4994	3702	1389	1116	1265	2171	1925	1675	1531	1436		73419	89806	84888	115961	130111	123139	123690	138153	124918	141848	150918	156813	153717	149369	144299	138249	127714		24332	32235	44297	50742	45710	54055	60477	85434	85278	100606	106555	93234	94593	97229	108852	96907	93360	
0802	"Other nuts, fresh or dried, whether or not shelled or peeled (excluding coconuts, Brazil nuts ..."	116	192	137	514	2772	10398	2560	3538	3120	1376	1685	1160	1740	626	2950	2074	1444		110113	150615	198678	258946	287303	228933	299566	274474	239441	262406	289113	277303	321773	428109	435397	468679	476932		4487	18671	18436	28654	48028	74410	93656	142357	158467	143728	169477	251984	212751	199347	226597	297162	311405	
6106	"Women's or girls' blouses, shirts and shirt-blouses, knitted or crocheted (excluding T-shirts ..."	388	365	517	484	784	1099	1630	1741	882	704	856	988	1051	1242	1316	1033	1446		58919	77694	90164	104921	114668	123154	150175	161712	121156	130944	142600	126577	121969	133892	133727	135578	161955		2221	2498	5114	11190	11904	16370	26113	41999	35156	44911	44390	27794	34250	28607	24631	17915	15236	
3404	"Artificial waxes and prepared waxes"	488	657	883	1285	1557	1460	1765	2318	1640	1488	1945	1483	1591	1634	1494	1568	1451		17125	22692	30391	28612	36803	43754	44221	42173	44075	69397	71264	56747	70093	76700	59769	64695	75017		15633	15306	18382	22545	26269	29619	36156	40729	31784	41214	53578	51845	56844	65920	59304	59290	76081	
9404	"Mattress supports (excluding spring interiors for seats); articles of bedding and similar furnishing, ..."	333	424	516	755	801	1105	1538	1732	1111	1155	1877	1840	2377	2168	1397	1445	1452		146559	153852	214126	242739	239572	284532	369433	374994	317309	321465	350092	326487	345887	356169	302651	295100	313595		3434	2776	6541	12895	22284	34360	39058	45356	36089	63825	94937	90406	116099	127363	88189	59222	57701	
7325	"Articles of iron or steel, cast, n.e.s."	353	446	806	1526	673	1125	1229	1934	588	1675	810	418	458	1199	1662	1147	1453		105181	104435	127909	185874	191364	235534	374557	449853	287666	319587	397062	354411	345947	365766	268908	269704	273539		2232	3370	7515	7395	8408	25852	29754	31254	11124	18326	12518	14160	12919	16436	12699	10434	10685	
2931	"Separate chemically defined organo-inorganic compounds (excluding organo-sulphur compounds ..."	1119	977	1356	1705	1593	2706	3741	4652	2752	3764	3721	3187	4112	2637	719	1024	1466		72748	78775	92155	100477	96358	99011	102483	106126	84034	111537	123057	125425	123673	138329	130369	139558	103614		25909	20619	26033	19568	19182	19862	24586	43433	31750	39966	48371	44431	51621	69048	50210	44149	64134	
4412	"Plywood, veneered panel and similar laminated wood (excluding sheets of compressed wood, cellular ..."	936	1333	1422	1587	1499	2129	924	700	711	1085	1930	1105	1506	1645	1725	1405	1469		125219	123672	144164	165204	178553	203239	250259	242106	168417	201078	218082	190735	184325	201311	183954	208098	229778		8391	12209	21919	39863	65268	90672	110367	126214	69863	179878	272389	298861	325750	335490	311830	310815	269012	
8709	"Works trucks, self-propelled, not fitted with lifting or handling equipment, of the type used ..."	73	170	305	41	20	1129	450	193	34	266	134	336	957	157	108	1069	1483		10145	9735	13098	12580	11961	12664	21560	27729	14389	19357	19156	23348	23039	25195	20699	19841	27128		1456	1831	1683	7278	3662	5230	9833	11371	4665	10723	11420	16834	14606	12901	24886	14819	10119	
2811	"Inorganic acids and inorganic oxygen compounds of non-metals (excluding hydrogen chloride "hydrochloric ..."	88	78	227	337	382	840	2639	2252	716	813	936	1278	1844	1471	1503	1266	1485		5976	5522	14366	19649	22130	32936	39509	46757	34108	41708	46119	43432	50777	55086	47347	43841	45275		6876	10057	13266	18202	18424	22553	29495	31560	25020	30514	38072	35065	38837	42508	39862	39160	46732	
7615	"Table, kitchen or other household articles, sanitary ware, and parts thereof, of aluminium, ..."	2359	2059	2847	2856	3151	3908	2729	2841	3200	4045	4904	4299	5788	2902	3020	2470	1486		320847	344342	419579	429532	422171	431992	415330	447208	340203	383159	452054	451036	495690	422012	392868	396197	431516		5173	6402	9171	12485	13934	13813	13475	19056	13533	25176	28518	30250	40031	33501	34086	27389	13346	
7106	"Silver, incl. silver plated with gold or platinum, unwrought or in semi-manufactured forms, ..."	489	598	609	996	1057	2016	2823	3226	1234	1338	2009	1637	1836	1821	1191	873	1518		51320	59064	91500	95260	87799	130717	170827	165312	137694	260467	641851	551485	485758	397838	307540	370666	342029		10720	23635	29411	51163	55700	48345	54011	47109	13952	28373	160096	215787	202856	174544	161538	163536	147411	
2526	"Natural steatite, whether or not roughly trimmed or merely cut, by sawing or otherwise, into ..."	374	421	550	983	798	870	975	869	760	922	1439	1132	1415	1273	1059	1061	1522		18774	24139	30808	36815	37055	41805	47167	44639	44469	50944	56347	58911	60007	65414	56937	55875	60706		1885	3131	3724	5463	5093	5635	6170	6882	5226	6523	9692	7789	9123	8592	8597	9291	10825	
4303	"Articles of apparel, clothing accessories and other furskin articles (excluding gloves made ..."	674	292	469	410	323	680	894	871	763	1012	1621	1618	2510	3457	1943	1442	1522		118503	138817	154483	173584	205642	258008	266650	282880	170961	225784	325585	360221	459091	434289	377099	357333	415990		1976	1495	4219	3281	7048	6294	5636	10121	7442	11907	16438	17738	21927	23918	8319	5154	5382	
8435	"Presses, crushers and similar machinery used in the manufacture of wine, cider, fruit juices ..."	947	2189	667	1614	2111	4920	2021	1226	522	907	587	912	530	1435	321	602	1538		65096	64393	93644	98543	112406	99148	118802	120780	78827	104883	95279	106780	110426	108594	81862	76377	84408		1323	2790	1329	2703	6324	11053	10150	4061	3044	5662	2184	6988	9322	6387	5288	8711	3862	
3915	"Waste, parings and scrap, of plastics"	0	0	0	3	0	0	50	49	0	46	392	155	65	188	2109	2244	1541		16696	15591	24344	35766	39811	46597	53233	63849	74608	101046	109065	87573	93727	78312	66459	59591	75128		10	27	101	788	5506	2395	13052	7738	3790	12985	33583	30774	30928	45342	35641	49575	76239	
2914	"Ketones and quinones, whether or not with other oxygen function, and their halogenated, sulphonated, ..."	3189	2909	3488	4519	5189	6196	7266	6120	1224	1920	1492	1380	677	989	1308	1636	1561		101962	125305	164043	193943	202405	197726	204754	196209	94937	109789	99244	96697	105583	94116	83181	78780	92178		12641	16781	21937	28721	40606	38251	42165	49325	38933	50911	62592	62395	60009	63098	57847	42682	62651	
2921	"Amine-function compounds"	2499	2260	2553	1246	1985	687	1164	4749	6327	4898	4005	1840	1561	2547	1598	1077	1580		101815	113353	126857	133829	137539	130046	137790	143684	100867	110084	145903	154425	142583	131497	112540	117703	149006		54498	58044	65935	71365	84045	80130	89925	105642	98071	117154	122894	104944	100110	100699	86384	72981	105391	
0511	"Animal products n.e.s.; dead animals of all types, unfit for human consumption"	0	86	97	123	269	362	559	257	589	409	307	437	401	590	888	837	1607		19743	17935	18921	22901	24519	27616	34549	33545	24284	33441	41544	39891	41132	45045	35413	37807	47566		1393	1372	2408	3219	6103	6257	11250	9334	9547	11056	16205	14829	9254	16874	17196	20806	24208	
8715	"Baby carriages and parts thereof, n.e.s."	577	870	1018	889	923	1338	744	1370	744	1058	693	843	772	796	1968	2261	1616		89233	104488	133518	132878	147723	141158	153434	177065	148571	162789	140606	138505	138961	145472	115304	125042	116063		2847	4345	6944	9234	8284	14024	13433	19781	13394	26349	39916	39568	36656	48350	44241	34457	33760	
7907	"Articles of zinc, n.e.s."	293	263	112	160	123	302	241	918	531	714	1431	991	1332	1220	1460	1415	1619		12268	11075	15678	42567	44890	67639	109532	101363	69644	82051	96879	86831	89147	92314	83853	85913	97441		8224	1348	3274	6413	7289	6158	5104	7056	4195	5121	7296	6327	7753	7157	6946	7272	9726	
3601	"Propellent powders"	39	51	0	83	290	201	416	1575	1239	1122	1643	1685	1090	1575	1622	1374	1637		2384	2548	3374	4185	4726	4658	6943	6205	4893	4257	5524	6046	4654	6863	5676	4562	4054		678	165	1547	1353	3098	1098	1278	2673	3760	5702	8073	6506	6068	8415	9146	8001	8903	
1901	"Malt extract; food preparations of flour, groats, meal, starch or malt extract, not containing ..."	1	11	231	235	306	402	1240	1099	536	368	561	410	1080	1455	1414	1413	1649		23330	29869	39231	50548	49186	50315	60895	72083	85460	98610	113884	113089	121627	132398	134364	137838	147967		18356	16844	28484	32827	41700	55037	69149	86707	76925	83213	104786	111741	129035	136107	134363	126448	134444	
7415	"Nails, tacks, drawing pins, staples and similar articles, of copper or with shafts of iron ..."	155	253	425	538	633	887	1383	1283	1248	1413	2263	1864	2730	2098	1691	1595	1656		15148	14490	28067	36325	41117	62877	79243	88347	57986	73471	81700	71695	89004	93081	95168	90323	106554		604	992	1602	2172	2648	3656	4749	5147	3961	6714	8774	9056	11118	12898	13878	11063	10831	
