Product code	Product label	Turkey's imports from United Kingdom-Value in 2001	Turkey's imports from United Kingdom-Value in 2002	Turkey's imports from United Kingdom-Value in 2003	Turkey's imports from United Kingdom-Value in 2004	Turkey's imports from United Kingdom-Value in 2005	Turkey's imports from United Kingdom-Value in 2006	Turkey's imports from United Kingdom-Value in 2007	Turkey's imports from United Kingdom-Value in 2008	Turkey's imports from United Kingdom-Value in 2009	Turkey's imports from United Kingdom-Value in 2010	Turkey's imports from United Kingdom-Value in 2011	Turkey's imports from United Kingdom-Value in 2012	Turkey's imports from United Kingdom-Value in 2013	Turkey's imports from United Kingdom-Value in 2014	Turkey's imports from United Kingdom-Value in 2015	Turkey's imports from United Kingdom-Value in 2016	Turkey's imports from United Kingdom-Value in 2017	United Kingdom's exports to world- 	United Kingdom's exports to world-Value in 2001	United Kingdom's exports to world-Value in 2002	United Kingdom's exports to world-Value in 2003	United Kingdom's exports to world-Value in 2004	United Kingdom's exports to world-Value in 2005	United Kingdom's exports to world-Value in 2006	United Kingdom's exports to world-Value in 2007	United Kingdom's exports to world-Value in 2008	United Kingdom's exports to world-Value in 2009	United Kingdom's exports to world-Value in 2010	United Kingdom's exports to world-Value in 2011	United Kingdom's exports to world-Value in 2012	United Kingdom's exports to world-Value in 2013	United Kingdom's exports to world-Value in 2014	United Kingdom's exports to world-Value in 2015	United Kingdom's exports to world-Value in 2016	United Kingdom's exports to world-Value in 2017	Turkey's imports from world- 	Turkey's imports from world-Value in 2001	Turkey's imports from world-Value in 2002	Turkey's imports from world-Value in 2003	Turkey's imports from world-Value in 2004	Turkey's imports from world-Value in 2005	Turkey's imports from world-Value in 2006	Turkey's imports from world-Value in 2007	Turkey's imports from world-Value in 2008	Turkey's imports from world-Value in 2009	Turkey's imports from world-Value in 2010	Turkey's imports from world-Value in 2011	Turkey's imports from world-Value in 2012	Turkey's imports from world-Value in 2013	Turkey's imports from world-Value in 2014	Turkey's imports from world-Value in 2015	Turkey's imports from world-Value in 2016	Turkey's imports from world-Value in 2017	
4010	"Conveyor or transmission belts or belting, of vulcanised rubber"	1315	1204	1402	1349	1325	1307	2047	2608	1930	3369	5169	5247	6218	7636	7900	6961	6642		125578	115517	141977	181611	191825	202141	234919	231821	172918	210444	206672	195600	211774	196994	188804	188278	202099		18333	26347	36380	51282	50773	62695	67319	78009	65411	83191	103089	88155	90486	95229	95882	97072	106261	
9701	"Paintings, e.g. oil paintings, watercolours and pastels, and drawings executed entirely by ..."	97	146	428	307	182	375	1741	5910	2263	4919	6477	4858	13988	6430	5259	3293	6704		1775391	2309395	2194890	2760039	3210080	3018362	4577369	3422923	2161847	3417066	3492003	4682167	4116496	4994010	6202619	4406831	4355266		2344	978	1052	1825	2478	3939	12718	16390	8452	15826	22574	18647	32378	31389	20128	26163	21427	
8431	"Parts suitable for use solely or principally with the machinery of heading 8425 to 8430, n.e.s."	3696	1925	2513	3808	11984	14155	12244	9968	7234	19279	42280	9566	11863	12396	9303	8148	6771		1272234	1349231	1592676	2041428	2424966	2838914	3034207	2960232	1841024	1932458	2320607	2168412	2110791	2005489	1671136	1234702	1464673		62772	116945	69210	99837	168685	238089	261851	255576	265778	377273	472098	355505	405152	435784	345992	412023	442851	
8531	"Electric sound or visual signalling apparatus, e.g. bells, sirens, indicator panels, burglar ..."	3000	3539	5304	4188	5858	6613	7606	8104	6246	7559	7303	6229	7579	7865	7079	9015	6946		567220	714711	596660	667514	671503	736165	676698	723482	731166	727022	760175	810476	852649	985842	972828	845200	790694		32711	39819	111033	530613	1120127	1243779	1333236	1267188	1365425	1763014	1894982	1077339	202180	199917	184919	192467	201246	
3811	"Anti-knock preparations, oxidation inhibitors, gum inhibitors, viscosity improvers, anti-corrosive ..."	3502	4382	3246	3121	3356	4693	3206	2911	1386	1847	1558	2278	4383	8686	6348	4466	6995		259821	228229	256853	260299	254639	273691	306339	360260	240371	267628	267404	301344	214729	189808	123521	130482	135097		39344	50916	61167	80303	86603	121968	135085	163383	148316	170550	187941	188169	201946	207334	187461	176928	203741	
7019	"Glass fibres, incl. glass wool, and articles thereof (excluding mineral wools and articles ..."	1057	2026	1659	2654	3136	3662	4531	5778	4057	6524	7033	6924	7303	7177	6533	5587	7021		318251	311486	334778	392051	365035	406756	423750	430324	378283	392357	450867	433882	465237	543750	497194	531460	518377		23575	32673	44906	53905	66041	72839	107412	120288	96641	117230	147390	158276	175036	195357	193303	217616	233789	
7302	"Railway or tramway track construction material of iron or steel, the following : rails, check-rails ..."	3	113	315	567	535	561	736	205	992	233	59	400	2445	1620	1573	878	7090		45345	49995	68792	64394	74612	84515	77014	98822	103482	90071	112498	103391	105695	199126	155409	109927	100042		4882	5838	15433	22721	39753	27483	47878	103737	84501	112720	92468	79346	69222	36795	31374	53630	54681	
9014	"Direction finding compasses; other navigational instruments and appliances (excluding radio ..."	1402	11257	12658	18859	15234	16841	5761	2472	2942	3286	4572	3966	9445	2212	1959	769	7099		1247008	1248809	1187109	1344816	923088	984674	868468	787427	810892	741013	787787	835401	962955	936246	834914	834703	888274		31024	24241	33618	34773	45320	48289	40568	74163	50303	44751	72226	53475	73195	62390	76873	63487	113152	
3304	"Beauty or make-up preparations and preparations for the care of the skin, incl. sunscreen or ..."	3780	4955	3367	3963	3813	5442	5692	4414	3823	4859	7074	8151	7817	9606	8256	7850	7105		708974	798556	981585	1128449	1197810	1403946	1704628	1721917	1416802	1554146	1790304	1762194	2002979	2138481	1905670	1938026	2101531		37447	47240	70245	100463	114842	130815	162009	163732	149625	174826	218876	213717	242052	253070	244282	266276	300436	
8474	"Machinery for sorting, screening, separating, washing, crushing, grinding, mixing or kneading ..."	1344	1667	1090	3587	4596	11803	6964	12619	9218	15625	21474	18285	25633	12998	10370	10021	7191		484775	545380	664914	789870	1029773	1168642	1620942	1844968	867753	1152141	1346179	1473961	1402935	1351923	1085491	936793	1003046		38554	70805	82216	120975	144993	263898	380693	313534	218071	237585	342302	316639	359951	284782	228828	332485	251545	
5903	"Textile fabrics impregnated, coated, covered or laminated with plastics (excluding tyre cord ..."	1098	2377	2828	9722	9011	10480	12441	10171	8663	5946	12818	8838	15633	11235	9145	9991	7384		221067	237929	298201	336886	307664	327226	332694	275642	239851	264048	325074	277521	278543	281451	245851	234858	227680		35475	49876	61984	106842	132266	105711	115277	130497	115889	140271	193274	164289	184759	201020	167585	164291	190373	
8428	"Lifting, handling, loading or unloading machinery, e.g. lifts, escalators, conveyors, teleferics ..."	777	6113	1311	2661	6371	5744	3924	3989	2673	4669	7825	8394	7435	8440	7002	13502	7402		345628	343920	489950	715116	688677	679393	794438	683682	526276	533601	660745	737726	843883	863955	819188	744432	732397		54682	56114	64594	108411	165152	227157	295839	351708	266614	331491	395154	471554	616779	550097	534149	634001	677973	
8419	"Machinery, plant or laboratory equipment whether or not electrically heated (excluding furnaces, ..."	2609	1589	5357	7098	7720	5882	10001	5247	2633	7640	8581	8904	4794	5177	6738	4713	7603		555153	561933	607400	694772	698395	900171	1081132	1041273	805949	710022	847929	872042	916482	990804	1048137	775721	808547		155302	121674	146282	191696	210270	240806	314669	398857	300824	288319	466551	517540	652439	481960	512745	746770	575221	
3209	"Paints and varnishes, incl. enamels and lacquers, based on synthetic polymers or chemically ..."	1173	1154	2190	3486	7251	12959	11075	7813	5926	6301	6519	7506	8935	9643	7281	7821	7635		102117	114379	128575	157905	173932	202994	269149	301325	228337	258245	318355	315233	316640	340847	284664	248769	261360		16783	26734	35756	43449	56509	67964	85818	91519	69415	78228	92965	93086	106986	108078	95225	87887	93971	
9015	"Surveying, incl. photogrammetrical surveying, hydrographic, oceanographic, hydrological, meteorological ..."	366	277	1113	1409	2373	5712	4695	4064	5264	5996	4785	10050	8945	8928	12434	10924	7643		524629	585094	600679	760025	896639	1052531	1387707	1409177	1074636	1261810	1357764	1325641	1249860	1187773	855075	544071	538503		12234	23623	16972	21316	46124	34709	48906	47202	59403	58677	62740	69588	75274	79863	73106	51377	67053	
3917	"Tubes, pipes and hoses, and fittings therefor, e.g. joints, elbows, flanges, of plastics"	2447	3270	5598	6836	5834	6607	7482	7918	4945	6235	7145	6505	9144	9563	8424	6205	7646		441449	441746	550157	652983	693416	767514	1053590	859151	667611	699963	797510	766155	761206	854368	754064	786683	815249		64601	80402	81279	99601	92379	111615	143025	182997	144071	149461	216263	211783	221979	208722	197043	209356	238217	
3919	"Self-adhesive plates, sheets, film, foil, tape, strip and other flat shapes, of plastics, whether ..."	2477	5923	8633	12988	10939	8917	10191	9543	8218	9132	9811	10289	10767	10190	10603	7626	7763		256446	262896	330978	391588	453050	485280	516681	509260	409387	426526	454716	425739	464664	531351	492829	481120	527469		41056	57995	82605	113014	127276	147679	166608	186640	163427	209623	260226	267111	322522	338848	322622	331047	340945	
8424	"Mechanical appliances, whether or not hand-operated, for projecting, dispersing or spraying ..."	1911	2850	3835	4705	6681	7051	6791	8721	6682	7126	7320	7528	11303	7282	7204	7712	7766		274015	293136	348915	386057	440613	477979	470273	505085	411644	443452	542501	564474	608436	606696	560563	517974	532748		23499	38465	56684	74858	95868	111938	143396	175346	114729	143628	203089	215010	239991	279654	203195	242511	224853	
8477	"Machinery for working rubber or plastics or for the manufacture of products from these materials, ..."	3128	9408	4557	6780	4681	6155	6126	6495	5721	2659	10278	5219	4558	13884	3844	11638	7825		208179	233146	208175	249046	227373	241904	221536	241564	171045	179436	230102	182591	226465	242714	249552	238562	213192		141275	167977	257641	408299	421706	460149	486685	507079	315484	451863	691676	596366	526824	641009	576890	580682	583247	
7210	"Flat-rolled products of iron or non-alloy steel, of a width >= 600 mm, hot-rolled or cold-rolled ..."	7291	12450	28426	27534	40689	21973	28578	21643	28660	36277	23410	8288	6629	8041	7609	1297	8099		488043	482807	534607	652818	725239	688421	813072	696014	547154	627959	714339	524771	685254	717489	560655	437012	526381		187323	233513	314778	420915	513847	582250	662014	896759	576642	777504	812672	671902	836631	892962	781408	740702	738681	
7606	"Plates, sheets and strip, of aluminium, of a thickness of > 0,2 mm (excluding expanded plates, ..."	532	1155	1299	286	1275	3063	2687	989	1237	1780	2340	7728	6484	2771	12964	12260	8175		512120	493144	489112	610563	792089	1126970	1256096	1109776	508268	525588	678415	672953	694349	718603	668144	595025	644019		74628	96900	108540	143404	186049	257131	334826	347732	208923	297625	362872	350467	409789	395446	417080	419129	475494	
8309	"Stoppers, caps and lids, incl. crown corks, screw caps and pouring stoppers, capsules for bottles, ..."	2615	2783	3586	7999	7735	11917	13297	14032	8979	9976	11331	12368	4341	823	13362	15298	8294		130313	111363	168348	183426	228912	232176	257372	307032	280768	322113	313609	317906	300333	273927	246514	187254	157070		18164	24463	32486	42866	63958	68864	84421	86125	74715	80042	87193	90723	97692	105228	102321	105273	104463	
8471	"Automatic data-processing machines and units thereof; magnetic or optical readers, machines ..."	83188	66626	61229	47940	54655	50681	54141	43979	35463	50984	27423	18269	13438	22066	3956	5064	8315		12327513	9440629	9717200	9530562	9303222	11320869	6395587	5572414	4286849	3948625	3968754	3878641	4088847	4479471	4271159	4074844	3918885		539124	671213	865075	1211720	1730788	1996913	1775477	1698739	1752441	2105032	2198098	2361053	2651023	2715739	2200125	1894931	2008041	
3901	"Polymers of ethylene, in primary forms"	706	709	6245	9280	10279	11079	12630	17815	13816	19831	12475	16281	15700	11064	7222	8538	8586		48610	62872	99812	91088	126797	119771	130989	292530	234482	274229	970223	951490	847798	829998	668805	652457	787418		194430	278232	379081	627233	863275	1028278	1403122	1559184	1157072	1636527	2134382	2304756	2557493	2617950	2406427	2340623	2442075	
3915	"Waste, parings and scrap, of plastics"	0	1	0	0	1	0	0	0	0	0	25	410	2782	2202	210	3012	8597		36273	40201	56114	113955	135937	174090	230433	272434	209535	265132	305046	298137	223490	274296	280204	220491	184991		10	27	101	788	5506	2395	13052	7738	3790	12985	33583	30774	30928	45342	35641	49575	76239	
3003	"Medicaments consisting of two or more constituents mixed together for therapeutic or prophylactic ..."	14020	14049	6712	7031	11885	20929	19415	26034	31980	11646	10653	7427	8422	7274	6498	6593	8600		170707	273406	243909	352973	371049	421877	356271	471627	603906	1237914	1716849	2375340	2686239	635287	787240	782335	649616		70544	76841	95904	112064	121678	126553	128048	127637	125634	120351	131678	109164	98767	97176	102835	108719	119223	
3215	"Printing ink, writing or drawing ink and other inks, whether or not concentrated or solid"	3518	4535	5637	6415	6513	6621	7020	6156	4834	5220	5269	6486	8368	11613	10710	7716	8633		415487	511546	633708	646977	866700	918696	872903	838882	714892	701136	1149927	860839	989712	1101931	1079182	1046477	1090033		30636	35007	45833	63245	69474	75347	97097	91877	88612	106233	124366	135299	152403	173675	153943	145746	155646	
3403	"Lubricant preparations, incl. cutting-oil preparations, bolt or nut release preparations, anti-rust ..."	2332	2305	3583	5119	6154	6342	8035	7958	4951	8229	10317	6537	11252	11707	9453	9887	8652		121896	126420	155193	181445	199749	220889	250397	275163	226287	240919	261531	254185	282007	332187	275190	237665	257056		35496	46553	61886	78975	86295	108534	151624	182741	123649	137549	167671	144388	169061	162748	141443	136005	150734	
3816	"Refractory cements, mortars, concretes and similar compositions (excluding preparations based ..."	892	1039	1557	1353	1570	2877	2845	2981	3382	5965	9558	8895	7435	10798	9004	7235	8729		75295	74719	87586	124001	121604	126348	162293	164779	113805	136040	138259	109434	112235	114143	97806	85778	99304		11871	16792	15186	18147	20974	25543	35064	45207	28928	38618	52599	54340	52312	63541	47239	46423	50915	
8529	"Parts suitable for use solely or principally with transmission and reception apparatus for ..."	17871	19109	42207	23716	13368	27221	4967	7798	11508	8776	6485	9441	4905	5026	6215	4432	8792		1229258	969638	1244680	1470684	1281463	1949053	879640	743849	670461	651105	851705	836327	828298	804339	683826	534623	491255		124913	120121	192850	281723	335958	296106	309160	209212	229189	170634	199853	1022763	1331982	1407648	1294274	997176	1396960	
4011	"New pneumatic tyres, of rubber"	4617	5916	10484	8456	6898	8908	11576	12168	10690	18226	28135	21329	21126	14863	15823	9345	9130		790957	778663	844160	935742	920450	1018405	1177759	1150928	984920	1028895	1344604	1195708	1234250	1109676	945244	845258	804503		93720	146993	233855	323570	328314	436808	532115	601342	444979	611771	833015	940004	1027562	936361	824499	917323	937456	
9401	"Seats, whether or not convertible into beds, and parts thereof, n.e.s. (excluding medical, ..."	4003	14133	22844	31860	19483	17812	11529	7163	2288	3468	6943	4081	3555	3476	8671	7097	9445		417322	405104	496859	647451	675132	803028	1010506	1002116	658547	866403	1088434	1072066	1146942	1405333	1494118	1583121	1923723		49818	68456	106624	169693	202992	268434	356109	382573	303823	405370	465425	410228	451414	474932	426783	301892	325505	
7901	"Unwrought zinc :"	1442	1236	1005	2731	4721	4330	8547	2274	659	1001	3949	2291	2729	5001	7423	6270	9898		41941	36553	25312	34431	65461	129923	147821	85227	30600	39441	41237	33449	29338	51778	60813	64874	97570		70579	85242	105269	163296	218919	469799	500752	326253	243033	422501	479627	470367	498616	583189	534111	547786	853480	
3910	"Silicones in primary forms"	582	2539	4448	5500	6372	5425	4204	5427	7118	9721	9424	8995	11907	13219	11453	10000	10348		233516	305955	354443	434160	538673	490598	558445	642139	568065	546039	582368	464319	475499	488226	443346	459117	471522		20461	32463	40576	55248	62268	67328	79499	92848	83403	93625	106685	105342	116845	127153	111129	117045	141464	
8544	"Insulated "incl. enamelled or anodised" wire, cable "incl. coaxial cable" and other insulated ..."	7273	11603	10752	11873	16026	15805	21190	17182	10505	7840	16929	18142	13287	11048	12285	11033	10435		993623	764530	926287	1046832	1006580	1242257	1484573	1428877	728858	1118038	1328342	1229302	1342700	1537755	1463945	1312055	1591214		89461	142440	150109	233984	289949	417597	535061	579367	449050	545269	661226	622917	698771	753778	761551	868276	910837	
8543	"Electrical machines and apparatus, having individual functions, n.e.s. in chapter 85 and parts ..."	6549	9467	34360	18649	14919	16678	20409	11365	12082	15334	25055	21401	15648	12076	14012	12045	10513		1539712	1357495	1251969	1388611	1290435	1500043	1252776	1264689	330848	1298401	1625143	1360738	1345538	1504153	1358241	1186258	1221253		70898	69422	122935	159406	187272	202272	248360	249489	206227	245472	317256	317840	341704	335405	306896	337190	261012	
3506	"Prepared glues and other prepared adhesives, n.e.s.; products suitable for use as glues or ..."	1896	2179	3024	4086	5583	6476	8027	8945	7819	9754	17481	17110	15646	12772	11419	10475	10513		176110	189561	247476	264023	247031	303542	299033	284098	201932	208707	258981	237556	239968	248685	228852	218234	221035		31995	44686	59026	81158	102044	120076	151816	172711	160574	184496	234048	237236	258769	263656	232014	224860	245378	
9026	"Instruments and apparatus for measuring or checking the flow, level, pressure or other variables ..."	2362	2973	3777	3721	5651	5671	5646	7296	6326	5555	7928	11887	9029	9127	10035	9576	10705		434827	498012	590054	643175	690640	743601	947062	1004581	817937	1032255	1227720	1267854	1405709	1400500	1500675	1340464	1343432		30008	37466	48030	59021	78378	89677	113644	133734	108907	135864	182210	182780	208285	211556	226267	235352	247148	
8501	"Electric motors and generators (excluding generating sets)"	4897	9212	8154	13124	16166	19280	18714	15235	11188	12316	14862	9726	16729	9687	9513	8450	11111		498166	417068	474125	593425	574239	657762	777669	888791	686414	749905	864535	855990	907575	1041257	863115	804355	918340		89877	181990	212167	278384	336871	396849	522843	581441	506704	588959	793028	704614	824942	778229	731024	737109	767887	
4002	"Synthetic rubber and factice derived from oils, in primary forms or in plates, sheets or strip; ..."	11865	13085	16182	22513	28694	31045	27556	28976	19296	28545	35782	22899	29916	11161	14614	11098	11148		251527	245875	212780	228274	254555	288393	347998	410258	251889	297107	522524	435802	316177	211124	154021	74536	83924		73365	105048	138411	174741	251385	323673	396767	541736	363025	577150	915653	780112	691232	630529	524039	475098	634471	
8905	"Light-vessels, fire-floats, dredgers, floating cranes, and other vessels the navigability of ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1695	11159		6429	1201	104720	128311	82322	8102	169227	21683	14659	9327	4075	5192	149018	230387	168404	600083	168843		64976	30261	7760	17122	19189	199	2409	11779	1358	12306	514	9160	135308	3730	13896	45288	43403	
3921	"Plates, sheets, film, foil and strip, of plastics, reinforced, laminated, supported or similarly ..."	4797	4824	4776	6834	8729	10803	12795	9838	8296	12227	7342	7417	7560	10104	8499	10301	11241		369898	392697	428323	434087	440230	480580	529371	555535	439737	515712	602065	584641	620885	694282	604764	589738	618248		61058	75574	100469	129469	121380	142662	175936	175266	138079	188726	237330	217826	236538	276879	253818	249631	269583	
3307	"Shaving preparations, incl. pre-shave and aftershave products, personal deodorants, bath and ..."	3906	3843	4104	6849	7841	9290	9861	8185	7100	12366	15145	12119	11307	14662	12771	7664	11682		757135	722200	831307	948048	947270	1039069	1079227	934781	927887	861286	1043783	992120	1052374	1120507	911079	854739	888607		22248	25096	31126	40795	48338	55135	64767	61515	59349	73424	86952	75287	75887	86307	75840	68785	75330	
