Product code	Product label	Turkey's imports from Saudi Arabia-Value in 2001	Turkey's imports from Saudi Arabia-Value in 2002	Turkey's imports from Saudi Arabia-Value in 2003	Turkey's imports from Saudi Arabia-Value in 2004	Turkey's imports from Saudi Arabia-Value in 2005	Turkey's imports from Saudi Arabia-Value in 2006	Turkey's imports from Saudi Arabia-Value in 2007	Turkey's imports from Saudi Arabia-Value in 2008	Turkey's imports from Saudi Arabia-Value in 2009	Turkey's imports from Saudi Arabia-Value in 2010	Turkey's imports from Saudi Arabia-Value in 2011	Turkey's imports from Saudi Arabia-Value in 2012	Turkey's imports from Saudi Arabia-Value in 2013	Turkey's imports from Saudi Arabia-Value in 2014	Turkey's imports from Saudi Arabia-Value in 2015	Turkey's imports from Saudi Arabia-Value in 2016	Turkey's imports from Saudi Arabia-Value in 2017	Saudi Arabia's exports to world- 	Saudi Arabia's exports to world-Value in 2001	Saudi Arabia's exports to world-Value in 2002	Saudi Arabia's exports to world-Value in 2003	Saudi Arabia's exports to world-Value in 2004	Saudi Arabia's exports to world-Value in 2005	Saudi Arabia's exports to world-Value in 2006	Saudi Arabia's exports to world-Value in 2007	Saudi Arabia's exports to world-Value in 2008	Saudi Arabia's exports to world-Value in 2009	Saudi Arabia's exports to world-Value in 2010	Saudi Arabia's exports to world-Value in 2011	Saudi Arabia's exports to world-Value in 2012	Saudi Arabia's exports to world-Value in 2013	Saudi Arabia's exports to world-Value in 2014	Saudi Arabia's exports to world-Value in 2015	Saudi Arabia's exports to world-Value in 2016	Saudi Arabia's exports to world-Value in 2017	Turkey's imports from world- 	Turkey's imports from world-Value in 2001	Turkey's imports from world-Value in 2002	Turkey's imports from world-Value in 2003	Turkey's imports from world-Value in 2004	Turkey's imports from world-Value in 2005	Turkey's imports from world-Value in 2006	Turkey's imports from world-Value in 2007	Turkey's imports from world-Value in 2008	Turkey's imports from world-Value in 2009	Turkey's imports from world-Value in 2010	Turkey's imports from world-Value in 2011	Turkey's imports from world-Value in 2012	Turkey's imports from world-Value in 2013	Turkey's imports from world-Value in 2014	Turkey's imports from world-Value in 2015	Turkey's imports from world-Value in 2016	Turkey's imports from world-Value in 2017	
8214	"Articles of cutlery, n.e.s., e.g. hair clippers, butchers' or kitchen cleavers, choppers and ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		45	62	33	0	38	173	50	105	42	38	27	0	0	90	0	62	42		1530	1802	2092	2945	3580	3991	5065	5341	3800	5356	6521	7140	7526	8452	7642	7971	8162	
8302	"Base metal mountings, fittings and similar articles suitable for furniture, doors, staircases, ..."	0	0	0	0	0	0	0	0	7	0	6	1	1	57	1	0	0		650	705	2082	2397	465	1383	1033	2006	2438	3312	4511	7200	7857	2962	2649	3332	3571		43794	62779	95105	150241	178210	217879	276466	302822	219382	316019	371464	356694	403659	444765	401401	386091	426597	
9405	"Lamps and lighting fittings, incl. searchlights and spotlights, and parts thereof, n.e.s; illuminated ..."	0	1	0	10	0	6	1	0	0	6	107	0	7	1	0	0	0		3855	7730	5018	5523	3889	3955	5485	9376	11384	10209	13571	10972	12819	9517	10093	11073	10440		38078	45090	61542	87573	115613	174339	252858	302559	199143	304581	402732	360597	496017	572905	507098	358865	315025	
9507	"Fishing rods, fish-hooks and other line fishing tackle n.e.s; fish landing nets, butterfly ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	23		2795	2657	4167	6945	6370	7324	8103	10423	7014	12746	15280	14883	14896	17992	18254	16523	17324	
9609	"Pencils, crayons, pencil leads, pastels, drawing charcoals, writing or drawing chalks and tailors' ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		48	53	32	171	213	111	419	223	470	523	397	599	458	201	420	301	197		4692	7143	8874	10253	15153	16558	14509	17288	14561	18606	25639	18952	22637	23227	23420	45871	30433	
9615	"Combs, hair-slides and the like; hairpins; curling pins, curling grips, hair-curlers and the ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	36	0	63	133	27	0	0	0	0	0	155	31	0	71	265	163		3788	5056	5383	7545	9858	9791	16169	36223	25120	27088	33079	26561	25582	25295	17283	16329	17207	
9617	"Vacuum flasks and other vacuum vessels, and parts thereof (excluding glass inners)"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		68	0	53	318	104	428	319	697	615	656	777	1153	1502	2316	1512	3546	1471		1893	2466	4442	5528	4838	6688	8493	9075	5206	8156	14520	14086	17043	13986	17024	18238	19420	
9705	"Collections and collector's pieces of zoological, botanical, mineralogical, anatomical, historical, ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	55785		7514	82	523	196	324	286	1040	134	218	817	2534	3116	1069	616	862	1015	469	
8482	"Ball or roller bearings (excluding steel balls of heading 7326); parts thereof"	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0		180	211	0	191	425	100	560	842	260	386	448	444	1870	3600	1627	2195	1363		69710	101679	143594	205510	230041	270337	313021	367983	245756	347276	420926	411227	412179	414814	374095	371963	448924	
2614	"Titanium ores and concentrates"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1		6873	5105	0	41	0	0	0	0	0	0	0	0	17411	0	0	0	3720		1063	2319	2157	5682	4108	3850	5516	5265	3871	5170	10450	14706	10509	7809	7551	5844	6365	
8412	"Engines and motors (excluding steam turbines, internal combustion piston engine, hydraulic ..."	0	0	0	0	7	0	0	125	34	0	65	0	0	4	0	1	1		467	1566	12068	7180	1170	597	1387	13463	8263	9717	19839	2202	5710	12239	12483	11218	17082		16426	19925	29834	26007	41571	56486	81832	98476	116799	99901	142030	127140	147409	148656	132588	179851	174243	
8306	"Bells, gongs and the like, non-electric, of base metal (excluding musical instruments); statuettes ..."	0	0	0	0	0	0	1	1	0	1	3	3	0	0	1	0	1		0	0	171	0	0	0	34	0	58	0	60	845	3941	4321	2802	3478	70		1615	1975	2227	2912	4068	4904	5858	7800	5045	9434	13409	11663	14998	14476	13352	12037	9471	
6103	"Men's or boys' suits, ensembles, jackets, blazers, trousers, bib and brace overalls, breeches ..."	0	0	0	0	5	0	0	0	0	0	0	0	23	0	0	0	1		3937	2195	1211	2719	2322	760	0	181	287	35	726	256	41	213	116	465	3108		2688	1707	2802	3217	4228	5773	8184	14545	13705	24437	23809	22276	30541	34391	35799	41947	44759	
8534	"Printed circuits"	0	0	0	0	0	0	0	0	0	0	0	0	4	27	0	5	1		0	0	0	0	56	0	242	0	0	0	0	0	0	108	289	57	30		21560	28551	12279	27837	40446	44566	65652	62698	54954	68191	87983	84835	84748	96997	95361	98948	125744	
8437	"Machines for cleaning, sorting or grading seed, grain or dried leguminous vegetables; machinery ..."	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	1		1555	759	816	3947	1192	0	348	714	96	623	0	73	2462	492	290	319	722		4607	8330	10537	12367	17611	23549	15881	23235	19240	23356	37215	33617	33119	28140	24883	25994	35000	
4408	"Sheets for veneering, incl. those obtained by slicing laminated wood, for plywood or for other ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1		32	35	195	350	89	214	541	516	844	2113	2910	2887	1105	1412	2118	50	56		2597	5192	7632	12377	13144	15999	26086	32532	20291	27867	38303	39409	41153	47666	48648	41430	48752	
7311	"Containers of iron or steel, for compressed or liquefied gas (excluding containers specifically ..."	0	0	0	0	0	0	0	0	0	0	3	0	6	0	6	0	1		3103	1893	5714	3650	1058	981	2046	5845	5060	1775	3551	1184	2227	4478	2700	4937	8337		2415	2524	5416	13553	23888	59299	55894	35661	21032	33268	40017	33083	75732	38913	38695	43980	36850	
0402	"Milk and cream, concentrated or containing added sugar or other sweetening matter"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	1		15361	44042	47374	63479	98986	104522	136901	176910	169146	137765	132335	168572	178210	223979	233945	215361	313413		5683	8733	20660	25229	23049	38724	51663	63994	42403	37869	8388	269	230	457	517	639	539	
8528	"Monitors and projectors, not incorporating television reception apparatus; reception apparatus ..."	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1		1060	1018	3184	2111	2765	2758	18855	24865	27778	35564	27869	30668	10999	6828	17807	10064	8222		97091	90839	119425	193849	221869	324402	770666	845534	705699	971851	1106548	1149011	1049010	1106476	884199	799420	736959	
8455	"Metal-rolling mills and rolls therefor; parts of metal-rolling mills"	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1		0	114	41	759	848	0	10424	638	35	30	394	523	734	191	1013	1109	1526		38093	18714	35860	75952	85327	142035	301986	155965	461904	174992	345303	191614	260687	190480	133081	255642	115376	
7616	"Articles of aluminium, n.e.s."	0	0	0	1	0	0	0	4	0	0	0	0	1	10	1	1	1		30660	32119	14707	33633	22165	18734	60044	18027	10787	5718	8924	9527	10124	14650	11775	19143	15810		9414	12954	15480	22651	29029	40293	49538	62683	52601	56594	68074	62738	72285	84338	77804	89616	94590	
7215	"Bars and rods, of iron or non-alloy steel, cold-formed or cold-finished, whether or not further ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	48	0	0	1		282	381	400	3253	4641	10469	1569	1714	44	0	0	0	0	0	0	0	170		8288	10786	18270	31548	36738	41512	57000	61122	43658	62332	90145	67463	71752	68645	47768	30252	38398	
8509	"Electromechanical domestic appliances, with self-contained electric motor; parts thereof (excluding ..."	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	1		907	2363	2176	4831	2018	1976	6912	2726	3007	2241	3426	2516	677	934	1251	2069	2384		29991	25272	43672	75107	116275	129554	53681	58074	48763	70847	77453	67224	70533	68537	60154	42631	41119	
8479	"Machines and mechanical appliances having individual functions, not specified or included elsewhere ..."	0	0	10	0	27	22	6	0	1089	22	6	1	77	352	34	69	1		1868	2640	2174	11913	9018	10996	8454	9247	13023	11310	11481	17487	9429	16542	15555	22314	28619		279835	367671	427793	538739	624654	649777	893082	909142	657392	739214	1077434	1065127	1071952	1151202	1058581	1508990	1089006	
2505	"Natural sands of all kinds, whether or not coloured (excluding gold- and platinum-bearing sands, ..."	2	10	10	0	0	0	1	0	0	0	0	1	0	0	0	0	1		3347	4093	5315	3087	4169	10699	14262	22678	23494	19216	25085	23413	25092	27013	30728	30737	31833		3990	5012	5993	6473	8431	9491	12065	18830	12729	13615	20168	16801	25472	33403	27532	33936	37260	
9023	"Instruments, apparatus and models designed for demonstrational purposes, e.g. in education ..."	0	0	0	1	0	3	0	0	0	0	2	0	0	2	0	6	1		5642	0	183	462	1132	334	2125	2089	373	2731	861	1778	523	1445	1854	1626	3746		5719	7674	11964	13713	13350	20831	12596	15308	13153	18310	15551	19302	30191	30088	42042	29506	16454	
8215	"Spoons, forks, ladles, skimmers, cake-servers, fish-knives, butter-knives, sugar tongs and ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1		132	37	122	30	255	552	155	136	133	0	29	0	30	0	59	52	161		6290	4833	8126	17274	23811	36590	45123	46432	39387	50064	66700	49165	38628	46141	55595	30995	26016	
8301	"Padlocks and locks "key, combination or electrically operated", of base metal; clasps and frames ..."	0	0	0	0	0	10	0	2	6	0	0	1095	5	0	17	0	1		378	175	174	253	495	333	1236	1033	948	604	831	887	876	339	736	1092	1152		23244	36806	51263	82820	93405	123180	169254	195600	116594	159828	201555	165018	185531	191431	188025	177986	188184	
7117	"Imitation jewellery"	4	3	0	0	1	1	0	1	5	0	1	4	69	7	2	8	1		107	164	8596	32778	15961	3230	10404	3089	5058	2998	723	3255	541	894	1004	3759	1459		4380	6528	10920	22106	33332	37556	48510	75081	63281	81003	106848	91194	103726	109277	101082	73161	63677	
3403	"Lubricant preparations, incl. cutting-oil preparations, bolt or nut release preparations, anti-rust ..."	0	0	0	0	0	0	0	0	0	0	35	0	0	0	0	0	1		2769	270	1881	7327	2196	2723	14357	35182	82037	97362	92259	78600	30068	210	67	156	249		35496	46553	61886	78975	86295	108534	151624	182741	123649	137549	167671	144388	169061	162748	141443	136005	150734	
8204	"Hand-operated spanners and wrenches, incl. torque meter wrenches (excluding tap wrenches), ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	1		0	145	0	0	0	1001	0	31	35	259	134	0	0	291	128	379	114		3286	4764	6251	9907	12816	13956	22473	26706	17659	31529	47533	42485	52547	48717	39274	26214	24417	
7320	"Springs and leaves for springs, of iron or steel (excluding clock and watch springs, springs ..."	0	0	0	0	1	1	1	29	0	1	2	1	0	1	1	0	1		1321	176	374	118	162	65	12540	63971	158	95	28	1307	281	84	689	902	7656		12974	18755	24526	46143	50468	56852	79865	82444	59133	70218	87420	75457	85232	75316	79498	85614	83696	
8543	"Electrical machines and apparatus, having individual functions, n.e.s. in chapter 85 and parts ..."	0	2	0	0	0	0	0	0	0	2	1	0	107	0	43	4	1		102	731	27	155	2507	766	3847	13166	5320	3313	5796	4005	4751	2734	5165	3783	9847		70898	69422	122935	159406	187272	202272	248360	249489	206227	245472	317256	317840	341704	335405	306896	337190	261012	
8415	"Air conditioning machines comprising a motor-driven fan and elements for changing the temperature ..."	27	0	1	1	50	0	43	218	37	178	93	0	0	1	1	41	2		66732	89448	131028	160011	170063	178133	274534	290358	218348	193832	205945	196927	189589	235323	162501	127132	80127		140276	126884	181407	247886	317355	375859	471837	515219	309715	383827	615388	557350	700444	544960	550041	633957	691274	
5801	"Woven pile fabrics and chenille fabrics (excluding terry towelling and similar woven terry ..."	29	0	1	17	4	15	0	0	0	0	0	0	0	0	0	0	2		718	30	119	77	30	0	630	140	468	324	1487	193	275	815	643	1059	1305		31186	71519	120415	118791	130163	143430	81345	37289	32654	40135	59682	42282	46281	33746	24765	21963	31657	
6110	"Jerseys, pullovers, cardigans, waistcoats and similar articles, knitted or crocheted (excluding ..."	0	15	0	0	3	0	0	0	6	0	25	0	0	3	5	0	2		0	0	29	292	0	1524	2645	1228	426	396	412	899	687	669	370	398	611		35036	34540	54079	81762	108293	159274	218929	297787	320188	414367	399973	276508	323646	312062	233485	195680	184017	
2918	"Carboxylic acids with additional oxygen function and their anhydrides, halides, peroxides and ..."	0	0	0	0	0	0	0	0	0	0	138	0	0	1	0	0	2		0	0	0	255	133	1854	3479	7441	2903	5971	256	352	990	114	200	585	136		39500	52089	67990	73712	90602	82074	84926	103825	73759	85250	108148	101875	106828	116894	100235	94536	118878	
7607	"Aluminium foil, "whether or not printed or backed with paper, paperboard, plastics or similar ..."	0	0	0	0	0	0	0	0	0	1	0	0	1467	1596	785	118	2		1319	1353	1613	2697	8018	3353	6836	8106	13057	13862	9843	8873	7497	5418	35063	71485	25829		54039	59487	67290	85265	97396	111591	126818	125099	89853	114642	149060	141366	158835	152911	154838	157942	177694	
7210	"Flat-rolled products of iron or non-alloy steel, of a width >= 600 mm, hot-rolled or cold-rolled ..."	0	0	1	160	0	0	0	0	0	0	0	0	4	0	0	0	2		7031	15866	23158	10144	13705	31750	72829	91963	43299	52237	61399	67508	53023	47364	45513	43098	64933		187323	233513	314778	420915	513847	582250	662014	896759	576642	777504	812672	671902	836631	892962	781408	740702	738681	
3923	"Articles for the conveyance or packaging of goods, of plastics; stoppers, lids, caps and other ..."	0	0	0	11	277	100	149	181	133	158	263	1405	1396	391	94	213	2		30793	82598	70320	73905	120144	221423	155830	251147	184340	224284	215857	266443	323416	251491	238978	156857	178382		60506	88211	95982	123341	138253	171003	194208	203021	149794	172699	216826	196547	225224	245922	221179	268795	284205	
8536	"Electrical apparatus for switching or protecting electrical circuits, or for making connections ..."	0	0	8	11	2	8	21	5	5	6	217	0	21	432	12	2	2		1628	4161	3046	14411	9520	12007	5136	10370	37476	7107	6375	8717	6063	26679	9064	13620	10435		177174	235030	335031	445295	487230	622221	907882	889048	672957	857610	1064535	982496	1118676	1093935	1074207	1029851	1176400	
7007	"Safety glass, toughened "tempered", laminated safety glass (excluding multiple-walled insulating ..."	85	82	7	0	0	1	0	1	0	0	0	0	0	0	0	0	2		2249	2863	5220	2655	2231	6139	4644	3902	5943	7985	5756	5438	3517	3111	3000	3925	5661		18852	20028	30102	51133	45077	47152	46824	61501	56003	66427	72040	75918	82893	84195	97286	105815	154781	
3922	"Baths, shower-baths, sinks, washbasins, bidets, lavatory pans, seats and covers, flushing cisterns ..."	0	0	0	0	1	0	31	0	0	1	0	6	0	0	0	11	2		88	236	655	390	546	316	466	1418	491	443	10130	4652	4265	878	723	970	983		3900	5237	14133	21420	26623	30068	35572	31611	25428	35082	45424	44069	45848	49130	48875	41540	42393	
8537	"Boards, panels, consoles, desks, cabinets and other bases, equipped with two or more apparatus ..."	23	0	0	0	0	0	2	2	0	2	4	1	89	4	6	7	2		794	1056	1366	471	1841	3563	7136	1873	2917	2003	3574	15950	2831	8437	5035	6380	15651		78029	127932	136927	152660	161004	222503	347690	441167	382259	508221	555179	547648	820926	776583	733931	816437	944664	
8517	"Telephone sets, incl. telephones for cellular networks or for other wireless networks; other ..."	0	0	0	7	0	0	1	0	0	2	19	5	36	0	0	11	2		9763	6650	1010	9283	14975	9251	74131	132275	158721	133450	217263	284162	622356	235111	108074	182610	183918		321671	138738	179029	367221	485608	457535	2533076	2356545	2146056	2533130	2918347	2830607	3950656	4420076	4674820	4750825	4284907	
9102	"Wrist-watches, pocket-watches and other watches, incl. stop-watches (excluding of precious ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2		625	1207	1413	340	958	1507	733	2056	3039	3649	6395	8267	4049	4162	4999	7532	7782		26470	39654	48491	78608	86565	95641	119070	149903	114186	174975	226111	201887	240993	236569	221112	190281	207896	
4202	"Trunks, suitcases, vanity cases, executive-cases, briefcases, school satchels, spectacle cases, ..."	0	0	0	0	0	17	0	3	1	10	2	9	9	38	8	7	2		105	498	1671	4100	3570	2427	9600	4541	2563	2191	4432	4671	3983	4320	3383	7419	6910		27709	36711	56714	122573	231568	296114	390297	405386	222534	264521	353072	334251	403519	415528	339255	237777	227601	
6405	"Footwear with outer soles of rubber or plastics, with uppers other than rubber, plastics, leather ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2		27	0	164	482	557	266	92	233	376	279	311	562	661	249	918	334	320		3383	3998	8439	11389	7052	7913	8684	12747	9767	14759	17889	21586	34491	29567	4666	3223	3573	
9703	"Original sculptures and statuary, in any material"	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	3		0	0	0	0	0	68	810	0	584	533	193	15921	3811	0	0	44	66253		105	164	157	162	133	859	1965	1486	2333	3125	5290	9976	9993	18386	10149	9466	6944	
8523	"Discs, tapes, solid-state non-volatile storage devices, "smart cards" and other media for the ..."	0	0	0	0	82	0	2	696	449	455	744	194	27	24	1	8	3		1159	781	1025	2173	2636	6470	8416	7206	7963	4605	7195	2707	5843	4008	4542	3635	2106		25194	28917	36253	64283	68981	91173	458429	432871	403220	396221	428793	382574	390294	361626	332732	282444	233452	
8538	"Parts suitable for use solely or principally with the apparatus of heading 8535, 8536 or 8537, ..."	0	0	0	0	0	0	38	0	3	0	1	2	71	0	7	12	3		2790	1287	5766	4635	4828	11500	14112	18805	19067	21640	24176	14739	10535	10409	16223	18907	23402		52880	73929	86299	126056	145872	185747	208558	229338	180616	197496	243755	225352	261488	244824	216716	204472	226083	
6106	"Women's or girls' blouses, shirts and shirt-blouses, knitted or crocheted (excluding T-shirts ..."	0	18	0	1	0	0	5	0	0	0	8	0	0	6	0	0	3		0	101	83	74	0	197	7183	1216	976	937	375	1147	922	2798	785	4696	2111		2221	2498	5114	11190	11904	16370	26113	41999	35156	44911	44390	27794	34250	28607	24631	17915	15236	
9027	"Instruments and apparatus for physical or chemical analysis, e.g. polarimeters, refractometers, ..."	0	43	141	36	0	0	9	4	0	10	2	3	0	5	7	12	3		69	807	95	583	1383	1657	1778	1393	2489	1575	12895	4224	3312	4597	7253	6314	4749		81060	106551	143317	219422	282648	268850	304356	298206	279405	329039	347597	299666	336215	334688	308426	339130	390816	
8422	"Dishwashing machines; machinery for cleaning or drying bottles or other containers; machinery ..."	0	15	1	4	0	63	22	0	0	0	2	18	0	18	0	1	3		746	367	818	17374	11034	3340	14052	16250	10168	5035	4268	5675	4574	8846	5371	10319	18883		112418	133313	194431	251785	314836	423534	403224	461696	330960	411874	554283	500366	651382	612683	586700	501869	497987	
3307	"Shaving preparations, incl. pre-shave and aftershave products, personal deodorants, bath and ..."	0	3	0	0	0	0	0	7	0	6	0	1	7	105	92	58	3		631	912	1378	1659	4441	4569	5447	4161	5636	4955	7326	8375	47604	56547	64021	12650	11046		22248	25096	31126	40795	48338	55135	64767	61515	59349	73424	86952	75287	75887	86307	75840	68785	75330	
9026	"Instruments and apparatus for measuring or checking the flow, level, pressure or other variables ..."	0	0	0	0	0	0	0	0	0	0	1	7	0	2	1	0	3		2218	587	639	1268	1532	4439	4521	3010	3845	3356	3570	3455	10759	9183	6504	7451	10843		30008	37466	48030	59021	78378	89677	113644	133734	108907	135864	182210	182780	208285	211556	226267	235352	247148	
7612	"Casks, drums, cans, boxes and similar containers, incl. rigid or collapsible tubular containers, ..."	0	246	141	0	0	0	1313	1085	931	110	3232	3642	1481	0	0	2	3		25020	21726	44857	59419	75187	109362	183049	221051	222847	209255	207246	247932	229539	227640	202618	181073	159482		2359	4412	5125	7743	8824	11586	13844	20289	19728	35787	41085	42413	53937	54713	51604	45347	33526	
8483	"Transmission shafts, incl. camshafts and crankshafts, and cranks; bearing housings and plain ..."	0	4	7	0	2	8	2	19	9	5	30	7	32	57	43	13	4		553	675	2071	1685	14384	7662	5342	4836	10835	9285	9677	9605	13802	3893	10028	13065	14358		82932	119100	155709	218750	257265	319619	406417	541093	452766	532454	618560	568285	639074	655650	627152	642063	704213	
2402	"Cigars, cheroots, cigarillos and cigarettes of tobacco or of tobacco substitutes"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	4	4		43	0	83	447	542	0	87	2711	21804	0	0	1308	360	65	516	3560	1		7	84	11	7	13	15	323	446	1581	1454	2926	326	1692	1339	1754	407	1088	
3305	"Preparations for use on the hair"	0	194	215	64	107	92	52	0	162	477	660	3	7	12	21	36	4		43447	43446	44718	66353	69335	86478	112923	136042	147018	196457	162180	195787	246683	217452	223830	165539	117105		41018	48144	59177	81316	90915	125710	138746	159282	156974	194081	171443	154638	184822	188884	164798	168656	190646	
6211	"Tracksuits, ski suits, swimwear and other garments, n.e.s. (excluding knitted or crocheted)"	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	4		419	1431	2960	3558	3434	5909	7712	11701	10985	10389	7783	9340	16559	25687	16950	20614	11506		4252	5392	8747	11610	17097	23880	34004	46101	43285	54204	73137	47366	67818	53925	47254	84586	43570	
6202	"Women's or girls' overcoats, car coats, capes, cloaks, anoraks, incl. ski jackets, windcheaters, ..."	0	0	0	0	1	0	189	0	0	0	1	0	0	0	0	0	4		60	152	501	413	29	641	711	421	578	641	3095	1688	1749	2124	2079	2522	2294		6349	12767	18230	35159	36047	51115	69522	106311	100174	140565	152499	134964	165645	206681	163293	140021	159840	
3304	"Beauty or make-up preparations and preparations for the care of the skin, incl. sunscreen or ..."	10	0	0	0	1	0	23	0	41	0	52	5	89	107	5	1	5		1374	2281	1873	1014	1805	1920	6961	4403	5864	7237	7035	8178	4414	4825	7539	9162	7214		37447	47240	70245	100463	114842	130815	162009	163732	149625	174826	218876	213717	242052	253070	244282	266276	300436	
4911	"Printed matter, incl. printed pictures and photographs, n.e.s."	14	18	30	19	44	19	16	13	25	24	46	11	8	13	12	51	5		1307	128	458	1282	374	1007	882	2035	892	941	1624	1771	1067	1402	6185	2264	1682		23926	24918	31554	34800	46535	42566	50866	64719	45239	53283	70009	60672	63875	67469	49097	51285	53995	
4823	"Paper, paperboard, cellulose wadding and webs of cellulose fibres, in strips or rolls of a ..."	0	0	1	0	0	0	0	1	0	0	0	30	31	0	1	3	5		5289	17335	42519	46956	33490	14321	20199	22229	15337	20417	26472	17906	14955	18529	22330	34946	37252		38259	43405	46123	62444	54832	48450	52793	57122	44875	39699	63170	60715	69419	82773	67386	59964	52161	
9030	"Oscilloscopes, spectrum analysers and other instruments and apparatus for measuring or checking ..."	0	0	0	0	0	7	0	0	0	2	2	0	0	1	1	0	5		395	419	759	1592	2769	5519	12258	4563	6325	26235	3731	3295	11550	17884	24682	9101	13564		30216	26915	27402	36816	44053	52588	77624	101476	65432	80581	97264	88305	91741	93373	99575	92584	122143	
6102	"Women's or girls' overcoats, car coats, capes, cloaks, anoraks, incl. ski jackets, windcheaters, ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5		120	0	242	74	589	352	1358	3894	157	1215	921	1988	1419	1642	858	1434	1715		1077	1785	2657	3338	3468	4830	6041	9961	8263	9859	11318	8116	9224	13009	13620	13607	17356	
5910	"Transmission or conveyor belts or belting, of textile material, whether or not impregnated, ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	5		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1165	2265	2612	2372	3214	3364	4683	4762	4844	4906	5512	5694	5950	7948	7857	8432	10540	
9025	"Hydrometers, areometers and similar floating instruments, thermometers, pyrometers, barometers, ..."	0	1	0	0	0	0	0	0	0	3	0	0	0	11	0	0	6		113	1311	133	278	1642	102	166	198	2313	1497	1784	402	607	1954	1138	565	819		10637	12885	18275	24667	28729	32456	41684	46277	32506	45441	53254	53739	57468	64433	68448	82489	93642	
